reactants	products	set	tanimoto	possible_products
CNC(=O)C(CO)NC(C)=O	CNC(=O)C(COP(=O)(O)O)NC(C)=O	train	0.5454545454545454	CNC(=O)C(COC1OCC(O)C(O)C1O)NC(C)=O.CNC(=O)C(COC1OC(CO)C(O)C(O)C1NC(C)=O)NC(C)=O.CNC(=O)C(COP(=O)(O)O)NC(C)=O
CCCCCC(O)CC=C1C(=O)CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1CC=CCCCC(=O)O	CCCCCC(O)CC=C1C(O)CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1CC=CCCCC(=O)O	train	0.7710843373493976	CCCCCC(O)CC=C1C(O)CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1CC=CCCCC(=O)O
CC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)O)OC(C)=O	O=P(O)(O)OCC(O)CO	train	0.4210526315789473	CC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(C)=O.CC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(C)=O.O=P(O)(O)OCC(O)CO
NC(CO)C(=O)O	CC(C)CC(N)C(=O)O	train	0.5	CCCCCCCCCCCCCCCC(=O)C(N)CO.NC(CS)C(=O)O.CC(N)C(=O)O.NC(Cc1ccccc1)C(=O)O.NC(CCSCC(N)C(=O)O)C(=O)O.C=C(N)C(=O)O.NCCO.NC(COP(=O)(O)O)C(=O)O.CSCCC(N)C(=O)O.NC(CSSCC(N)C(=O)O)C(=O)O.NCCCC(N)C(=O)O.[H]NC(=O)NCCCC(N)C(=O)O.O=C(O)C(=O)CO.NC(CCO)C(=O)O.NC(Cc1c[nH]c2ccccc12)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.CC(=O)C(=O)O.CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(OC(=O)C(N)CO)C1O.[H]NC(=O)CCC(N)C(=O)O.NCCCCC(N)C(=O)O.NCC(=O)O.NC(Cc1cnc[nH]1)C(=O)O.CC(O)C(N)C(=O)O.CC(C)CC(N)C(=O)O.CCC(C)C(N)C(=O)O
NCC(O)=NC1OC(COP(=O)(O)O)C(O)C1O	O=P(O)(O)OCC1OC(N=C(O)CN=CO)C(O)C1O	train	0.6818181818181818	O=P(O)(O)OCC1OC(N=C(O)CN=CO)C(O)C1O
CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)O	train	0.3055555555555556	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)O
N=C(N)NCCCC(N)C(=O)O	CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)CCCNC(=N)N)C2O)C1O	train	0.25	N=C(N)NCCCCN.N=C(NCCCC(N)C(=O)O)NC(CC(=O)O)C(=O)O.NC(=NO)NCCCC(N)C(=O)O.NC(=O)NCCCC(N)C(=O)O.N=C(N)NCCCC(NC(=O)CCN)C(=O)O.NCCCC(N)C(=O)O.N=C(N)NCC(=O)O.N=C(N)NCCCC(=O)C(=O)O.CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)CCCNC(=N)N)C2O)C1O
CNC(=O)CCCCC1CCSS1	CNC(=O)CCCCC(S)CCSC(=O)CCCC(=O)O	train	0.2884615384615384	CNC(=O)CCCCC(S)CCSCN.CNC(=O)CCCCC(S)CCSC(=O)CCC(=O)O.CNC(=O)CCCCC(S)CCSC(=O)CC(C)C.CCC(C)C(=O)SCCC(S)CCCCC(=O)NC.CNC(=O)CCCCC(S)CCS.CNC(=O)CCCCC(S)CCSC(C)=O.CCCCCCCC(=O)NC.CNC(=O)CCCCC(S)CCSC(=O)C(C)C.CNC(=O)CCCCC(S)CCSC(=O)CCCC(=O)O
CCC1OC(CO)C(O)C(O)C1O	CCC1OC(COC(C)=O)C(O)C(O)C1O	train	0.5161290322580645	CCC1OC(COC(C)=O)C(O)C(O)C1O
CNC(=O)C(CCCCNC(=O)CCCCC1SCC2NC(=O)NC21)NC(C)=O	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)CCCCC2SCC3NC(=O)NC32)C(O)C1O	train	0.3	CNC(=O)C(CCCCNC(=O)CCCCC1SCC2C1NC(=O)N2C(=O)O)NC(C)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)CCCCC2SCC3NC(=O)NC32)C(O)C1O.CNC(=O)C(CCCCN)NC(C)=O
CCCCCC=CCC=CCC=CC=CC(O)CCCC(=O)O	CCCCCC(O)C=CC=CCC=CC=CC(O)CCCC(=O)O	train	0.8378378378378378	CCCCCC=CCC=CCC=CC=CC(CCCC(=O)O)OO.CCCCCC=CCC=CCC=CC=CC(=O)CCCC(=O)O.CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O.O=C(O)CCCC(O)C=CC=CCC=CCC=CCCCCCO.CCCCCC(O)C=CC=CCC=CC=CC(O)CCCC(=O)O
COCC(CO)OC(C)=O	COCC(COP(=O)(O)OCC[N+](C)(C)C)OC(C)=O	train	0.4736842105263157	COCC(COP(=O)(O)OCCN)OC(C)=O.COCC(COP(=O)(O)O)OC(C)=O.COCC(COP(=O)(O)OCC[N+](C)(C)C)OC(C)=O
CCC=CCC(O)C=CC=CCC=CC=CC=CC1OC1CCC(=O)O	CCC=CCC(O)C=CC=CCC=CCC=CC=CC(CCC(=O)O)OO	train	0.5272727272727272	CCC=CCC(O)C=CC=CCC(O)C=CC=CC=CC(O)CCC(=O)O.CCC=CCC(O)C=CC=CCC=CCC=CC=CC(CCC(=O)O)OO.CCC=CCC(O)C=CC=CCC=CC=CC=CC(O)C(O)CCC(=O)O
CSCCC(N)C(=O)O	CSCCC(=O)C(=O)O	train	0.3928571428571428	NC(Cc1c[nH]c2ccccc12)C(=O)O.C[S+](C)CCC(N)C(=O)[O-].NC(Cc1ccccc1)C(=O)O.CC(C)C(N)C(=O)O.NC(CS)C(=O)O.NC(CCO)C(=O)O.NCC(=O)O.NCCCC(N)C(=O)O.NC(Cc1cnc[nH]1)C(=O)O.NCCCCC(N)C(=O)O.CC(O)C(N)C(=O)O.NC(CO)C(=O)O.CSCCC(N=C(C)O)C(=O)O.CCC(C)C(N)C(=O)O.CC(C)CC(N)C(=O)O.NC(Cc1ccc(O)cc1)C(=O)O.CC(N)C(=O)O.[H]NC(=O)NCCCC(N)C(=O)O.CSCCC(=O)C(=O)O.NC(CCS)C(=O)O
CC(=O)CC(=O)O	O=C(O)CCC(=O)C(=O)O	train	0.2857142857142857	CC(=O)C(=O)O.CC(C)=O.CCCC(=O)O.O=C(O)C=CC(=O)CC(=O)CC(=O)O.CC(O)C(=O)O.CC(=O)O.CCC(O)C(=O)O.CC(O)CC(=O)O.O=C(O)CCC(=O)O.O=C(O)CCC(=O)C(=O)O
CCC=CCC=CCC=CC=CC=CC1OC1CCCC(=O)O	CCC=CCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O	train	0.4313725490196078	CCC=CCC=CCC=CC=CC=CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O.CCC=CCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O
CNC(=O)C(CCCCNC(=O)CCCCC1SCC2NC(=O)NC21)NC(C)=O	CNC(=O)C(CCCCN)NC(C)=O	train	0.4067796610169492	CNC(=O)C(CCCCNC(=O)CCCCC1SCC2C1NC(=O)N2C(=O)O)NC(C)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)CCCCC2SCC3NC(=O)NC32)C(O)C1O.CNC(=O)C(CCCCN)NC(C)=O
NC(CCC(O)=NC(CS)C(=O)NCC(=O)O)C(=O)O	CN1CC(O)c2c1cc(O)c(O)c2SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O	train	0.3150684931506849	CC12CCC3c4cc(O)c(O)c(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c4CCC3C1CCC2O.NC(CCC(O)=NC(CSSCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.CC12CCC3c4cc(O)c(O)c(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c4CCC3C1CCC2=O.NC(CCC(O)=NC(CSCO)C(=O)NCC(=O)O)C(=O)O.NC(CCC(O)=NC(CSC(CC(=O)O)c1cnc[nH]1)C(=O)NCC(=O)O)C(=O)O.NCCc1cc(O)c(O)c(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c1.CCCCCC=CCC=CC=CC=CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O.CCC=CCC=CCC=CC=CC=CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O.CC12CCC3c4c(cc(O)c(O)c4SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CCC3C1CCC2O.CC(O)C(=O)SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O.CC12CCC3c4c(cc(O)c(O)c4SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CCC3C1CCC2=O.NC(CCC(=O)O)C(=O)O.NC(CCC(O)=NC(CSC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSc1c(O)c(O)cc2c1C(O)CN2)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSc1c(O)c(O)cc2c1CCN2)C(=O)NCC(=O)O)C(=O)O.NC(CCC(O)=NC(CSc1c(O)c(O)cc2c1CC(C(=O)O)N2)C(=O)NCC(=O)O)C(=O)O.CCCCCC(O)C=CC1C(=O)CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1CC=CCCCC(=O)O.NC(CS)C(=O)NCC(=O)O.Nc1c(OC2OC(CO)C(O)C(O)C2O)cccc1C(=O)CC(NC(=O)CNC(=O)C(CS)N=C(O)CCC(N)C(=O)O)C(=O)O.CCCCCC(O)C=CC1C(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CC(=O)C1CC=CCCCC(=O)O.CCCCCC(O)CC=C1C(=O)CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1CC=CCCCC(=O)O.CCCCCC=CCC(=O)CC=CC=CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O.CC12CCC3c4cc(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c(O)c(O)c4CCC3C1CCC2O.CC(N=C(O)CCC(N)C(=O)O)C(=O)O.NC(CCC(=O)NC(CSc1cc(CC(N)C(=O)O)cc(O)c1O)C(=O)NCC(=O)O)C(=O)O.CC12CCC3c4cc(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)c(O)c(O)c4CCC3C1CCC2=O.CN1CC(O)c2c1cc(O)c(O)c2SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O
NCc1[nH]cc(CCC(=O)O)c1CC(=O)O	NCC(=O)CCC(=O)O	train	0.2777777777777778	Cc1[nH]c(Cc2[nH]c(Cc3[nH]c(Cc4[nH]cc(CCC(=O)O)c4CC(=O)O)c(CCC(=O)O)c3CC(=O)O)c(CCC(=O)O)c2CC(=O)O)c(CCC(=O)O)c1CC(=O)O.NCC(=O)CCC(=O)O
NC(=CC=CC=O)C(=O)O	NC(C(=O)O)=C(C=CC=O)C(=O)O	train	0.4444444444444444	NC(=CC=CC(=O)O)C(=O)O.NC(C(=O)O)=C(C=CC=O)C(=O)O
O=C(O)CCC(=O)C(=O)O	O=C(O)CCCC(=O)O	train	0.4705882352941176	O=CCCC(=O)C(=O)O.O=C(O)CC(O)C(=O)O.O=C(O)CCC(O)C(=O)O.NC(CCCC(=O)O)C(=O)O.NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O.O=C(O)CCCC(=O)C(=O)O.O=C(O)C=C(CC(=O)O)C(=O)O.CCC(=O)O.O=C(O)C(=O)CC(O)C(=O)O.CCCC(=O)O.O=C(O)CC(C(=O)O)C(=O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C(O)CC(O)CC(=O)O.NC(=O)CCC(=O)C(=O)O.O=C(O)CC(C(=O)O)C(O)C(=O)O.CC(=O)CC(=O)O.O=C(O)CCC(=O)O.CC(O)CC(=O)O.CC(=O)C(=O)O.CCC(O)C(=O)O.O=C(O)CCCC(=O)O.NC(CCC(=O)O)C(=O)O
[H]N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OC4OC(C)C(O)C(O)C4O)C(O)C3O)c2[nH]1	[H]N=c1nc(O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1	train	0.6911764705882353	[H]N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1.[H]N=c1nc(O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1
[H]N=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(O)n1	[H]N=c1ccn(C2OC(COP(=O)(O)OC3(C(=O)O)CC(O)C(N=C(C)O)C(C(O)C(O)CO)O3)C(O)C2O)c(O)n1	train	0.5194805194805194	[H]N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)n1.[H]N=c1ccn(C2OC(COP(=O)(O)OC3(C(=O)O)CC(O)C(N=C(C)O)C(C(O)C(O)CO)O3)C(O)C2O)c(O)n1
CCCCCC=CCC(O)C(O)CC=CCC=CCCCC(=O)O	CCCCCC=CCC1OC1CC=CCC=CCCCC(=O)O	train	0.6097560975609756	CCCCCC=CCC1OC1CC=CCC=CCCCC(=O)O
O=c1[nH]c(=O)c2nc[nH]c2[nH]1	Nc1nc2[nH]cnc2c(=O)[nH]1	train	0.4411764705882353	O=c1[nH]cnc2nc[nH]c12.O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1.Nc1nc2[nH]cnc2c(=O)[nH]1
CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1O	OCC1OC(O)C(O)C(O)C1O	train	0.4	CC(=O)NC1C(O)OC(CO)C(O)C1O.OCC1OC(O)C(O)C(O)C1O
CC(=O)c1ccc(O)nc1	CC(=O)O	train	0.2083333333333333	CC(=O)O
CCCCCCCCCCC(C)CC(O)C(COC1OC(CO)C(O)C(O)C1O)NC(C)=O	OCC1OC(O)C(O)C(O)C1O	train	0.2592592592592592	CCCCCCCCCCC(C)CC(O)C(COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O)NC(C)=O.OCC1OC(O)C(O)C(O)C1O
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21	CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(C(=O)O)CC2CCCC21	train	0.8245614035087719	CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(C(=O)O)CC2CCCC21
CC(=O)OC(CO)CO	OCC(O)CO	train	0.238095238095238	CC(=O)OC(CO)COP(=O)(O)O.CC(=O)OCC(CO)OC(C)=O.CC(=O)O.OCC(O)CO
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	train	0.625	CCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(C)CCCC(C)C1CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C.CCCCCCCCC=CCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(C)CCCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C.CCCCCC=CCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(C)CCCC(C)(O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C.CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCC=CCC=CCC=CCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(C)CCC(O)C(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCC=CCC=CCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCCCCCCC=CCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(C)=CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.CCCCCCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(CO)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.CCCCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(C)CCCC(C)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C.CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCC=CCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.CC(C)C(O)CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CC(CCCC(C)(C)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
Nc1ccc(O)cc1C(=O)CC(N)C(=O)O	NCCC(=O)c1cc(O)ccc1N	train	0.5675675675675675	NC(CC(=O)c1cc(O)ccc1NC=O)C(=O)O.NCCC(=O)c1cc(O)ccc1N
O=C(O)CCC(=O)C(=O)O	NC(CCC(=O)O)C(=O)O	train	0.3333333333333333	O=CCCC(=O)C(=O)O.O=C(O)CC(O)C(=O)O.O=C(O)CCC(O)C(=O)O.NC(CCCC(=O)O)C(=O)O.NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O.O=C(O)CCCC(=O)C(=O)O.O=C(O)C=C(CC(=O)O)C(=O)O.CCC(=O)O.O=C(O)C(=O)CC(O)C(=O)O.CCCC(=O)O.O=C(O)CC(C(=O)O)C(=O)C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C(O)CC(O)CC(=O)O.NC(=O)CCC(=O)C(=O)O.O=C(O)CC(C(=O)O)C(O)C(=O)O.CC(=O)CC(=O)O.O=C(O)CCC(=O)O.CC(O)CC(=O)O.CC(=O)C(=O)O.CCC(O)C(=O)O.O=C(O)CCCC(=O)O.NC(CCC(=O)O)C(=O)O
CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C1O	CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)Cc3ccc(O)cc3)C2O)C1O	train	0.725	CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)CCC(=O)O)C2O)C1O.CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)Cc3c[nH]c4ccccc34)C2O)C1O.CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)CCCNC(=N)N)C2O)C1O.CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)CS)C2O)C1O.CCC(C)C(N)C(=O)OC1C(O)C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)OC1n1cnc2c(N)ncnc21.CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)CCC(N)=O)C2O)C1O.CC(C)C(N)C(=O)OC1C(O)C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)OC1n1cnc2c(N)ncnc21.CC(C)CC(N)C(=O)OC1C(O)C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)OC1n1cnc2c(N)ncnc21.CSCCC(N)C(=O)OC1C(O)C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)OC1n1cnc2c(N)ncnc21.CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)Cc3ccc(O)cc3)C2O)C1O
CNC(=O)CCCCC(S)CCS	CNC(=O)CCCCC(S)CCSC(=O)CCCC(=O)O	train	0.6153846153846154	CNC(=O)CCCCC1CCSS1.CNC(=O)CCCCC(S)CCSCN.CNC(=O)CCCCC(S)CCSC(C)=O.CNC(=O)CCCCC(S)CCSC(=O)CCC(=O)O.CNC(=O)CCCCC(S)CCSC(=O)CCCC(=O)O
NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	NC(=O)C1=CC=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C1	train	0.5681818181818182	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)CC=C1.Nc1c2ncn3c2nc[n+]1C1OC(COP(=O)([O-])OP(=O)(O)OCC2OC3C(O)C2O)C(O)C1O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])O)C(O)C2O)c1.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NC(=O)C1=CC=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C1
N#CC(OC1OC(CO)C(O)C(O)C1O)c1ccc(O)cc1	N#CC(O)c1ccc(O)cc1	train	0.3409090909090909	OCC1OC(O)C(O)C(O)C1O.N#CC(O)c1ccc(O)cc1
CC12CCC3C(CC=C4CC(O)CCC43C)C1CC(O)C2=O	CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O	train	0.2758620689655172	CC12CCC3C(CCC4=CC(=O)CCC43C)C1CC(O)C2=O.CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O
NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O	train	0.717391304347826	NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O
COc1nc(C)nc(C)n1	Cc1nc(C)nc(O)n1	train	0.4	Cc1nc(C)nc(O)n1
O=C(O)C(O)C(O)C(O)C(O)COP(=O)(O)O	O=C1OC(COP(=O)(O)O)C(O)C(O)C1O	train	0.25	O=C(O)C(O)C(O)C(O)C(O)CO.O=C(CO)C(O)C(O)COP(=O)(O)O.O=C1OC(COP(=O)(O)O)C(O)C(O)C1O
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O	CCCCCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)O	train	0.7222222222222222	CCCCCC(=O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O.CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O.CCCCCC(O)C=CC1C(=O)CC(O)C1CC=CCCCC(=O)O.CCCCCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)O
CNCC(O)c1ccc(O)c(OC)c1	COc1cc(C(O)C=O)ccc1O	train	0.5384615384615384	CNCC(O)c1ccc(O)c(O)c1.COc1cc(C(O)C=O)ccc1O
