dbid,name,smiles
DBMET02416,Dabigatran 4-O-acylglucuronide metabolite,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)OC3[C@@H](C(=O)O)OC(O)[C@H](O)[C@H]3O)c3ccccn3)ccc21
DBMET02417,Phenolic glucuronide,O=C(O)[C@H]1O[C@@H](Oc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O
DBMET02419,Salicylic  acid,O=C(O)c1ccccc1O
DBMET02420,Gentisic acid,O=C(O)c1cc(O)ccc1O
DBMET02421,Salicyluric acid,O=C(O)CN=C(O)c1ccccc1O
DBMET02422,para-hydroxyatorvastatin glucuronide,CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)OC1OC(C(=O)O)C(O)C(O)C1O
DBMET02423,ortho-hydroxyatorvastatin glucuronide,CC(C)c1c(C(O)=Nc2ccccc2O)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)OC1OC(C(=O)O)C(O)C(O)C1O
DBMET02424,"Dapagliflozin BMS-511926, M8 metabolite",OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O
DBMET02425,"Dapagliflozin BMS-639432, M12 metabolite",CCOc1ccc(C(O)c2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1
DBMET02426,Apixaban M2 metabolite,NC(=O)c1nn(-c2ccc(O)cc2)c2c1CCN(c1ccc(N3CCCCC3=O)cc1)C2=O
DBMET02430,Sitagliptin M1 Metabolite,O=C(C[C@@H](Cc1cc(F)c(F)cc1F)NS(=O)(=O)O)N1CCn2c(nnc2C(F)(F)F)C1
DBMET02431,Sitagliptin M2 and M5 Metabolites,O=C1CC(Cc2cc(F)c(F)cc2F)NC2Cn3c(nnc3C(F)(F)F)CN12
DBMET02432,Sitagliptin Unnamed Metabolite,O=C(O)N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
DBMET02433,Sitagliptin M4 Metabolite,O=C(N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
DBMET02434,25-hydroxyvitamin D,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)(C)O)CC[C@@H]12
DBMET02435,Calcitrol,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)(C)O)CC[C@@H]23)C[C@@H](O)CC1O
DBMET02436,"24(R),25dihydroxyvitamin D",C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](O)C(C)(C)O)CC[C@@H]12
DBMET02437,beta-ergocalciferol,C=C1CC[C@@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12
DBMET02438,20-hydroxyvitamin D,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@]2(O)[C@H](C)/C=C/[C@H](C)C(C)C
DBMET02439,Levodopa Methylated Metabolite,COc1cc(C[C@H](N)C(=O)O)ccc1O
DBMET02440,3-Methoxytyramine,COc1cc(CCN)ccc1O
DBMET02441,3-methoxy-4-hydroxyacetaldehyde,COc1cc(CC=O)ccc1O
DBMET02442,Homovanillic acid,COc1cc(CC(=O)O)ccc1O
DBMET02444,Epinephrine E,CNCC(O)c1ccc(O)c(O)c1
DBMET02445,"3,4-Dihydroxyphenylacetaldehyde (DOPAL)",O=CCc1ccc(O)c(O)c1
DBMET02446,"3,4-dihydroxyphenylacetic acid (DOPAC)",O=C(O)Cc1ccc(O)c(O)c1
DBMET02447,"3,4-dihydroxyphenylethanol (DOPET)",OCCc1ccc(O)c(O)c1
DBMET02448,Dopamine-3-O-sulfate,NCCc1ccc(O)c(OS(=O)(=O)O)c1
DBMET02449,Dopamine-4-O-sulfate,NCCc1ccc(OS(=O)(=O)O)c(O)c1
DBMET02450,Dopamine-4-O-glucuronide,NCCc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1
DBMET02451,Dopamine-3-O-glucuronide,NCCc1ccc(O)c(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1
DBMET02452,Chorquinaldol Sulfate Metabolite,Cc1ccc2c(Cl)cc(Cl)c(OS([O-])([O-])[O-])c2n1
DBMET02453,"5-isobutyl-5-(2,3-dihydroxypropyl) barbituric acid",CC(C)CC1(CC(O)CO)C(=O)NC(=O)NC1=O
DBMET02454,5-allyl-5-(3-hydroxy-2-methyl-1-propyl) barbituric acid,C=CCC1(CC(C)CO)C(=O)NC(=O)NC1=O
DBMET02455,Dehydro-aripiprazole unnamed glutathione conjugate metabolite 1,N[C@@H](CCC(=O)N[C@@H](CSc1cc(=O)[nH]c2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc12)C(=O)NCC(=O)O)C(=O)O
DBMET02456,Dehydro-aripiprazole unnamed epoxide metabolite,O=c1[nH]c2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2c2c1O2
DBMET02457,Dehydro-aripiprazole unnamed glutathione conjugate metabolite 2,N[C@@H](CCC(=O)N[C@@H](CSc1c(O)c(=O)[nH]c2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc12)C(=O)NCC(=O)O)C(=O)O
DBMET02458,Aripiprazole unnamed metabolite 1,O=C1CCc2ccc(OCCCCN3CC[N+](=C4C=CC(=O)C(Cl)=C4Cl)CC3)cc2N1
DBMET02459,Aripiprazole unnamed metabolite 2,N[C@@H](CCC(=O)N[C@@H](CSc1cc(N2CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)c(Cl)c(Cl)c1O)C(=O)NCC(=O)O)C(=O)O
DBMET02460,Aripiprazole unnamed metabolite 3,O=C1C=CC(=O)C(Cl)=C1Cl
DBMET02461,Aripiprazole unnamed metabolite 4,N[C@@H](CCC(=O)N[C@@H](CSC1=CC(=O)C(Cl)=C(Cl)C1=O)C(=O)NCC(=O)O)C(=O)O
DBMET02462,Aripiprazole unnamed metabolite 5,O=C1CCc2ccc(OCCCC[N+]3=CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
DBMET02463,Aripiprazole unnamed metabolite 6,O=C1CCc2ccc(OCCCCN3CC=[N+](c4cccc(Cl)c4Cl)CC3)cc2N1
DBMET02464,Aripiprazole unnamed metabolite 7,O=C1CCc2cc(O)c(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
DBMET02465,Aripiprazole unnamed metabolite 8,O=C1CCC2=CC(=O)C(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)=CC2N1
DBMET02466,Aripiprazole unnamed metabolite 9,N[C@@H](CCC(=O)N[C@@H](CSC1=C2CCC(=O)NC2C=C(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)C1O)C(=O)NCC(=O)O)C(=O)O
DBMET02467,"alpha,4-dihydroxy-alprazolam",OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O
DBMET02468,Alprazolam benzophenone metabolite,Cc1nnc(CO)n1-c1ccc(Cl)cc1C(=O)c1ccccc1
DBMET02469,3-alpha-isopravastatin,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C(O)[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
DBMET02470,"5,6-epoxy-3-alpha-isopravastatin",CC[C@H](C)C(=O)O[C@H]1CC2OC2C2C=C(O)[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
DBMET02471,7-hydroxy-3-alpha-isopravastatin,CC[C@H](C)C(=O)O[C@H]1C(O)CC=C2C=C(O)[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
DBMET02472,6-epi-pravastatin,CC[C@H](C)C(=O)O[C@H]1C[C@@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
DBMET02473,Triol pravastatin,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C(O)C2C=C(O)[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
DBMET02474,"3-keto-5,6-diol pravastatin",CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C(O)C2=CC(=O)[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
DBMET02475,pravastatin glucuronide,CC[C@H](C)C(=O)O[C@H]1C[C@H](OC2OC(C(=O)O)C(O)C(O)C2O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
DBMET02476,3'(S)-hydroxy-pravastatin-tetranor,CC(O)[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CCC(O)O)[C@H]21
DBMET02477,3'(S)-hydroxy-pravastatin-tetranor glucuronide,CC(O)[C@H](C)C(=O)O[C@H]1C[C@H](OC2OC(C(=O)O)C(O)C(O)C2O)C=C2C=C[C@H](C)[C@H](CCC(O)O)[C@H]21
DBMET02478,3'(S)-hydroxy-pravastatin,CC(O)[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
DBMET02479,Desacylpravastatin,C[C@H]1C=Cc2cc(O)ccc2[C@H]1CC[C@@H](O)C[C@@H](O)CC(=O)O
DBMET02480,4'-OH-triamterene sulfate,Nc1nc(N)c2nc(-c3ccc(OS(=O)(=O)O)cc3)c(N)nc2n1
DBMET02481,7-alpha-thiospironolactone,C[C@]12CCC(=O)C=C1C[C@@H](S)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1
DBMET02483,7-alpha-thiomethylspironolactone,CS[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12
DBMET02484,3alpha-hydroxythiomethylspironolactone,CS[C@@H]1CC2=C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12
DBMET02485,3beta-hydroxythiomethylspironolactone,CS[C@@H]1CC2=C[C@@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12
DBMET02486,M1 (Atenolol),CC(C)NCC(O)COc1ccc(C(O)C(N)=O)cc1
DBMET02487,Atenolol-glucuronide conjugate,CC(C)NCC(COc1ccc(CC(N)=O)cc1)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
DBMET02488,Tamsulosin M-1 Metabolite,COc1ccc(C[C@@H](C)NCCOc2ccccc2O)cc1S(N)(=O)=O
DBMET02489,Tamsulosin AM-1 Metabolite,CCOc1ccccc1OCC(=O)O
DBMET02490,Tamsulosin M-3 Metabolite,CCOc1ccc(O)cc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
DBMET02491,Tamsulosin M-4 Metabolite,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(O)c(S(N)(=O)=O)c1
DBMET02492,Tamsulosin M-2 Metabolite,CCOc1cc(O)ccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
DBMET02493,Tamsulosin M-2-Glu Metabolite,CCOc1cc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)ccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
DBMET02494,Tamsulosin M-4-Glu Metabolite,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(S(N)(=O)=O)c1
DBMET02495,Tamsulosin M-1-Glu Metabolite,COc1ccc(C[C@@H](C)NCCOc2ccccc2OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1S(N)(=O)=O
DBMET02496,Tamsulosin M-1-Sul Metabolite,COc1ccc(C[C@@H](C)NCCOc2ccccc2OS(=O)(=O)O)cc1S(N)(=O)=O
DBMET02497,Tamsulosin M-3-Glu Metabolite,CCOc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
DBMET02498,Tamsulosin M-3-Sul Metabolite,CCOc1ccc(OS(=O)(=O)O)cc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
DBMET02499,"3-(2-hydroxyphenoxy)-1,2-propanediol-1-carbamate",NC(=O)OCC(O)COc1ccccc1O
DBMET02500,"3-(4-hydroxy-2-methoxyphenoxy)-1,2-propanediol-1-carbamate",COc1cc(O)ccc1OCC(O)COC(N)=O
DBMET02501,Dihydrodigoxin,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7COC(=O)C7)CCC65O)C4)OC3C)OC2C)CC(O)C1O
DBMET02502,Digoxigenin  bisdigitoxoside,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4C[C@@H](O)[C@]4(C)[C@@H](C6=CC(=O)OC6)CC[C@]54O)C3)O[C@@H]2C)C[C@H](O)[C@@H]1O
DBMET02503,4-hydroxy duloxetine,CNCC[C@H](Oc1ccc(O)c2ccccc12)c1cccs1
DBMET02504,5-hydroxy duloxetine,CNCC[C@H](Oc1cccc2c(O)cccc12)c1cccs1
DBMET02505,6-hydroxy duloxetine,CNCC[C@H](Oc1cccc2cc(O)ccc12)c1cccs1
DBMET02506,Catechol duloxetine,CNCC[C@H](Oc1cccc2c(O)c(O)ccc12)c1cccs1
DBMET02507,"5-hydroxy, 6-methoxy duloxetine",CNCC[C@H](Oc1cccc2c(O)c(OC)ccc12)c1cccs1
DBMET02508,Deacetyl-N-monodesmethyldiltiazem,CNCCN1C(=O)[C@H](O)C(c2ccc(OC)cc2)Sc2ccccc21
DBMET02509,"5-hydroxy, 6-methoxy duloxetine glucuronide",CNCC[C@H](Oc1cccc2c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(OC)ccc12)c1cccs1
DBMET02510,Deacetyldiltiazem,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2O)cc1
DBMET02511,Deacetyl-O-desmethyldiltiazem,CN(C)CCN1C(=O)[C@H](O)[C@H](c2ccc(O)cc2)Sc2ccccc21
DBMET02514,alpha-oxymorphol,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(O)CC[C@@]3(O)[C@H]1C5
DBMET02515,Desethylene ciprofloxacin,NCCNc1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1
DBMET02516,Formylciprofloxacin,O=CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
DBMET02517,oxociprofloxacin,O=C1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CCN1
DBMET02518,Sulfociprofloxacin,O=C(O)c1cn(C2CC2)c2cc(N3CCN(S(=O)(=O)O)CC3)c(F)cc2c1=O
DBMET02521,3-OH-nabumetone,COc1ccc2cc(CC(O)C(C)=O)ccc2c1
DBMET02522,Raloxifene-6-glucuronide,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(OCC3C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H]3C(=O)O)ccc12
DBMET02523,6-hydroxy-naphthylacetic acid,O=C(O)Cc1ccc2cc(O)ccc2c1
DBMET02524,Raloxifene-4′-glucuronide,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(OC3C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H]3C(=O)O)cc2)sc2cc(O)ccc12
DBMET02525,6-hydroxy-naphthylacetic acid glucuronide,O=C(Cc1ccc2cc(O)ccc2c1)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
DBMET02527,"Raloxifene-6, 4′-diglucuronide",O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(OC3C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H]3C(=O)O)cc2)sc2cc(OC3C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H]3C(=O)O)ccc12
DBMET02529,6-methoxy-naphthylacetic acid glucuronide,COc1ccc2cc(CC(=O)OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1
DBMET02530,reduced 3-hydroxy-nabumetone,COc1ccc2cc(CC(O)C(C)O)ccc2c1
DBMET02531,reduced O-desmethyl-3-hydroxy-nabumetone,CC(O)C(O)Cc1ccc2cc(O)ccc2c1
DBMET02532,reduced O-desmethyl-3-hydroxy-nabumetone glucuronide,CC(O)C(O)Cc1ccc2cc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1
DBMET02533,reduced O-desmethyl-3-hydroxy-nabumetone glucuronide glycine conjugate,CC(O)C(O)Cc1ccc2cc(OC3O[C@H](C(=O)NCC(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1
DBMET02534,O-desmethyl-3-hydroxy-nabumetone,CC(=O)C(O)Cc1ccc2cc(O)ccc2c1
DBMET02535,4-(6-Methoxy-2-naphthyl)- butan-2-ol,COc1ccc2cc(CCC(C)O)ccc2c1
DBMET02536,4-(6-Methoxy-2-naphthyl)- butan-2-ol glucuronide,COc1ccc2cc(CCC(C)OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1
DBMET02537,4-(6-hydroxy-2-naphthyl)- butan-2-ol,CC(O)CCc1ccc2cc(O)ccc2c1
DBMET02538,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (6-OH conjugated),CC(O)CCc1ccc2cc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1
DBMET02539,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (6-OH conjugated) glycine conjugate,CC(O)CCc1ccc2cc(OC3O[C@H](C(=O)NCC(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1
DBMET02541,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (2-OH conjugated),CC(CCc1ccc2cc(O)ccc2c1)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
DBMET02542,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (2-OH conjugated) glycine conjugate,CC(CCc1ccc2cc(O)ccc2c1)OC1O[C@H](C(=O)NCC(=O)O)[C@@H](O)[C@H](O)[C@H]1O
DBMET02543,4-(6-Hydroxy-2-naphthyl)- butan-2-one,CC(=O)CCc1ccc2cc(O)ccc2c1
DBMET02545,4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide,CC(=O)CCc1ccc2cc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1
DBMET02546,4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide glycine conjugate,CC(=O)CCc1ccc2cc(OC3O[C@H](C(=O)NCC(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1
DBMET02548,all-trans-retinoic acid,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
DBMET02549,4-hydroxy-all-trans-retinoic acid,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1O
DBMET02550,4-oxo-all-trans-retinoic acid,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1=O
DBMET02552,4-oxo-13-cis-retinoic acid,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1=O
DBMET02554,4-hydroxy-13-cis-retinoic acid,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1O
DBMET02556,R-Warfarin-S-Alcohol,C[C@H](O)C[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
DBMET02557,S-Warfarin-S-Alcohol,C[C@H](O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
DBMET02558,(R)9-hydroxywarfarin,CC(=O)C[C@@](O)(c1ccccc1)c1c(O)c2ccccc2oc1=O
DBMET02559,(S)9-hydroxywarfarin,CC(=O)C[C@](O)(c1ccccc1)c1c(O)c2ccccc2oc1=O
DBMET02560,R-10(R)-Hydroxywarfarin,CC(=O)[C@H](O)[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
DBMET02561,R-Warfarin-R-Alcohol,CC(=O)[C@H](O)[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
DBMET02562,S-Warfarin-R-Alcohol,CC(=O)[C@H](O)[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
DBMET02563,(E)-dehydrowarfarin,CC(=O)/C=C(\c1ccccc1)c1c(O)c2ccccc2oc1=O
DBMET02564,(Z)-dehydrowarfarin,CC(=O)/C=C(/c1ccccc1)c1c(O)c2ccccc2oc1=O
DBMET02565,N-desmethyl prochlorperazine,Clc1ccc2c(c1)N(CCCN1CCNCC1)c1ccccc1S2
DBMET02566,Prochlorperazine sulfoxide,CN1CCN(CCCN2c3ccccc3S(=O)c3ccc(Cl)cc32)CC1
DBMET02567,Prochlorperazine 7-hydroxide,CN1CCN(CCCN2c3ccc(O)cc3Sc3ccc(Cl)cc32)CC1
DBMET02568,Despropionylfentanyl,c1ccc(CCN2CCC(Nc3ccccc3)CC2)cc1
DBMET02569,Hydroxyfentanyl,O=C(CCO)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
DBMET02570,Hydroxynorfentanyl,O=C(CCO)N(c1ccccc1)C1CCNCC1
DBMET02571,Alpelisib M4 Metabolite,Cc1nc(NC(=O)N2CCC[C@H]2C(=O)O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
DBMET02573,21-Deflazacort,CC1=N[C@]2(C(=O)CO)[C@@H](C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)O1
DBMET02576,Meclizine metabolite M1,Cc1cccc(CN2CCN(C(c3ccc(O)cc3)c3ccc(Cl)cc3)CC2)c1
DBMET02577,Meclizine metabolite M2,OCc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1
DBMET02578,Reverse triiodothyronine (rT3),N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
DBMET02579,"M1 Metabolite, Tezacaftor",CC1(C)c2cc3cc(NC(=O)C4(c5ccc6c(c5)OC(F)(F)O6)CC4)c(F)cc3n2CC(CO)OC1O
DBMET02580,"M2 Metabolite, Tezacaftor",CC(C)(C(=O)O)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO
DBMET02583,Sumatriptan Metabolite GR49336,CNS(=O)(=O)Cc1ccc2[nH]cc(CC(=O)O)c2c1
DBMET02584,Sumatriptan Metabolite Ester Glucuronide of GR49336,CNS(=O)(=O)Cc1ccc2[nH]cc(CC(=O)OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c2c1
DBMET02585,Sumatriptan Metabolite GR34633,CN(C)CCc1c[nH]c2ccc(CS(N)(=O)=O)cc12
DBMET02586,Propranolol Glucuronide,CC(C)NCC(COc1cccc2ccccc12)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
DBMET02587,α-Naphthoxylactic Acid,O=C(O)C(O)COc1cccc2ccccc12
DBMET02588,17-Phenyl-Trinor-PGF2alpha,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O
DBMET02589,Beclomethasone-17-monopropionate (17-BMP),CCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C
DBMET02590,Beclomethasone-21-monopropionate (21-BMP),CCC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C
DBMET02591,Beclomethasone (BOH),C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
DBMET02592,Dithienylglycolic Acid,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12
DBMET02593,N-methylscopine,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12
DBMET02594,"1,2-glyceryl dinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
DBMET02596,Nitric  oxide,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
DBMET02597,S-nitrosothiol,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
DBMET02598,"1,3-glyceryl dinitrate",O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
DBMET02600,Iminoquinone,NC(=O)N1c2ccccc2C=Cc2cc(O)c(O)cc21
DBMET02601,Carbamazepine-o-quinione,NC(=O)N1c2ccccc2C=Cc2cc(O)c(O)cc21
DBMET02603,"Demethylated metabolite, Doxazosin",COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
DBMET02604,"Hydroxylated metabolite, Doxazosin",COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
DBMET02605,8-hydroxy-acyclovir,Nc1nc(=O)c2ncn(COCCO)c2[nH]1
DBMET02606,6-O-desmethyl-MPA (DM-MPA),COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2
DBMET02607,Mycophenolic acyl-glucuronide (AcMPAG),COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2
DBMET02608,"3',4'-hydroxy diclofenac",O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)c(O)c1Cl
DBMET02609,3'-hydroxy-4'-methoxy diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
DBMET02611,4'-hydroxy-3'-glutathione conjugated diclofenac,N[C@@H](CCC(=O)N[C@@H](CSc1c(O)cc(Cl)c(Nc2ccccc2CC(=O)O)c1Cl)C(=O)NCC(=O)O)C(=O)O
DBMET02612,4'-hydroxy-2'-glutathione conjugated monoclofenac,N[C@@H](CCC(=O)N[C@@H](CSc1cc(O)cc(Cl)c1Nc1ccccc1CC(=O)O)C(=O)NCC(=O)O)C(=O)O
DBMET02613,5-hydroxy diclofenac,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl
