parent_id,parent_name,child_id,child_name,enzymes,origin
DBMET02537,4-(6-hydroxy-2-naphthyl)- butan-2-ol,DBMET02538,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (6-OH conjugated),,DB00461
DBMET02537,4-(6-hydroxy-2-naphthyl)- butan-2-ol,DBMET02540,4-(6-hydroxy-2-naphthyl)- butan-2-ol sulfate,,DB00461
DBMET02537,4-(6-hydroxy-2-naphthyl)- butan-2-ol,DBMET02541,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (2-OH conjugated),,DB00461
DBMET02545,4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide,DBMET02546,4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide glycine conjugate,,DB00461
DBMET02537,4-(6-hydroxy-2-naphthyl)- butan-2-ol,DBMET02538,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (6-OH conjugated),,DB00461
DBMET02537,4-(6-hydroxy-2-naphthyl)- butan-2-ol,DBMET02541,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (2-OH conjugated),,DB00461
DBMET01221,11-Nor-9-carboxy-delta-9-THC,DBMET03558,11-nor-9-carboxy-delta-9-THC-glucuronide,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3",DB00470
DBMET01363,Norfluoxetine alcohol,DBMET01364,Norfluoxetine acid,,DB00472
DBMET02506,Catechol duloxetine,DBMET02507,"5-hydroxy, 6-methoxy duloxetine",,DB00476
DBMET02506,Catechol duloxetine,DBMET02507,"5-hydroxy, 6-methoxy duloxetine",,DB00476
DBMET00810,Carboxycelecoxib,DBMET00813,Celecoxib glucuronide,UDP-glucuronosyltransferases (UGTs),DB00482
DBMET01211,Haloperidol reduced pyridinium ion derivative,DBMET01212,Haloperidol pyridinium ion derivative,Cytochrome P450 3A4,DB00502
DBMET03683,Dichloro DACH platinum,DBMET03684,Monoaquo DACH platinum,,DB00526
DBMET03683,Dichloro DACH platinum,DBMET03686,DACH platinum cysteine,,DB00526
DBMET03683,Dichloro DACH platinum,DBMET03688,DACH platinum methionine,,DB00526
DBMET03683,Dichloro DACH platinum,DBMET03690,DACH platinum bis(GSH) complex,,DB00526
DBMET00658,Aldophosphamide,DBMET01088,Carboxyphosphamide,,DB00531
DBMET00658,Aldophosphamide,DBMET01123,Alcophosphamide,"Alcohol dehydrogenase 1A, Aldo-keto reductase family 1 member A1",DB00531
DBMET00658,Aldophosphamide,DBMET01088,Carboxyphosphamide,"Aldehyde dehydrogenase, dimeric NADP-preferring, Retinaldehyde dehydrogenase 3, Aldehyde dehydrogenase family 3 member B1, Aldehyde dehydrogenase family 3 member B2",DB00531
DBMET00658,Aldophosphamide,DBMET01126,Acrolein,,DB00531
DBMET00658,Aldophosphamide,DBMET01147,Phosphoramide Mustard,,DB00531
DBMET00482,E-10-Hydroxydesmethylnortriptyline,DBMET03034,Oxonortriptyline,,DB00321
DBMET01251,Zafirlukast metabolite M2,DBMET01252,Zafirlukast metabolite M4,,DB00549
DBMET01254,Zafirlukast metabolite M8,DBMET01253,Zafirlukast metabolite M3,,DB00549
DBMET00681,2-hydroxycarbamazepine,DBMET00684,2-hydroxyiminostilbene,Cytochrome P450 3A4,DB00564
DBMET01101,"2,3-Dihydroxycarbamazepine",DBMET02601,Carbamazepine-o-quinione,,DB00564
DBMET03178,1-(3-trifluoromethyl-phenyl)-propan-2-one,DBMET03180,1-(3-trifluoromethyl-phenyl)-propan-2-ol,,DB00574
DBMET03178,1-(3-trifluoromethyl-phenyl)-propan-2-one,DBMET03181,"1-(3-trifluoromethyl-phenyl)-propan-1,2-diol",,DB00574
DBMET02297,Acyclovir monophosphate,DBMET02298,Acyclovir diphosphate,Guanylate kinase,DB00577
DBMET01340,Valdecoxib metabolite M7,DBMET01341,Valdecoxib metabolite M8,,DB00580
DBMET01342,Valdecoxib metabolite M5,DBMET01343,Valdecoxib metabolite M5 glucuronide,UDP-glucuronosyltransferases (UGTs),DB00580
DBMET01347,Valdecoxib metabolite M3,DBMET01348,Valdecoxib metabolite M3 glucuronide,UDP-glucuronosyltransferases (UGTs),DB00580
DBMET01185,"UK-51,060",DBMET01186,"UK-215,364",,DB00582
DBMET02608,"3',4'-hydroxy diclofenac",DBMET02609,3'-hydroxy-4'-methoxy diclofenac,Catechol O-methyltransferase,DB00586
DBMET02676,Labetalol Theoretical Metabolite (IX),DBMET02677,Labetalol Glucuronide Metabolite (X),,DB00598
DBMET02676,Labetalol Theoretical Metabolite (IX),DBMET02678,Labetalol Glucuronide Metabolite (XI),,DB00598
DBMET03063,N-bidesethylchloroquine,DBMET03064,7-chloro-4-aminoquinoline,,DB00608
DBMET02854,"6β,11β,17α,20β,21-pentahydroxypregnan-1,4-diene-3-one (M-VIII)",DBMET02855,"6β,11β,17α,20β,21-pentahydroxy-5ξ-pregn-1-en-3-one (M-XV)",,DB15566
DBMET02857,"6β,11β,17α,20α,21-pentahydroxypregnan-1,4-diene-3-one (M-IX)",DBMET02858,"6β,11β,17α,20α,21-pentahydroxy-5ξ-pregn-1-en-3-one (M-XVI)",,DB15566
DBMET03265,Adenosine Diphosphate,DB00171,ATP,"Nucleoside diphosphate kinase A, Nucleoside diphosphate kinase B",DB00640
DBMET03150,Epigalantamine,DBMET03151,N-desmethyl-epigalantamine,,DB00674
DBMET03150,Epigalantamine,DBMET03153,Sulfate conjugate of epigalantamine,,DB00674
DBMET03150,Epigalantamine,DBMET03154,Epigalantamine N-oxide,,DB00674
DBMET03150,Epigalantamine,DBMET03156,O-desmethyl-epigalantamine,,DB00674
DBMET00737,4-hydroxytamoxifen sulfate,DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),"Sulfotransferase 1A1, Sulfotransferase 1E1",DB00675
DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),DBMET02702,Tamoxifen Glucuronides,"UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A10, UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B15",DB00675
DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),DBMET02700,4-endoxifen Sulfate,Sulfotransferase 2A1,DB00675
DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),DBMET00737,4-hydroxytamoxifen sulfate,"Sulfotransferase 1A1, Sulfotransferase 1E1",DB00675
DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),DBMET02702,Tamoxifen Glucuronides,"UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A10, UDP-glucuronosyltransferase 2B15",DB00675
DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),DBMET02700,4-endoxifen Sulfate,Sulfotransferase 2A1,DB00675
DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),DBMET00737,4-hydroxytamoxifen sulfate,"Sulfotransferase 1A1, Sulfotransferase 1E1",DB00675
DBMET02714,"N,N-didesmethyltamoxifen",DBMET02715,Tamoxifen Metabolite Y,,DB00675
DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),DBMET02719,"Norendoxifen (4-hydroxy-N,N-didesmethyltamoxifen)",,DB00675
DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),DBMET02719,"Norendoxifen (4-hydroxy-N,N-didesmethyltamoxifen)",,DB00675
DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),DBMET02702,Tamoxifen Glucuronides,"UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A10, UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B15",DB00675
DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),DBMET02700,4-endoxifen Sulfate,Sulfotransferase 2A1,DB00675
DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),DBMET02719,"Norendoxifen (4-hydroxy-N,N-didesmethyltamoxifen)",,DB00675
DBMET03406,Deoxydaunorubicinol aglycone,DBMET03406,Deoxydaunorubicinol aglycone,,DB00694
DBMET03406,Deoxydaunorubicinol aglycone,DBMET03408,Deoxydaunorubicinol aglycone-13-O-β-glucuronide,,DB00694
DBMET03406,Deoxydaunorubicinol aglycone,DBMET03407,Demethyl deoxydaunorubicinol aglycone,,DB00694
DBMET03406,Deoxydaunorubicinol aglycone,DBMET03407,Demethyl deoxydaunorubicinol aglycone,,DB00694
DBMET03406,Deoxydaunorubicinol aglycone,DBMET03408,Deoxydaunorubicinol aglycone-13-O-β-glucuronide,,DB00694
DBMET01174,Adefovir monophosphate,DBMET01175,Adefovir Diphosphate,"Nucleoside diphosphate kinase A, Nucleoside diphosphate kinase B",DB00718
DBMET00455,4-Oxoretinoic acid,DBMET03632,4-Oxoretinoic acid glucuronide,UDP-glucuronosyltransferase 2B7,DB00755
DBMET02760,Methimazole Dihydrodiol Metabolite,DBMET02761,Methimazole Glyoxal Metabolite,,DB00763
DBMET02760,Methimazole Dihydrodiol Metabolite,DBMET02762,Methimazole N-methyl Thiourea Metabolite,,DB00763
DBMET03613,15-keto-PGE0,DBMET03614,"13,14-dihydro-PGE1",,DB00770
DBMET03004,16-alpha hydroxyestrone,DBMET03005,17-Epiestriol,,DB01420
DBMET03004,16-alpha hydroxyestrone,DBMET00492,Estriol,,DB01420
DBMET03573,N4-acetyl-5'-hydroxysulfapyridine,DBMET03574,N4-acetyl-5'-hydroxysulfapyridine-O-glucuronide,,DB00795
DBMET03573,N4-acetyl-5'-hydroxysulfapyridine,DBMET03574,N4-acetyl-5'-hydroxysulfapyridine-O-glucuronide,,DB00795
DBMET03576,5'-hydroxysulfapyridine-O-glucuronide,DBMET03574,N4-acetyl-5'-hydroxysulfapyridine-O-glucuronide,,DB00795
DBMET01332,Indapamide metabolite M4,DBMET01333,Indapamide metabolite M2,Cytochrome P450 3A4,DB00808
DBMET01335,Indapamide metabolite M3,DBMET01333,Indapamide metabolite M2,Cytochrome P450 3A4,DB00808
DBMET03417,Tadalafil methylcatechol metabolite,DBMET03418,Tadalafil methylcatechol glucuronide metabolite,,DB00820
DBMET02854,"6β,11β,17α,20β,21-pentahydroxypregnan-1,4-diene-3-one (M-VIII)",DBMET02855,"6β,11β,17α,20β,21-pentahydroxy-5ξ-pregn-1-en-3-one (M-XV)",,DB15566
DBMET02857,"6β,11β,17α,20α,21-pentahydroxypregnan-1,4-diene-3-one (M-IX)",DBMET02858,"6β,11β,17α,20α,21-pentahydroxy-5ξ-pregn-1-en-3-one (M-XVI)",,DB15566
DBMET02639,Misoprostol Acid Tetranor Metabolite (SC-41411),DBMET02640,Misoprostol Acid Tetranor PGF1 Analog Metabolite,,DB00929
DBMET01094,3-Carbamoyl-2-phenylpropionaldehyde,DBMET01095,Atropaldehyde,,DB00949
DBMET01094,3-Carbamoyl-2-phenylpropionaldehyde,DBMET01096,"4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one",,DB00949
DBMET01094,3-Carbamoyl-2-phenylpropionaldehyde,DBMET01097,3-Carbamoyl-2-phenylpropionic acid,"Aldehyde dehydrogenase, dimeric NADP-preferring",DB00949
DBMET03314,Alpha-methylnorepinephrine,DBMET03315,Alpha-methylepinephrine,Phenylethanolamine N-methyltransferase,DB00968
DBMET02549,4-hydroxy-all-trans-retinoic acid,DBMET02550,4-oxo-all-trans-retinoic acid,,DB00755
DBMET02552,4-oxo-13-cis-retinoic acid,DBMET02550,4-oxo-all-trans-retinoic acid,,DB00755
DBMET01200,"N,N-Didesmethyldiphenhydramine",DBMET01201,Diphenylmethoxyacetic acid,,DB00985
DBMET01010,6-Thiosine 5'-monophosphate,DBMET02965,6-methylthiosine 5'-monophosphate,Thiopurine S-methyltransferase,DB00993
DBMET01010,6-Thiosine 5'-monophosphate,DBMET00771,6-thioxanthylic acid,"Inosine-5'-monophosphate dehydrogenase 1, Inosine-5'-monophosphate dehydrogenase 2",DB00993
DBMET00847,Doxorubicinol deoxaglycone,DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,,DB00997
DBMET00847,Doxorubicinol deoxaglycone,DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,,DB00997
DBMET00376,"4,4'-methanol-bisbenzonitrile",DBMET02983,Letrozole carbinol glucuronide metabolite,UDP-glucuronosyltransferase 2B7,DB01006
DBMET01049,Nitroso-sulfamethoxazole,DBMET01050,Sulfamethoxazole GSH conjugate,,DB01015
DBMET02658,M10 (Ketoconazole),DBMET02659,M15 (Ketoconazole),,DB01026
DBMET02661,Ketoconazole ketone intermediate,DBMET02662,Ketoconazole ketone hydroxyl intermediate,,DB01026
DBMET02665,Ketoconazole dihydroxyl intermediate,DBMET02666,M5' (Ketoconazole),,DB01026
DBMET02665,Ketoconazole dihydroxyl intermediate,DBMET02667,M3 (Ketoconazole),,DB01026
DBMET01055,Irbesartan derivative M1,DBMET01056,Irbesartan derivative M2,,DB01029
DBMET01055,Irbesartan derivative M1,DBMET01056,Irbesartan derivative M2,,DB01029
DBMET01055,Irbesartan derivative M1,DBMET01056,Irbesartan derivative M2,,DB01029
DBMET01057,Irbesartan derivative M6,DBMET01056,Irbesartan derivative M2,,DB01029
DBMET01151,Thioxanthine monophosphate,DBMET01152,Thioguanosine monophosphate,GMP synthase [glutamine-hydrolyzing],DB01033
DBMET01159,6-Mercaptopurine riboside,DBMET01160,6-Methylmercaptopurine-riboside,Thiopurine S-methyltransferase,DB01033
DBMET01154,,DBMET01155,Thioguanosine triphosphate,,DB00352
DBMET01154,Thioguanosine diphosphate,DBMET01156,Thiodeoxyguanosine diphosphate,,DB00352
DBMET01120,2-(o-carboxybenzamido)glutaramic acid,DB00130,L-Glutamine,,DB01041
DBMET01120,2-(o-carboxybenzamido)glutaramic acid,DB02746,Phthalic Acid,,DB01041
DBMET01119,4-(o-carboxybenzamido)glutaramic acid,DB03091,Isoglutamine,,DB01041
DBMET01119,4-(o-carboxybenzamido)glutaramic acid,DB02746,Phthalic Acid,,DB01041
DBMET01120,2-(o-carboxybenzamido)glutaramic acid,DB00130,L-Glutamine,,DB01041
DBMET01120,2-(o-carboxybenzamido)glutaramic acid,DB02746,Phthalic Acid,,DB01041
DBMET01120,2-(o-carboxybenzamido)glutaramic acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,,DB01041
DBMET01117,2-phthalimidoglutaric acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,,DB01041
DBMET01119,4-(o-carboxybenzamido)glutaramic acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,,DB01041
DBMET01120,2-(o-carboxybenzamido)glutaramic acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,,DB01041
DBMET01117,2-phthalimidoglutaric acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,,DB01041
DBMET03000,Amoxicillin M4 Metabolite,DBMET03001,Amoxicillin M5 Metabolite,,DB01060
DBMET01361,Bufotenine,DBMET01362,"N,N-Dimethyltryptamine",,DB01065
DBMET02278,7-acetamido-clonazepam,DBMET03608,3-hydroxy-7-acetamido-clonazepam,,DB01068
DBMET01200,"N,N-Didesmethyldiphenhydramine",DBMET01201,Diphenylmethoxyacetic acid,,DB00985
DBMET01200,"N,N-Didesmethyldiphenhydramine",DBMET02238,N-Acetyl-N-desmethyldiphenhydramine,,DB00985
DBMET00656,5’-Deoxy-5-fluorouridine (5'DFUR),DBMET00449,5-fluorouracil,"Thymidine phosphorylase, Uridine phosphorylase 1, Uridine phosphorylase 2",DB01101
DBMET03581,dihydrofluorouracil (DHFU),DBMET03582,β-ureidopropionic acid (FUPA),Dihydropyrimidinase-related protein 2,DB00322
DBMET03584,5-fluorodeoxyuridine (5-FUdR),DBMET03585,5-fluorodeoxyuridine monophosphate (5-FdUMP),Thymidine kinase,DB00322
DBMET03586,5-fluorouridine monophosphate (5-FUMP),DBMET03589,5-fluorouridine diphosphate (5-FUDP),UMP-CMP kinase,DB00322
DBMET03591,5-fluouridine (5-FUR),DBMET03586,5-fluorouridine monophosphate (5-FUMP),"Uridine-cytidine kinase-like 1, Uridine-cytidine kinase 2",DB00322
DBMET03586,5-fluorouridine monophosphate (5-FUMP),DBMET03589,5-fluorouridine diphosphate (5-FUDP),UMP-CMP kinase,DB00322
DBMET02916,α-Hydroxy sertraline ketone,DBMET02918,Sertraline carbamoyl-O-glucuronide,,DB01104
DBMET00872,Hydroxydesmethyl doxepin,DBMET00879,Hydroxydesmethyl doxepin glucuronide,,DB01142
DBMET03469,"S,S-Hydroxybupropion",DBMET03482,"S,S-Hydroxybupropion glucuronide",UDP-glucuronosyltransferase 2B7,DB01156
DBMET03471,"R,R-Hydroxybupropion",DBMET03483,"R,R-Hydroxybupropion glucuronide","UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B4",DB01156
DBMET02158,Moclobemide M16,DBMET02162,Moclobemide M8,,DB01171
DBMET02782,S-didesmethylcitalopram,DBMET03673,Escitalopram propionaldehyde,"Amine oxidase [flavin-containing] A, Amine oxidase [flavin-containing] B",DB01175
DBMET00792,aldoifosfamide,DBMET01102,Alcoifosfamide,,DB12902
DBMET00792,aldoifosfamide,DBMET01103,Carboxylifosfamide,Aldehyde dehydrogenase 1A1,DB12902
DBMET00792,aldoifosfamide,DBMET01126,Acrolein,,DB12902
DBMET00792,aldoifosfamide,DBMET01127,Isophosphamide mustard,,DB12902
DBMET02913,16alpha-butyrloxyprednisolone,DBMET00353,16-alpha-hydroxyprednisolone,,DB01222
DBMET02446,"3,4-dihydroxyphenylacetic acid (DOPAC)",DBMET02442,Homovanillic acid,Catechol O-methyltransferase,DB01235
DBMET02441,3-methoxy-4-hydroxyacetaldehyde,DBMET02442,Homovanillic acid,,DB01235
DBMET02456,Dehydro-aripiprazole unnamed epoxide metabolite,DBMET02457,Dehydro-aripiprazole unnamed glutathione conjugate metabolite 2,,DB01238
DBMET02458,Aripiprazole unnamed metabolite 1,DBMET02459,Aripiprazole unnamed metabolite 2,,DB01238
DBMET02458,Aripiprazole unnamed metabolite 1,DBMET02460,Aripiprazole unnamed metabolite 3,,DB01238
DBMET02465,Aripiprazole unnamed metabolite 8,DBMET02466,Aripiprazole unnamed metabolite 9,,DB01238
DBMET01069,2-hydroxydesmethyl clomipramine,DBMET01074,2-hydroxydesmethyl clomipramine glucuronide,,DB01242
DBMET01073,8-hydroxydesmethyl clomipramine,DBMET01075,8-hyroxydesmethyl clomipramine glucuronide,,DB01242
DBMET03188,5-aza-2'-deoxycytidine-diphosphate,DBMET03189,5-aza-2'-deoxycytidine-triphosphate,Nucleoside diphosphokinase,DB01262
DBMET02821,3-methyl-s-triazolophthalazine,DBMET02822,9-hydroxy-methyltriazolophthalazine,,DB01275
DBMET02821,3-methyl-s-triazolophthalazine,DBMET02823,3-hydroxy-methyltriazolophthalazine,,DB01275
DBMET03664,ara-GMP,DBMET03665,ara-GTP,,DB01280
DBMET01275,5-Carboxylumiracoxib (M11),DBMET01276,Lumiracoxib metabolite M15,,DB01283
DBMET01275,5-Carboxylumiracoxib (M11),DBMET01278,5-Carboxylumiracoxib glucuronide (M3),UDP-glucuronosyltransferases (UGTs),DB01283
DBMET01282,Lumiracoxib metabolite M25,DBMET01283,Lumiracoxib metabolite M25 glucuronide (M20),UDP-glucuronosyltransferases (UGTs),DB01283
DBMET01284,Lumiracoxib metabolite M9,DBMET01285,4'-Hydroxy-5-carboxylumiracoxib (M5),,DB01283
DBMET01275,5-Carboxylumiracoxib (M11),DBMET01285,4'-Hydroxy-5-carboxylumiracoxib (M5),,DB01283
DBMET01214,3'-Oxohexobarbital,DBMET01215,Hexobarbital glutathione conjugate derivative,,DB01355
DBMET02710,4- aminophenol,DBMET02711,N-acetyl-4-Aminophenol,,DB01438
DBMET03543,4-amino-antipyrine (AA),DBMET03544,4-acetyl-amino-antipyrine (AAA),,DB04817
DBMET02840,Phenol-dronedarone,DBMET02841,Phenol-dronedarone glucuronide,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 2B15",DB04855
DBMET02843,"Deaminated N,N′-didebutyl-dronedarone",DBMET02844,"Deaminated N,N′-didebutyl-dronedarone glucuronide",UDP-glucuronosyltransferases (UGTs),DB04855
DBMET01475,M7-B (Odanacatib),DBMET01474,M7-A (Odanacatib),,DB06670
DBMET03390,Dabigatran M630,DBMET03391,Dabigatran M602,,DB06695
DBMET03382,Dabigatran M369,DBMET03383,Dabigatran M325,,DB14726
DBMET03382,Dabigatran M369,DBMET03383,Dabigatran M325,,DB14726
DBMET03385,Dabigatran M354,DBMET03386,Dabigatran M396,,DB14726
DBMET03159,Chloramphenicol 1-acetate,DBMET03160,"Chloramphenicol 1,3-diacetate",,DB07565
DBMET03740,Pitavastatin lactone,DBMET03741,M3 pitavastatin,Cytochrome P450 3A4,DB08860
DBMET02389,Linagliptin CD1790,DBMET02390,Linagliptin M490(1),,DB08882
DBMET02389,Linagliptin CD1790,DBMET02391,Linagliptin M506(1),,DB08882
DBMET03550,N-desmethyl enzalutamide,DBMET03551,Carboxyl metabolite enzalutamide (M1),"Liver carboxylesterase 1, Cytochrome P450 3A4, Cytochrome P450 2C8",DB08899
DBMET03511,Carboxy-dabrafenib,DBMET03512,Desmethyl-dabrafenib,,DB08912
DBMET03425,M5 (Macitentan),DBMET03426,m/z 324 (Macitentan),,DB08932
DBMET01382,GS-606965,DBMET01383,GS-461203,"UMP-CMP kinase, Nucleoside diphosphate kinase A",DB08934
DBMET01487,Inositol tetranicotinate,DBMET01488,Inositol trinicotinate,,DB08949
DBMET03449,Genz-258162,DBMET03450,Genz-399207,,DB09039
DBMET03449,Genz-258162,DBMET03451,Genz-399240,,DB09039
DBMET03453,Genz-527862,DBMET03451,Genz-399240,,DB09039
DBMET03453,Genz-527862,DBMET03454,Genz-682042,,DB09039
DBMET01522,QS8,DBMET01523,QS6,,DB09081
DBMET01506,2-methylamino-2-phenylbutan-1-ol ,DBMET01507,2-amino-2-phenylbutan-1-ol,,DB09089
DBMET01409,Oxcarbazepine,DBMET02148,Eslicarbazepine,,DB09119
DBMET01409,Oxcarbazepine,DBMET01410,R-licarbazepine,,DB09119
DBMET01409,Oxcarbazepine,DBMET01411,10-hydroxycarbazepine sulfate,,DB09119
DBMET01409,Oxcarbazepine,DBMET01412,10-hydroxycarbazepine glucuronide,,DB09119
DBMET02172,Oxo-etoperidone (M3),DBMET02173,Etoperidone M16,,DB09194
DBMET02172,Oxo-etoperidone (M3),DBMET02174,Etoperidone M17,,DB09194
DBMET01915,deacetyl-demethyl-thymoxamine,DBMET01917,glucuronide of deacetyl-demethyl-thymoxamine,,DB09205
DBMET01915,deacetyl-demethyl-thymoxamine,DBMET01919,sulfate of deacetyl-demethyl-thymoxamine,,DB09205
DBMET01938,N-(2-formyl-3-chlorophenyl) anthranilic acid,DBMET01941,N-(2-carboxy-3-chlorophenyl)-anthranilic acid,,DB09216
DBMET01894,M7 (Blonanserin),DBMET01895,M8 (Blonanserin),Cytochrome P450 3A4,DB09223
DBMET01902,M-3,DBMET01903,M-4,"Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 3A7, Cytochrome P450 3A43",DB09227
DBMET01951,Aranidipine M-4,DBMET01953,Aranidipine M-5,,DB09229
DBMET01950,Aranidipine M-2,DBMET01953,Aranidipine M-5,,DB09229
DBMET02938,Levamlodipine M10 metabolite,DBMET02941,Levamlodipine M12 metabolite,,DB09237
DBMET03143,Dihydroartemisinin Glucuronide,DBMET03144,Furano Acetate of Dihydroartemisinin Glucuronide,,DB06697
DBMET01425,Tenofovir,DBMET01176,Tenofovir Monophosphate,"Adenylate kinase isoenzyme 1, Adenylate kinase 2, mitochondrial",DB09299
DBMET01982,cs_d_deg2,DBMET01994,D-glucuronate,Beta-glucuronidase,DB09301
DBMET01982,cs_d_deg2,DBMET01993,cs_a_deg3,Beta-glucuronidase,DB09301
DBMET01982,cs_d_deg2,DBMET01991,cs_c_deg3,Beta-glucuronidase,DB09301
DBMET01982,cs_d_deg2,DBMET01992,cs_e_deg4,Beta-glucuronidase,DB09301
DBMET01982,cs_d_deg2,DBMET01990,cs_c_deg5,N-sulphoglucosamine sulphohydrolase,DB09301
DBMET01982,cs_d_deg2,DBMET01995,cs_d_deg3,N-sulphoglucosamine sulphohydrolase,DB09301
DBMET01982,cs_d_deg2,DBMET01978,sulfate,N-sulphoglucosamine sulphohydrolase,DB09301
DBMET01983,cs_d_deg6,DBMET01990,cs_c_deg5,N-sulphoglucosamine sulphohydrolase,DB09301
DBMET01983,cs_d_deg6,DBMET01995,cs_d_deg3,N-sulphoglucosamine sulphohydrolase,DB09301
DBMET01983,cs_d_deg6,DBMET01978,sulfate,N-sulphoglucosamine sulphohydrolase,DB09301
DBMET01983,cs_d_deg6,DBMET01997,L-iduronic acid,Alpha-L-iduronidase,DB09301
DBMET01983,cs_d_deg6,DBMET01993,cs_a_deg3,Alpha-L-iduronidase,DB09301
DBMET01984,cs_b_deg2,DBMET01998,cs_b_deg3,Iduronate 2-sulfatase,DB09301
DBMET01984,cs_b_deg2,DBMET01978,sulfate,Iduronate 2-sulfatase,DB09301
DBMET02004,5-FUH2,DBMET02005,FUPA,Dihydropyrimidinase-related protein 2,DB00322
DBMET01461,Methyl-selenol,DBMET01462,Dimethyl selenide,,DB11127
DBMET01459,Selenocysteine,DBMET01461,Methyl-selenol,Selenocysteine lyase,DB11127
DBMET01459,Selenocysteine,DBMET01466,Se-methylselenocysteine selenoxide,,DB11127
DBMET02092,3-(4-carboxybenzylidene)camphor,DBMET02093,3-(4-carboxybenzylidene)-6-hydroxycamphor,,DB11219
DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,,DB11251
DBMET01450,Rheinanthrone,DBMET01451,Rhein,,DB11365
DBMET01966,"(4RS,5S)-DM-6720",DBMET01967,(S)-DM-6718,"Cytochrome P450 3A4, Cytochrome P450 1A1",DB11637
DBMET01968,DM-6704,DBMET01969,"(4R,5S)-DM-6721",Cytochrome P450 3A4,DB11637
DBMET01968,DM-6704,DBMET01970,"(4S,5S)-DM-6722",Cytochrome P450 3A4,DB11637
DBMET03176,Propionyl Coenzyme A,DBMET03177,Succinyl Coenzyme A,,DB11677
DBMET03605,Daprodustat M4 metabolite,DBMET03603,Daprodustat M13 metabolite,"Cytochrome P450 2C8, Cytochrome P450 3A4",DB11682
DBMET03101,"M12 (Primary amide, N-demethylated selumetinib metabolite)",DBMET03110,M9 (ribose conjugated selumetinib metabolite),,DB11689
DBMET03101,"M12 (Primary amide, N-demethylated selumetinib metabolite)",DBMET03110,M9 (ribose conjugated selumetinib metabolite),,DB11689
