parent_id	parent_name	child_id	child_name	enzymes	origin	reactants	products	source	tanimoto	set
	Etiocholanolone				Etiocholanolone	C1C(=O)C2(C)CCC3C4(C)C(CC(O)CC4)CCC3C2C1	C12(C)C(CCC3C4CCC(=O)C4(C)CCC13)CC(OC1OC(C(=O)O)C(O)C(O)C1O)CC2	Randomised		train
	3-alpha-hydroxydesogestrel				3-alpha-hydroxydesogestrel	C1CC2C3C(C4C(CC)(C(C#C)(O)CC4)CC3=C)CCC2=CC1O	C(C)C12C(CCC1(O)C#C)C1C(C3CCC(OC4OC(C(=O)O)C(O)C(O)C4O)C=C3CC1)C(=C)C2	Randomised		train
	3-alpha-hydroxydesogestrel				3-alpha-hydroxydesogestrel	C12C3C(=C)CC4(CC)C(CCC4(C#C)O)C3CCC1=CC(O)CC2	C1(=C)CC2(CC)C(C#C)(O)CCC2C2CCC3=CC(OS(=O)(=O)O)CCC3C12	Randomised		train
	B[a]P 7,8-epoxide				B[a]P 7,8-epoxide	c1c2ccc3cc4c(c5ccc(cc1)c2c35)C=CC1OC14	c12c3c(ccc4c5c(cc(cc1)c43)C(OSCC(C(NCC(=O)O)=O)NC(CCC(N)C(=O)O)=O)C(O)C=C5)ccc2	Randomised		train
	4-Chlorophenol				4-Chlorophenol	c1cc(Cl)ccc1O	OC1C(O)C(O)C(C(=O)O)OC1Oc1ccc(Cl)cc1	Randomised		train
	Tyramine				Tyramine	c1(O)ccc(CCN)cc1	c1(OC2C(O)C(O)C(O)C(C(=O)O)O2)ccc(CCN)cc1	Randomised		train
	Minoxidil				Minoxidil	On1c(=N)nc(N2CCCCC2)cc1N	n1(OS(O)(=O)=O)c(=N)nc(N2CCCCC2)cc1N	Randomised		train
	3p-Oxohexobarbital				3p-Oxohexobarbital	OC1=NC(=O)N(C)C(=O)C1(C1=CC(=O)CCC1)C	O=C1N(C)C(=O)N=C(O)C1(C1(SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(=O)O)CCCC(=O)C1)C	Randomised		train
	Vitamin D2				Vitamin D2	C=C1C(=CC=C2C3CCC(C(C)C=CC(C(C)C)C)C3(C)CCC2)CC(O)CC1	C(C)(C(C=CC(C)C1C2(C)CCCC(=CC=C3C(=C)CCC(OC4OC(C(=O)O)C(O)C(O)C4O)C3)C2CC1)C)C	Randomised		train
	5-O-Desmethyl Donepezil				5-O-Desmethyl Donepezil	Oc1c(OC)cc2c(c1)CC(CC1CCN(Cc3ccccc3)CC1)C2=O	O=C1C(CC2CCN(Cc3ccccc3)CC2)Cc2cc(OC3OC(C(O)=O)C(O)C(O)C3O)c(OC)cc21	Randomised		train
	6-Hydroxyflavone				6-Hydroxyflavone	c1ccc(-c2oc3ccc(O)cc3c(=O)c2)cc1	C1(O)C(O)C(C(O)=O)OC(Oc2cc3c(oc(-c4ccccc4)cc3=O)cc2)C1O	Randomised		train
	Dihydrocurcumin				Dihydrocurcumin	c1(C=CC(C=C(O)CCc2cc(OC)c(O)cc2)=O)ccc(O)c(OC)c1	c1cc(OC2OC(C(O)=O)C(O)C(O)C2O)c(OC)cc1C=CC(C=C(CCc1cc(OC)c(O)cc1)O)=O	Randomised		train
	4-OH-2,6-dimethylaniline				4-OH-2,6-dimethylaniline	Nc1c(C)cc(O)cc1C	c1(C)cc(OC2OC(C(O)=O)C(O)C(O)C2O)cc(C)c1N	Randomised		train
	3-Hydroxy-6-methylflavone				3-Hydroxy-6-methylflavone	o1c2ccc(C)cc2c(=O)c(O)c1-c1ccccc1	OC(=O)C1OC(Oc2c(-c3ccccc3)oc3ccc(C)cc3c2=O)C(O)C(O)C1O	Randomised		train
	Tolcapone				Tolcapone	[N+]([O-])(c1cc(C(c2ccc(C)cc2)=O)cc(O)c1O)=O	c1c(C(=O)c2ccc(C)cc2)cc(O)c(OC2C(O)C(O)C(O)C(C(=O)O)O2)c1[N+](=O)[O-]	Randomised		train
	4-Nitrophenol				4-Nitrophenol	c1cc(O)ccc1[N+](=O)[O-]	[O-][N+](=O)c1ccc(OC2C(O)C(O)C(O)C(C(O)=O)O2)cc1	Randomised		train
	3-Indole carboxylic acid				3-Indole carboxylic acid	c1cccc2c1[nH]cc2C(=O)O	C1(O)C(O)C(O)C(OC(c2c3c(cccc3)[nH]c2)=O)OC1C(=O)O	Randomised		train
	Fisetin				Fisetin	Oc1ccc2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O	O(C1C(O)C(O)C(O)C(C(O)=O)O1)c1c(-c2cc(O)c(O)cc2)oc2c(ccc(O)c2)c1=O	Randomised		train
	3-Hydroxy-6,4p-dimethoxyflavone				3-Hydroxy-6,4p-dimethoxyflavone	c1c2c(=O)c(O)c(-c3ccc(OC)cc3)oc2ccc1OC	O1C(C(=O)O)C(O)C(O)C(O)C1Oc1c(=O)c2cc(OC)ccc2oc1-c1ccc(OC)cc1	Randomised		train
	3p-Amino-3p-deoxythimidine				3p-Amino-3p-deoxythimidine	n1c(=O)n(C2OC(CO)C(N)C2)cc(C)c1O	OC(=O)C1OC(O)C(O)C(OCC2C(N)CC(n3c(=O)nc(O)c(C)c3)O2)C1O	Randomised		train
	3,3p-Dihydroxyflavone				3,3p-Dihydroxyflavone	c1cc(-c2c(O)c(=O)c3ccccc3o2)cc(O)c1	c1(OC2OC(C(O)=O)C(O)C(O)C2O)c(=O)c2c(cccc2)oc1-c1cc(O)ccc1	Randomised		train
	MaxiPost				MaxiPost	FC(F)(F)c1ccc2c(c1)N=C(O)C2(F)c1c(OC)ccc(Cl)c1	O=C(O)C1C(O)C(O)C(O)C(N2c3c(ccc(C(F)(F)F)c3)C(c3cc(Cl)ccc3OC)(F)C2=O)O1	Randomised		train
	3-Methoxy-4-hydroxyphenylglycol				3-Methoxy-4-hydroxyphenylglycol	c1c(O)c(OC)cc(C(CO)O)c1	OC1C(O)C(Oc2c(OC)cc(C(O)CO)cc2)OC(C(=O)O)C1O	Randomised		train
	4p-OH-diclofenac				4p-OH-diclofenac	C(c1c(Nc2c(Cl)cc(O)cc2Cl)cccc1)C(=O)O	C1(O)C(Oc2cc(Cl)c(Nc3ccccc3CC(=O)O)c(Cl)c2)OC(C(O)=O)C(O)C1O	Randomised		train
	4p-OH-diclofenac				4p-OH-diclofenac	c1c(Cl)c(Nc2ccccc2CC(O)=O)c(Cl)cc1O	O=S(O)(Oc1cc(Cl)c(Nc2c(CC(=O)O)cccc2)c(Cl)c1)=O	Randomised		train
	Farnesol				Farnesol	CC(CCC=C(CCC=C(C)C)C)=CCO	O1C(C(O)=O)C(O)C(O)C(O)C1OCC=C(CCC=C(C)CCC=C(C)C)C	Randomised		train
	4-n-Butylphenol				4-n-Butylphenol	C(C)CCc1ccc(O)cc1	OC1C(C(=O)O)OC(Oc2ccc(CCCC)cc2)C(O)C1O	Randomised		train
	2,3-Dihydroxynaphthalene				2,3-Dihydroxynaphthalene	c1c2ccccc2cc(O)c1O	c12ccccc1cc(OC)c(O)c2	Randomised		train
	3-Hydroxy-4-aminopyridine				3-Hydroxy-4-aminopyridine	c1(O)c(=N)cc[nH]c1	OS(=O)(Oc1c(=N)cc[nH]c1)=O	Randomised		train
	Lorazepam				Lorazepam	c1c2c(cc(Cl)c1)C(c1c(Cl)cccc1)=NC(O)C(O)=N2	C1(OC2OC(C(O)=O)C(O)C(O)C2O)N=C(c2c(Cl)cccc2)c2c(ccc(Cl)c2)N=C1O	Randomised		train
	4-Phenylphenol				4-Phenylphenol	c1cc(O)ccc1-c1ccccc1	c1ccccc1-c1ccc(OC2C(O)C(O)C(O)C(C(O)=O)O2)cc1	Randomised		train
	3p-OH-diclofenac				3p-OH-diclofenac	OC(Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl)=O	c1(Nc2c(Cl)ccc(OC3C(O)C(O)C(O)C(C(O)=O)O3)c2Cl)ccccc1CC(=O)O	Randomised		train
	3p-OH-diclofenac				3p-OH-diclofenac	C(Cc1c(Nc2c(Cl)c(O)ccc2Cl)cccc1)(=O)O	O=C(O)Cc1c(Nc2c(Cl)ccc(OS(=O)(=O)O)c2Cl)cccc1	Randomised		train
	Irinotecan				Irinotecan	C1CCN(C2CCN(C(=O)Oc3ccc4c(c(CC)c5c(n4)-c4n(c(=O)c6c(c4)C(O)(CC)C(=O)OC6)C5)c3)CC2)CC1	c12cc3n(c(=O)c1COC(=O)C2(CC)OC1OC(C(=O)O)C(O)C(O)C1O)Cc1c(CC)c2cc(OC(=O)N4CCC(N5CCCCC5)CC4)ccc2nc1-3	Randomised		train
	Syringetin				Syringetin	Oc1cc2c(c(=O)c(O)c(-c3cc(OC)c(O)c(OC)c3)o2)c(O)c1	o1c2c(c(=O)c(O)c1-c1cc(OC)c(O)c(OC)c1)c(O)cc(OC1C(O)C(O)C(O)C(C(=O)O)O1)c2	Randomised		train
	Syringetin				Syringetin	O(C)c1c(O)c(OC)cc(-c2c(O)c(=O)c3c(cc(O)cc3O)o2)c1	Oc1cc(O)cc2c1c(=O)c(OC1OC(C(O)=O)C(O)C(O)C1O)c(-c1cc(OC)c(O)c(OC)c1)o2	Randomised		train
	6-Methoxyluteolin				6-Methoxyluteolin	O(C)c1c(O)c2c(oc(-c3ccc(O)c(O)c3)cc2=O)cc1O	c1(O)cc(-c2cc(=O)c3c(cc(OC4C(O)C(O)C(O)C(C(=O)O)O4)c(OC)c3O)o2)ccc1O	Randomised		train
	morphine				codeine	C1=CC2C34CCN(C)C2Cc2ccc(O)c(c23)OC4C1O	c1cc(OC2OC(C(=O)O)C(O)C(O)C2O)c2c3c1CC1C4C=CC(O)C(C43CCN1C)O2	Randomised		train
	Quinagolide				Quinagolide	c1(O)c2c(ccc1)CC1C(C2)CC(NS(N(CC)CC)(=O)=O)CN1CCC	C1(O)C(O)C(O)C(Oc2c3c(ccc2)CC2C(C3)CC(NS(N(CC)CC)(=O)=O)CN2CCC)OC1C(O)=O	Randomised		train
	4,5-Dihydrodrospirenone				4,5-Dihydrodrospirenone	C12C(C3C(C)(CCC(O)C3)C3CCC4(C)C(C5CC5C45OC(=O)CC5)C13)C2	C1CC2C(C3C1(C)C1(CCC(=O)O1)C1CC31)C1C(C1)C1CC(S(=O)(O)=O)CCC21C	Randomised		train
	fenchone metabo1				fenchone metabo1	O=C1C(CO)(C)C2CCC1(C)C2	O(C1C(O)C(O)C(O)C(C(=O)O)O1)CC1(C)C(=O)C2(C)CC1CC2	Randomised		train
	7,3p,4p-Trihydroxyflavone				7,3p,4p-Trihydroxyflavone	c1c(=O)c2ccc(O)cc2oc1-c1cc(O)c(O)cc1	c1(O)c(O)cc(-c2cc(=O)c3ccc(OC4OC(C(O)=O)C(O)C(O)C4O)cc3o2)cc1	Randomised		train
	Caffeic Acid				Caffeic Acid	c1(O)c(O)ccc(C=CC(=O)O)c1	O1C(C(=O)O)C(O)C(O)C(O)C1Oc1c(O)cc(C=CC(=O)O)cc1	Randomised		train
	Caffeic Acid				Caffeic Acid	OC(=O)C=Cc1ccc(O)c(O)c1	OC1C(C(=O)O)OC(Oc2cc(C=CC(O)=O)ccc2O)C(O)C1O	Randomised		train
	Daidzein				formononetin	c12c(occ(-c3ccc(O)cc3)c1=O)cc(O)cc2	c1(OC2C(O)C(O)C(O)C(C(O)=O)O2)ccc2c(occ(-c3ccc(O)cc3)c2=O)c1	Randomised		train
	Dihyroxy-1H-indole				Dihyroxy-1H-indole	c1c2[nH]ccc2cc(O)c1O	C1(O)C(O)C(C(O)=O)OC(Oc2cc3c(cc[nH]3)cc2O)C1O	Randomised		train
	5-OH-diclofenac				diclofenac	c1(CC(=O)O)cc(O)ccc1Nc1c(Cl)cccc1Cl	c1cc(Cl)c(Nc2c(CC(O)=O)cc(OC3C(O)C(O)C(O)C(C(=O)O)O3)cc2)c(Cl)c1	Randomised		train
	5-OH-diclofenac				diclofenac	c1cc(Nc2c(Cl)cccc2Cl)c(CC(O)=O)cc1O	S(O)(=O)(=O)Oc1ccc(Nc2c(Cl)cccc2Cl)c(CC(=O)O)c1	Randomised		train
	Fraxetin				Fraxetin	Oc1c(O)c(OC)cc2c1oc(=O)cc2	C1(O)C(O)C(Oc2c(OC)cc3ccc(=O)oc3c2O)OC(C(O)=O)C1O	Randomised		train
	3,2p-Dihydroxyflavone				3,2p-Dihydroxyflavone	c1cccc(-c2c(O)c(=O)c3ccccc3o2)c1O	C(=O)(O)C1OC(Oc2c(=O)c3ccccc3oc2-c2c(O)cccc2)C(O)C(O)C1O	Randomised		train
	Dexmedetomidine				Dexmedetomidine	c1(C(c2[nH]cnc2)C)c(C)c(C)ccc1	n1(C2OC(C(=O)O)C(O)C(O)C2O)cc(C(c2c(C)c(C)ccc2)C)nc1	Randomised		train
	Dexmedetomidine				Dexmedetomidine	[nH]1c(C(c2c(C)c(C)ccc2)C)cnc1	c1(C(C)c2n(C3C(O)C(O)C(O)C(C(O)=O)O3)cnc2)cccc(C)c1C	Randomised		train
	4-(methylnitrosamino)-1-(3- pyridyl)-1-butanol				4-(methylnitrosamino)-1-(3- pyridyl)-1-butanol	c1c(C(CCCN(N=O)C)O)cncc1	C1(C(O)=O)C(O)C(O)C(O)C([n+]2cc(C(CCCN(N=O)C)O)ccc2)O1	Randomised		train
	Ferulic Acid				Ferulic Acid	O(C)c1cc(C=CC(O)=O)ccc1O	C(O)(C1OC(Oc2ccc(C=CC(=O)O)cc2OC)C(O)C(O)C1O)=O	Randomised		train
	3-Hydroxy-5-methoxyflavone				3-Hydroxy-5-methoxyflavone	c1ccc(OC)c2c1oc(-c1ccccc1)c(O)c2=O	c1ccc(-c2c(OC3OC(C(O)=O)C(O)C(O)C3O)c(=O)c3c(OC)cccc3o2)cc1	Randomised		train
	3-Hydroxy-4p-methoxyflavone				3-Hydroxy-4p-methoxyflavone	c12ccccc1oc(-c1ccc(OC)cc1)c(O)c2=O	C1(O)C(C(O)=O)OC(Oc2c(=O)c3ccccc3oc2-c2ccc(OC)cc2)C(O)C1O	Randomised		train
	Aflatoxin B1 exo 8,9-epoxide				Aflatoxin B1 exo 8,9-epoxide	C1c2c3c(OC)cc4c(c3oc(=O)c2C(=O)C1)C1C2OC2OC1O4	C1(SCC(C(NCC(O)=O)=O)NC(CCC(N)C(O)=O)=O)OC2C(C1O)c1c(cc(OC)c3c1oc(=O)c1c3CCC1=O)O2	Randomised		train
	p-Toluidine				p-Toluidine	c1c(N)ccc(C)c1	c1c(C)ccc(NC(=O)C)c1	Randomised		train
	Geraldol				Geraldol	o1c(-c2ccc(O)c(OC)c2)c(O)c(=O)c2ccc(O)cc12	C1(C(=O)O)C(O)C(O)C(O)C(Oc2c(=O)c3ccc(O)cc3oc2-c2cc(OC)c(O)cc2)O1	Randomised		train
	3-Hydroxyflavone				3-Hydroxyflavone	c1cccc(-c2oc3c(cccc3)c(=O)c2O)c1	c1(-c2ccccc2)c(OC2C(O)C(O)C(O)C(C(=O)O)O2)c(=O)c2ccccc2o1	Randomised		train
	Myricetin				Myricetin	c1c(-c2oc3c(c(O)cc(O)c3)c(=O)c2O)cc(O)c(O)c1O	C1(O)C(O)C(Oc2c(=O)c3c(oc2-c2cc(O)c(O)c(O)c2)cc(O)cc3O)OC(C(O)=O)C1O	Randomised		train
	Biochanin A				Biochanin A	o1cc(-c2ccccc2)c(=O)c2c1c(O)c(OC)cc2	c1c(-c2ccccc2)c(=O)c2c(c(OC3C(O)C(O)C(O)C(C(=O)O)O3)c(OC)cc2)o1	Randomised		train
	3,7,3p-Trihydroxyflavone				3,7,3p-Trihydroxyflavone	Oc1cc(-c2oc3c(c(=O)c2O)ccc(O)c3)ccc1	OC1C(C(=O)O)OC(Oc2c(=O)c3c(oc2-c2cc(O)ccc2)cc(O)cc3)C(O)C1O	Randomised		train
	Nirvanol (N-demethylmephenytoin				Nirvanol (N-demethylmephenytoin	C1(CC)(c2ccc(O)cc2)C(O)=NC(O)=N1	C1(N2C(=O)C(c3ccc(O)cc3)(CC)N=C2O)C(O)C(O)C(O)C(C(=O)O)O1	Randomised		train
	Galangin				Galangin	c1(O)cc2oc(-c3ccccc3)c(O)c(=O)c2c(O)c1	c1c2oc(-c3ccccc3)c(O)c(=O)c2c(O)cc1OC1C(O)C(O)C(O)C(C(=O)O)O1	Randomised		train
	Galangin				Galangin	c1c(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)cccc1	c1(OC2C(O)C(O)C(O)C(C(=O)O)O2)c(=O)c2c(O)cc(O)cc2oc1-c1ccccc1	Randomised		train
	7-Hydroxy-4p-methoxyflavone				7-Hydroxy-4p-methoxyflavone	c1cc(-c2oc3cc(O)ccc3c(=O)c2)ccc1OC	OC(C1C(O)C(O)C(O)C(Oc2cc3oc(-c4ccc(OC)cc4)cc(=O)c3cc2)O1)=O	Randomised		train
	3-Hydroxy-3p-methoxyflavone				3-Hydroxy-3p-methoxyflavone	c1c(OC)cccc1-c1c(O)c(=O)c2ccccc2o1	c1c(-c2c(OC3C(O)C(O)C(O)C(C(O)=O)O3)c(=O)c3c(o2)cccc3)cccc1OC	Randomised		train
	cis-Dibromochrysanthemic acid				cis-Dibromochrysanthemic acid	OC(C1C(C)(C)C1C=C(Br)Br)=O	C1(C)(C)C(C(OC2C(O)C(O)C(O)C(C(=O)O)O2)=O)C1C=C(Br)Br	Randomised		train
	4-Cyclopentylphenol				4-Cyclopentylphenol	C1CCC(c2ccc(O)cc2)C1	C(O)(=O)C1OC(Oc2ccc(C3CCCC3)cc2)C(O)C(O)C1O	Randomised		train
	2-Methoxy-estradiol-17beta				2-Methoxy-estradiol-17beta	COc1cc2c(cc1O)CCC1C2CCC2(C)C1CCC2O	C1C(O)C2(C)C(C1)C1C(CC2)c2cc(OC)c(OC3C(O)C(O)C(O)C(C(O)=O)O3)cc2CC1	Randomised		train
	5-Hydroxy, 6-methoxy duloxetine				5-Hydroxy, 6-methoxy duloxetine	c1(C(Oc2c3c(c(O)c(OC)cc3)ccc2)CCNC)ccco1	O(C)c1ccc2c(cccc2OC(CCNC)c2ccco2)c1OS(O)(=O)=O	Randomised		train
	4-Bromophenol				4-Bromophenol	c1c(Br)ccc(O)c1	OC1C(O)C(O)C(C(=O)O)OC1Oc1ccc(Br)cc1	Randomised		train
	Hydromorphone		Hydromorphone 3-sulfate		hydrocodone	CN1CCC23C4Oc5c2c(ccc5O)CC1C3CCC4=O	C123CCN(C)C4C1CCC(=O)C2Oc1c(OS(=O)(O)=O)ccc(c13)C4	Randomised		train
	Licofelone				Licofelone	c1(CC(=O)O)c(-c2ccc(Cl)cc2)c(-c2ccccc2)c2n1CC(C)(C)C2	c1c(-c2c(-c3ccccc3)c3n(c2CC(OC2OC(C(=O)O)C(O)C(O)C2O)=O)CC(C)(C)C3)ccc(Cl)c1	Randomised		train
	4-Phenylazophenol				4-Phenylazophenol	c1cccc(N=Nc2ccc(O)cc2)c1	c1(OC2C(O)C(O)C(O)C(C(=O)O)O2)ccc(N=Nc2ccccc2)cc1	Randomised		train
	4-Nitrososulfamethoxazole				4-Nitrososulfamethoxazole	o1nc(NS(c2ccc(N=O)cc2)(=O)=O)cc1C	N(CC(=O)O)C(=O)C(NC(CCC(N)C(O)=O)=O)CS[NH+](c1ccc(S(=O)(=O)Nc2cc(C)on2)cc1)[O-]	Randomised		train
	2-Hydroxymethyatomoxetine				2-Hydroxymethyatomoxetine	c1(CO)c(OC(c2ccccc2)CCNC)cccc1	C1(O)C(O)C(C(=O)O)OC(OCc2ccccc2OC(c2ccccc2)CCNC)C1O	Randomised		train
	7-Hydroxy-6-methoxyisoflavone				7-Hydroxy-6-methoxyisoflavone	c1ccc(-c2coc3c(cc(OC)c(O)c3)c2=O)cc1	OC1C(O)C(O)C(C(O)=O)OC1Oc1c(OC)cc2c(=O)c(-c3ccccc3)coc2c1	Randomised		train
	OT-7100 M5				OT-7100 M5	c1(CCCC)cc(N)n2nccc2n1	c1(NC2OC(C(O)=O)C(O)C(O)C2O)cc(CCCC)nc2n1ncc2	Randomised		train
	OT-7100 M5				OT-7100 M5	Nc1cc(CCCC)nc2n1ncc2	OS(Nc1n2c(nc(CCCC)c1)ccn2)(=O)=O	Randomised		train
	Erlotinib M18				Erlotinib M18	COCCOc1cc2ncnc(Nc3cc(C#C)ccc3)c2cc1O	c12cc(OC3OC(C(=O)O)C(O)C(O)C3O)c(OCCOC)cc1ncnc2Nc1cccc(C#C)c1	Randomised		train
	4-Ethoxyphenol				4-Ethoxyphenol	c1(OCC)ccc(O)cc1	OC(=O)C1C(O)C(O)C(O)C(Oc2ccc(OCC)cc2)O1	Randomised		train
	Pterostilbene				Pterostilbene	c1c(O)ccc(C=Cc2cc(OC)cc(OC)c2)c1	C(=Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)c1cc(OC)cc(OC)c1	Randomised		train
	6-OH-harmaline				harmine	c1(C)c2[nH]c3cc(O)ccc3c2ccn1	C1(C(O)=O)OC(Oc2ccc3c(c2)[nH]c2c(C)nccc32)C(O)C(O)C1O	Randomised		train
	6-OH-harmaline				harmine	Oc1ccc2c([nH]c3c(C)nccc32)c1	c1c(OS(=O)(=O)O)cc2c(c3c(c(C)ncc3)[nH]2)c1	Randomised		train
	Magnolol				Magnolol	C(=C)Cc1cc(-c2cc(CC=C)ccc2O)c(O)cc1	C1(C(=O)O)OC(Oc2c(-c3c(O)ccc(CC=C)c3)cc(CC=C)cc2)C(O)C(O)C1O	Randomised		train
	7-OH-efavirenz				7-OH-efavirenz	O1C(C#CC2CC2)(C(F)(F)F)c2cc(Cl)c(O)cc2N=C1O	c12cc(Cl)c(OC3OC(C(=O)O)C(O)C(O)C3O)cc1N=C(O)OC2(C#CC1CC1)C(F)(F)F	Randomised		train
	6-O-Desmethyl Donepezil				6-O-Desmethyl Donepezil	c1cccc(CN2CCC(CC3C(=O)c4cc(O)c(OC)cc4C3)CC2)c1	c1c2c(cc(OC)c1OC1C(O)C(O)C(O)C(C(=O)O)O1)CC(CC1CCN(Cc3ccccc3)CC1)C2=O	Randomised		train
	Morin				Morin	Oc1ccc(-c2oc3c(c(=O)c2O)c(O)cc(O)c3)c(O)c1	c1(OC2C(O)C(O)C(O)C(C(=O)O)O2)c(=O)c2c(oc1-c1ccc(O)cc1O)cc(O)cc2O	Randomised		train
	6-OH-MXAA				6-OH-MXAA	c1c2c(oc3c(ccc(CO)c3C)c2=O)c(CC(=O)O)cc1	OC1C(O)C(C(O)=O)OC(OCc2ccc3c(oc4c(CC(O)=O)cccc4c3=O)c2C)C1O	Randomised		train
	Procainamide				Procainamide	C(=O)(c1ccc(N)cc1)NCCN(CC)CC	C(c1ccc(NC(C)=O)cc1)(=O)NCCN(CC)CC	Randomised		train
	3,4p-Dihydroxyfavone				3,4p-Dihydroxyfavone	c1cc(-c2oc3ccccc3c(=O)c2O)ccc1O	C1(Oc2c(-c3ccc(O)cc3)oc3ccccc3c2=O)OC(C(O)=O)C(O)C(O)C1O	Randomised		train
	N-Desmethyl o-hydroxyrosiglitazone				N-Desmethyl o-hydroxyrosiglitazone	N1=C(O)C(Cc2ccc(OCCNc3c(O)cccn3)cc2)SC1=O	c1(OS(=O)(=O)O)cccnc1NCCOc1ccc(CC2SC(=O)N=C2O)cc1	Randomised		train
	cumene hydroperoxide				cumene hydroperoxide	c1cc(C(C)(OO)C)ccc1	C(=O)(CCC(N)C(O)=O)NC(CSOOC(C)(C)c1ccccc1)C(=O)NCC(O)=O	Randomised		train
	(11S)-11-hydroperoxylinoleic acid				(11S)-11-hydroperoxylinoleic acid	C(=O)(O)CCCCCCCC=CC(C=CCCCCC)OO	C(CCC=CC(C=CCCCCCCCC(=O)O)OOSCC(C(=O)NCC(O)=O)NC(=O)CCC(N)C(O)=O)CC	Randomised		train
	Flavopiridol				Flavopiridol	c1ccc(-c2cc(=O)c3c(c(C4C(O)CN(C)CC4)c(O)cc3O)o2)c(Cl)c1	O1C(Oc2c(C3C(O)CN(C)CC3)c3c(c(O)c2)c(=O)cc(-c2c(Cl)cccc2)o3)C(O)C(O)C(O)C1C(=O)O	Randomised		train
	15-alpha-hydroxydesogestrel				15-alpha-hydroxydesogestrel	C1(O)C2C(CC)(CC(=C)C3C2CCC2=CCCCC32)C(C#C)(O)C1	C1C2C3C(C4C(CC)(C(OC5C(O)C(O)C(O)C(C(O)=O)O5)(C#C)CC4O)CC3=C)CCC2=CCC1	Randomised		train
	cyclic N-Acetylserotonin				cyclic N-Acetylserotonin	C1CN(C(=O)C)c2[nH]c3c(cc(O)cc3)c21	O1C(Oc2cc3c4c([nH]c3cc2)N(C(=O)C)CC4)C(O)C(O)C(O)C1C(O)=O	Randomised		train
	7-Hydroxy-2p-methoxyflavone				7-Hydroxy-2p-methoxyflavone	c1cc(O)cc2oc(-c3c(OC)cccc3)cc(=O)c12	c1c2c(=O)cc(-c3ccccc3OC)oc2cc(OC2OC(C(O)=O)C(O)C(O)C2O)c1	Randomised		train
	8-OH efivarenz				8-OH efivarenz	N1=C(O)OC(C#CC2CC2)(C(F)(F)F)c2cc(Cl)cc(O)c21	OC1=Nc2c(OC3C(O)C(O)C(O)C(C(O)=O)O3)cc(Cl)cc2C(C(F)(F)F)(C#CC2CC2)O1	Randomised		train
	fenchone metabo5				fenchone metabo5	C1(=O)C2(C)CCC(O)(C2)C1(C)C	C12(C)CC(OC3C(O)C(O)C(O)C(C(O)=O)O3)(CC1)C(C)(C)C2=O	Randomised		train
	Genistein				Genistein	c12c(occ(-c3ccc(O)cc3)c1=O)cc(O)cc2O	c1c(-c2coc3cc(OC4OC(C(O)=O)C(O)C(O)C4O)cc(O)c3c2=O)ccc(O)c1	Randomised		train
	Maackiain				Maackiain	C1Oc2cc3c(cc2O1)C1COc2cc(O)ccc2C1O3	c12c(cc3c(c1)OCO3)C1COc3c(ccc(OC4OC(C(=O)O)C(O)C(O)C4O)c3)C1O2	Randomised		train
	O-Desmethylgalantamine				galantamine	N1(C)Cc2c3c(c(O)cc2)OC2CC(O)C=CC32CC1	c1c2c3c(c(OC4C(O)C(O)C(O)C(C(O)=O)O4)c1)OC1CC(O)C=CC13CCN(C)C2	Randomised		train
	Diosmetin				Diosmetin	c1(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(O)c(OC)cc1	C(C1OC(Oc2cc3c(c(O)c2)c(=O)cc(-c2cc(O)c(OC)cc2)o3)C(O)C(O)C1O)(=O)O	Randomised		train
	5-(3p,4p,5p-Trihydroxyphenyl)-gamma-valerolactone				5-(3p,4p,5p-Trihydroxyphenyl)-gamma-valerolactone	C1CC(=O)OC1Cc1cc(O)c(O)c(O)c1	C1(Oc2cc(CC3CCC(=O)O3)cc(O)c2O)C(O)C(O)C(O)C(C(O)=O)O1	Randomised		train
	carvacrol				carvacrol	CC(C)c1cc(O)c(C)cc1	Cc1ccc(C(C)C)cc1OC1C(O)C(O)C(O)C(C(O)=O)O1	Randomised		train
	carvacrol				carvacrol	c1(C)ccc(C(C)C)cc1O	c1(C)ccc(C(C)C)cc1OS(=O)(=O)O	Randomised		train
	11-Hydroxyprogesterone				11-Hydroxyprogesterone	O=C(C)C1C2(C)CC(O)C3C(CCC4=CC(=O)CCC43C)C2CC1	C1(C(C)=O)CCC2C3C(C4(C)CCC(=O)C=C4CC3)C(OC3OC(C(O)=O)C(O)C(O)C3O)CC12C	Randomised		train
	N-Oxide abiraterone				N-Oxide abiraterone	C1(O)CC2=CCC3C4CC=C(c5c[n+]([O-])ccc5)C4(C)CCC3C2(C)CC1	C1CC2(C)C3C(C4CC=C(c5ccc[n+]([O-])c5)C4(C)CC3)CC=C2CC1OS(O)(=O)=O	Randomised		train
