reactants	products	set	tanimoto
O=C(COP(=O)(O)O)C(O)C(O)C(O)C(O)COP(=O)(O)O	O=C(CO)COP(=O)(O)O	train	0.3823529411764705
CC12CC(=O)C3C(CCC4CC(=O)CCC43C)C1CCC2C(=O)CO	CC12CC(=O)C3C(CCC4CC(O)CCC43C)C1CCC2C(=O)CO	train	0.7037037037037037
[H]N=c1[nH]c(C)ncc1C[n+]1csc(CCOP(=O)(O)OP(=O)([O-])OP(=O)(O)O)c1C	[H]N=c1[nH]c(C)ncc1C[n+]1csc(CCOP(=O)([O-])OP(=O)(O)O)c1C	train	0.8833333333333333
[H]N=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(O)n1	[H]N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1	train	0.5671641791044776
O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	O=P(O)(O)OCC1OC(O)C(O)C(O)C1O	train	0.4722222222222222
OCCc1c[nH]c2ccc(O)cc12	O=CCc1c[nH]c2ccc(O)cc12	train	0.6111111111111112
O=C(O)C=CC(=O)CC(=O)CC(=O)O	CC(=O)CC(=O)O	train	0.32
CC(CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)O	CC(CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	train	0.3813559322033898
C1CCC2C(C1)CCC1C3CCCC3CCC21	OC1CC2CCCC2C2CCC3CCCCC3C12	train	0.5384615384615384
NC(CCC(O)=NC(CCC(O)=NC(CS)C(=O)NCC(=O)O)C(=O)O)C(=O)O	NC(CCC(O)=NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.9210526315789472
NC(=O)NC(NC(N)=O)C(=O)O	NC(N)=O	train	0.2941176470588235
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)nc1O	Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(C)C(=O)C(O)C3O)O2)c(=O)nc1O	train	0.7571428571428571
CC(=O)OCC(O)COP(=O)(O)O	CC(=O)OCC(COP(=O)(O)O)OC(C)=O	train	0.625
CC12CC(O)C3C(CCC4CC(O)CCC43C)C1CCC2C(=O)CO	CC12CC(O)C3C(CCC4CC(=O)CCC43C)C1CCC2C(=O)CO	train	0.6851851851851852
OCC1OC(O)C(O)C1O	O=P(O)(O)OCC1OC(O)C(O)C1O	train	0.4642857142857143
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1	[H]N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1	train	0.582089552238806
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O	CCCCCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)O	train	0.7222222222222222
CC(CC(=O)C(C)C(=O)O)C(=O)O	CCC(=O)O	train	0.2608695652173913
CCC(C)C(N)C(=O)O	NCCCCC(N)C(=O)O	train	0.3
CSCCC(N)C(=O)O	[H]NC(=O)NCCCC(N)C(=O)O	train	0.40625
NC(Cc1c[nH]cn1)C(=O)O	NCCc1c[nH]cn1	train	0.4411764705882353
NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCC(=O)O)C(=O)N1CCCC1C(=O)O	NC(Cc1c[nH]c2ccccc12)C(=O)O	train	0.4677419354838709
O=C(CO)COP(=O)(O)O	O=C(CO)CO	train	0.4
NCCP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O	CC(=O)OCC(COP(=O)(O)CCN)OC(C)=O	train	0.2205882352941176
NC(CS)C(=O)O	NC(CSSCC(O)C(=O)O)C(=O)O	train	0.4230769230769231
O=C(O)CCC(=O)C(=O)O	O=C(O)CC(O)C(=O)O	train	0.2608695652173913
CC(O)(CCOP(=O)(O)O)CC(=O)O	CC(O)(CCO)CC(=O)O	train	0.5161290322580645
NC(CS(=O)O)C(=O)O	NC(CC(=O)O)C(=O)O	train	0.4583333333333333
NCCCCC(N)C(=O)O	NCCCC(N)C(=O)O	train	0.8571428571428571
O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	train	0.2291666666666666
O=C(O)CCC(=O)C(=O)O	CCC(=O)O	train	0.3333333333333333
NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C(O)CC1	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	train	0.7236842105263158
O=CC(O)C(O)C(O)COP(=O)(O)O	O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O	train	0.5142857142857142
NC(CS(=O)O)C(=O)O	O=C(O)C(=O)CS(=O)O	train	0.36
COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C1NC(C)=O	COC1OC(CO)C(OC2OC(C)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C1NC(C)=O	train	0.8571428571428571
O=CNc1ccccc1C(=O)O	NC(CC(=O)c1ccccc1NC=O)C(=O)O	train	0.5675675675675675
CC(C)CC(N)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)O	CC(C)CC(N)C(=O)NC(CO)C(=O)O	train	0.75
N#CC(OC1OC(CO)C(O)C(O)C1O)c1ccccc1	OCC1OC(O)C(O)C(O)C1O	train	0.3414634146341463
CC(C)C(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)O	NC(Cc1c[nH]c2ccccc12)C(=O)O	train	0.5769230769230769
CC(C)CCCC(C)(O)C1(O)CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C	CC(C)CCCC(C)(O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C	train	0.6721311475409836
O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	train	0.8888888888888888
CC12CCC3C4=CC(=O)C(=O)C=C4CCC3C1CCC2=O	CC12CCC3c4c(cc(O)c(O)c4SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CCC3C1CCC2=O	train	0.2976190476190476
COC1C(CO)OC(C)C(NC(C)=O)C1O	CC(=O)NC1C(O)OC(CO)C(O)C1O	train	0.5121951219512195
O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O	O=C(O)CC(Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O)C(=O)O	train	0.5846153846153846
O=C(O)C=CC(=O)O	O=C(O)CC(O)C(=O)O	train	0.2
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C	CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C	train	0.7254901960784313
O=CNCC(=O)NC1OC(COP(=O)(O)O)C(O)C1O	NCC(=O)NC1OC(COP(=O)(O)O)C(O)C1O	train	0.6818181818181818
NC(CO)C(=O)O	NCC(=O)O	train	0.3157894736842105
NC(CC(=O)O)C(=O)O	NCCC(=O)O	train	0.3181818181818182
CC(O)(CCO)CC(=O)O	CC(O)(CCOP(=O)(O)O)CC(=O)O	train	0.5161290322580645
CNC(=O)C(CCCCN(C)C)NC(C)=O	CNCCCCC(NC(C)=O)C(=O)NC	train	0.6764705882352942
NC(Cc1cc(I)c(Oc2ccc(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)O	NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O	train	0.7083333333333334
O=c1nc(O)ccn1C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1	[H]N=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(O)n1	train	0.6842105263157895
NCCc1c[nH]cn1	O=CCc1c[nH]cn1	train	0.4827586206896552
O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)C(O)C(O)C1O	O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	train	0.6885245901639344
CC(=O)CC(=O)O	CC(O)CC(=O)O	train	0.3333333333333333
NC(CC(=O)O)C(=O)O	O=C(O)CC(=O)C(=O)O	train	0.2608695652173913
CNC(=O)CCCCC1CCSS1	CNC(=O)CCCCC(S)CCSC(=O)CCC(=O)O	train	0.2941176470588235
O=C([O-])c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC([n+]3cccc(C(=O)[O-])c3)C(O)C2O)C(O)C1O	train	0.5633802816901409
O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1	O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1	train	0.8333333333333334
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C2O)c(=O)[nH]1	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	train	0.8360655737704918
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O	train	0.9
[H]N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1	[H]N=c1nc(O)c2c([nH]1)NC1OC3COP(=O)(O)OC3C(O)(O)C1N2	train	0.2325581395348837
O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O	train	0.7288135593220338
Cc1cc2c(cc1C)N(CC(O)C(O)C(O)CO)c1[nH]c(=O)[nH]c(=O)c1N2	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C	train	0.4
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=CC(=O)C(C)=C(C)C1=O	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(O)c(C)c(C)c1O	train	0.4375
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	train	0.9803921568627452
CCCCCC(C=CC=CCC=CCC=CCCCC(=O)O)OO	CCC=CCC(O)C(O)CC=CCC=CCC=CCCCC(=O)O	train	0.4791666666666667
COC1OC(CO)C(OC2OC(CO)C(O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C(O)C1NC(C)=O	COC1OC(CO)C(OC2OC(CO)C(O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C(OC2OC(C)C(O)C(O)C2O)C1NC(C)=O	train	0.821917808219178
C[S+](CCCN)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	train	0.7049180327868853
NC(Cc1c[nH]c2ccccc12)C(=O)O	NCCc1c[nH]c2ccccc12	train	0.5
O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	train	0.9807692307692308
O=P(O)(O)OCC1OC(O)CC1O	O=CC(O)COP(=O)(O)O	train	0.2631578947368421
Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2	Nc1nc(NCC(=O)C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)c(N)c(=O)[nH]1	train	0.5
O=C(O)CC(O)C(=O)O	O=C(O)CC(C(=O)O)C(O)C(=O)O	train	0.5
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O	OCC1OC(O)(CO)C(O)C1O	train	0.4210526315789473
[H]NC(=O)CCCCC(CCS)SC(C)=O	[H]NC(=O)CCCCC(S)CCS	train	0.5294117647058824
CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(OS(=O)(=O)O)C2O)C(O)C1O)NC(C)=O	CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(C)=O	train	0.8260869565217391
CC12OC1(C)C(=O)c1ccccc1C2=O	CC1=C(C)C(=O)c2ccccc2C1=O	train	0.3846153846153846
O=C(O)CCC(=O)C(=O)O	O=C(O)C(=O)CC(O)C(=O)O	train	0.3478260869565217
Cc1c(C)c(C)c(C2CC(=O)c3c(O)c(C)c(C)c(C)c3O2)c(C)c1C	Cc1c(C)c(C)c(C=CC(=O)c2c(O)c(C)c(C)c(C)c2O)c(C)c1C	train	0.2222222222222222
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	train	0.7241379310344828
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1	train	0.7058823529411765
O=c1nc(O)ccn1C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1	[H]N=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(O)n1	train	0.7090909090909091
[H]N=C(N)NCCCC(N)C(=O)O	NCCCCC(N)C(=O)O	train	0.5
CCCCCCCCCCCCCCC(O)C(O)C(CO)NC(C)=O	CCCCCCCCCCCCCCC(O)C(O)C(N)CO	train	0.5135135135135135
O=C(O)C(O)c1ccc(O)c(O)c1	COc1cc(C(O)C(=O)O)ccc1O	train	0.625
O=CC(O)C(O)C(O)C(O)C(=O)O	O=C(O)C(O)C(O)C(O)C(O)CO	train	0.4615384615384615
CCCCCC=CCC(O)C=CC=CCCC(=O)CC(=O)O	CCCCCC=CCC(O)C=CC=CCCC(=O)O	train	0.8
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12	CC12CCC(=O)C=C1CCC1C2C(O)CC2(CO)C(C(=O)CO)CCC12	train	0.7962962962962963
CCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC	CCCCCCCCCCCCCCCCCCCCCCC[CH]O	train	0.3103448275862069
CCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC	train	0.5306122448979592
C1=CC2OC2c2ccccc21	NC(CCC(=O)NC(CSC1c2ccccc2C=CC1O)C(=O)NCC(=O)O)C(=O)O	train	0.238095238095238
CC(C)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	CC(C)CCCC(C)C1CCC2C3C(O)CC4CC(=O)CCC4(C)C3CCC12C	train	0.7407407407407407
Nc1nc(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(NC=O)c(=O)[nH]1	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	train	0.5633802816901409
CN(CC(=O)O)C(=N)N	CN(CC(=O)O)C(=N)NP(=O)(O)O	train	0.4827586206896552
CC(C=O)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	CC(CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)O	train	0.7666666666666667
CC(=O)OC(CO)CO	CC(=O)OCC(CO)OC(C)=O	train	0.6956521739130435
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(C)C3O)OC(C)C2O)C(O)C1O	train	0.34375
CCCCCCCC(=O)SC	CCCCCC=CC(=O)SC	train	0.4333333333333333
CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3	CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(=O)C(C)C1CC3	train	0.7543859649122807
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	train	0.7241379310344828
NC(Cc1c[nH]c2ccccc12)C(=O)O	CSCCC(N)C(=O)O	train	0.2619047619047619
O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	train	0.8421052631578947
NC(=O)CC(N)C(=O)O	NC(CC(=O)O)C(=O)O	train	0.65
CC(=O)NC1C(O)OC(CO)C(O)C1O	CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO	train	0.3076923076923077
CSCCC(N)C(=O)O	NC(Cc1c[nH]c2ccccc12)C(=O)O	train	0.2619047619047619
NC1C(O)C(COP(=O)(O)O)OC1(O)CO	N=CC(O)C(O)COP(=O)(O)O	train	0.2127659574468085
O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1	Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	train	0.6724137931034483
CCCCCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(=O)O	CCCCCC(O)C=CC1C(=O)CC(O)C1CC=CCCCC(=O)O	train	0.6
O=P(O)(O)OC1CC(O)C(CO)O1	O=P(O)(O)OCC1OC(O)CC1O	train	0.4594594594594595
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	train	0.9818181818181818
OCC(Cl)(Cl)Cl	O=C(O)C(Cl)(Cl)Cl	train	0.2666666666666666
CC(N)C(=O)NCC(=O)NC(CCCCN)C(=O)O	NCCCCC(N)C(=O)O	train	0.4210526315789473
CC(=O)CC(=O)O	CC(C)=O	train	0.3571428571428571
CC(C)CC(N)C(=O)N1CCCC1C(=O)O	CC(C)CC(N)C(=O)O	train	0.4166666666666667
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12	train	0.7222222222222222
NC(Cc1c[nH]cn1)C(=O)O	CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(OC(=O)C(N)Cc2c[nH]cn2)C1O	train	0.3809523809523809
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CCCCCC=CCC=CCC=CCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	train	0.625
NC(Cc1c[nH]c2ccccc12)C(=O)O	CC(C)CC(N)C(=O)O	train	0.3157894736842105
O=C(O)CCC(=O)C(=O)O	O=C(O)CC(C(=O)O)C(O)C(=O)O	train	0.2307692307692307
Nc1nc2c([nH]c(=O)n2C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	Nc1nc2c([nH]c(=O)n2C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1	train	0.8596491228070176
CC(C)=CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CC(C)=CCCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C	train	0.6065573770491803
[H]N=C(N)NCCCC(N)C(=O)O	[H]N=C(N)NCCCC(N)C(=O)NCC(=O)NCC(=O)O	train	0.5945945945945946
O=C(O)CC=CC(=O)C(=O)O	NC(=CC=CC(=O)O)C(=O)O	train	0.2333333333333333
[H]N=C(N)NCCCC(N)C(=O)N1CCCC1C(=O)NC(C(=O)O)C(C)O	[H]N=C(N)NCCCC(N)C(=O)O	train	0.4339622641509434
OCC(O)COC1OC(CO)C(O)C(O)C1O	OCC1OC(O)C(O)C(O)C1O	train	0.4516129032258064
NCC(=O)CCC(=O)O	NCc1[nH]cc(CCC(=O)O)c1CC(=O)O	train	0.2777777777777778
O=C(CO)COP(=O)(O)O	O=P(O)(O)OCC(O)CO	train	0.3928571428571428
CC(C)CCCC(C)C(=O)OC(CC(=O)[O-])C[N+](C)(C)C	C[N+](C)(C)CC(O)CC(=O)[O-]	train	0.4102564102564102
O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O	train	0.625
Cc1ncc(CO)c(C=O)c1O	Cc1ncc(COP(=O)(O)O)c(C=O)c1O	train	0.631578947368421
COc1cc2c(cc1O)C(Cc1ccc(O)c(O)c1)N(C)CC2	COc1cc2c(cc1O)C(Cc1ccc(O)cc1)N(C)CC2	train	0.8085106382978723
CC(=O)OCC(O)COP(=O)(O)OCCN	CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O	train	0.6842105263157895
NC(CO)C(=O)O	[H]NC(=O)CCC(N)C(=O)O	train	0.4782608695652174
CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(C)=O	CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(C)=O	train	1.0
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O	train	0.9
CC1=C(C=CC2=CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1	C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C	train	0.4788732394366197
CC(C)CC(N)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O	NCCCCC(N)C(=O)O	train	0.4146341463414634
O=C(O)CCC(=O)C(=O)O	O=C(O)CCC(O)C(=O)O	train	0.3478260869565217
CCC(N)C(=O)O	CCC(=O)C(=O)O	train	0.3181818181818182
O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	train	0.7647058823529411
NC(CCSCC(N)C(=O)O)C(=O)O	NC(CCS)C(=O)O	train	0.5
CC(=O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O	train	0.7678571428571429
CC(=O)NC(CCCN)C(=O)O	NCCCC(N)C(=O)O	train	0.4666666666666667
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CCCCCCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	train	0.6428571428571429
NC(=CC=CC=O)C(=O)O	NC(C(=O)O)=C(C=CC=O)C(=O)O	train	0.4444444444444444
CCC(=O)C(=O)O	CC(O)C(N)C(=O)O	train	0.2083333333333333
C=CC1=C(C)C(=Cc2[nH]c(Cc3[nH]c(C=C4NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O	C=CC1=C(C)C(=CC2=NC(=Cc3[nH]c(C=C4NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O	train	0.6666666666666666
CC12CCC(O)CC1=CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	train	0.6166666666666667
CC(=O)OCC(O)CO	CC(=O)OCC(O)COP(=O)(O)O	train	0.5517241379310345
O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	train	0.8421052631578947
CCP(O)(O)=S	CCP(=O)(O)O	train	0.4666666666666667
NC(CCCC(=O)O)C(=O)O	O=C(O)CCC(=O)C(=O)O	train	0.3076923076923077
[H]N=c1nc(O)c2c([nH]1)=NCC(C(O)C(C)O)N=2	[H]N=c1nc(O)c2c([nH]1)NCC(C(O)C(C)O)N2	train	0.4285714285714285
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O	train	0.951219512195122
CC(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2OP(=O)(O)OCC(COC(C)=O)OC(C)=O)OC(CO)C(O)C1O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1N)OC(C)=O	train	0.7777777777777778
NCCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O	Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1	train	0.7358490566037735
Cc1ccc(C)c(C)c1	Cc1ccc(C)c(O)c1C	train	0.3181818181818182
CC(C)CCC(O)C(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	CC(C)CCC(O)C(C)(O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C	train	0.6612903225806451
O=P(O)(O)OCC1OC(O)C(O)C1O	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O	train	0.4
