parent_name	child_name	reactants	products	origin	source	set	possible_products
Momelotinib M15 metabolite	Momelotinib M8 metabolite	C1OCCN(c2ccc(Nc3nccc(-c4ccc(C(NCC(N)=O)=O)cc4)n3)cc2)C1	C1OCCN(c2ccc(Nc3nccc(-c4ccc(C(NCC(N)=O)=O)cc4)n3)cc2)C1=O	DB11763	DrugBank	train	C1OCCN(c2ccc(Nc3nccc(-c4ccc(C(NCC(N)=O)=O)cc4)n3)cc2)C1=O
Carbamazepine 2,3-epoxide	2-hydroxycarbamazepine	N1(C(N)=O)C2=CC3OC3C=C2C=Cc2c1cccc2	N1(C(N)=O)c2c(cccc2)C=Cc2c1ccc(O)c2	DB00564	DrugBank	train	N1(C(N)=O)c2c(cccc2)C=Cc2c1ccc(O)c2
Lonafarnib	Lonafarnib metabolite M1	C1c2c(ncc(Br)c2)C(C2CCN(C(CC3CCN(C(N)=O)CC3)=O)CC2)c2c(cc(Cl)cc2Br)C1	C1c2c(ncc(Br)c2)C(C2CCN(C(CC3CCN(C(N)=O)C(O)C3)=O)CC2)c2c(cc(Cl)cc2Br)C1	DB06448	DrugBank	train	C1c2c(ncc(Br)c2)C(C2CCN(C(CC3CCN(C(N)=O)C(O)C3)=O)CC2)c2c(cc(Cl)cc2Br)C1
Lonafarnib metabolite M1	Lonafarnib metabolite M2	c1(Cl)cc(Br)c2c(c1)CCc1c(ncc(Br)c1)C2C1CCN(C(CC2CC(O)N(C(N)=O)CC2)=O)CC1	c1(Cl)cc(Br)c2c(c1)CCc1c(ncc(Br)c1)C2C1CCN(C(CC2CCN(C(N)=O)C=C2)=O)CC1	DB06448	DrugBank	train	c1(Cl)cc(Br)c2c(c1)CCc1c(ncc(Br)c1)C2C1CCN(C(CC2CCN(C(N)=O)C=C2)=O)CC1
10,11-Epoxycarbamazepine	10,11-Dihydroxycarbamazepine	N1(C(N)=O)c2ccccc2C2C(c3c1cccc3)O2	N1(C(N)=O)c2ccccc2C(O)C(O)c2c1cccc2	DB00564	DrugBank	train	N1(C(N)=O)c2ccccc2C(O)C(O)c2c1cccc2
2-hydroxycarbamazepine	2-hydroxyiminostilbene	c12c(ccc(O)c1)N(C(N)=O)c1c(cccc1)C=C2	c12c(ccc(O)c1)Nc1c(cccc1)C=C2	DB00564	DrugBank	train	c12c(ccc(O)c1)Nc1c(cccc1)C=C2
3-hydroxycarbamazepine	2,3-Dihydroxycarbamazepine	c1c2c(ccc1)C=Cc1c(cc(O)cc1)N2C(N)=O	c1c2c(ccc1)C=Cc1c(cc(O)c(O)c1)N2C(N)=O	DB00564	DrugBank	train	c1c2c(ccc1)C=Cc1c(cc(O)c(O)c1)N2C(N)=O
Carbamazepine	10,11-Epoxycarbamazepine	c1cccc2c1C=Cc1c(cccc1)N2C(N)=O	c1cccc2c1C1C(c3c(cccc3)N2C(N)=O)O1	DB00564	Both	train	c1cccc2c1C1C(c3c(cccc3)N2C(N)=O)O1
Oxcarbazepine	(R)-MHD	c1cc2c(cc1)CC(=O)c1c(cccc1)N2C(N)=O	c1cc2c(cc1)CC(O)c1c(cccc1)N2C(N)=O	DB00776	DrugBank	train	c1cc2c(cc1)CC(O)c1c(cccc1)N2C(N)=O
(S)-MHD	trans-10,11-dihydro-10,11-dihydroxycarbamazepine	c1ccc2c(c1)C(O)Cc1c(cccc1)N2C(N)=O	c1ccc2c(c1)C(O)C(O)c1c(cccc1)N2C(N)=O	DB00776	DrugBank	train	c1ccc2c(c1)C(O)C(O)c1c(cccc1)N2C(N)=O
β-ureidopropionic acid (FUPA)	Urea	C(N)(NCC(F)C(=O)O)=O	C(N)(N)=O	DB00322	DrugBank	train	C(N)(N)=O
4-Chlorobenzenesulfonylurea	4-Chlorobenzenesulfonamide	c1c(Cl)ccc(S(NC(N)=O)(=O)=O)c1	c1c(Cl)ccc(S(N)(=O)=O)c1	DB00672	DrugBank	train	c1c(Cl)ccc(S(N)(=O)=O)c1
3-Carbamoyl-2-phenylpropionaldehyde	Atropaldehyde	C(C=O)(c1ccccc1)COC(N)=O	C(C=O)(c1ccccc1)=C	DB00949	DrugBank	train	C(C=O)(c1ccccc1)=C
2-Phenyl-1,3-propanediol monocarbamate	3-Carbamoyl-2-phenylpropionaldehyde	O(C(N)=O)CC(CO)c1ccccc1	O(C(N)=O)CC(C=O)c1ccccc1	DB00949	DrugBank	train	O(C(N)=O)CC(C=O)c1ccccc1
Felbamate	2-Phenyl-1,3-propanediol monocarbamate	C(OC(N)=O)C(COC(N)=O)c1ccccc1	C(OC(N)=O)C(CO)c1ccccc1	DB00949	DrugBank	train	C(OC(N)=O)C(CO)c1ccccc1
Rucaparib M323 metabolite	Rucaparib M337a metabolite	C1c2c(-c3ccc(C(N)=O)cc3)nc3c2c(cc(F)c3)C(=O)NC1	C1c2c(-c3ccc(C(N)=O)cc3)nc3c2c(cc(F)c3)C(=O)N(C)C1	DB12332	DrugBank	train	C1c2c(-c3ccc(C(N)=O)cc3)nc3c2c(cc(F)c3)C(=O)N(C)C1
Momelotinib M28 metabolite	Momelotinib M14 metabolite	c1c(N2CCOCC2=O)ccc(Nc2nccc(-c3ccc(C(=O)N)cc3)n2)c1	c1c(N2CCOCC2=O)ccc(Nc2nccc(-c3ccc(C(=O)O)cc3)n2)c1	DB11763	DrugBank	train	c1c(N2CCOCC2=O)ccc(Nc2nccc(-c3ccc(C(=O)O)cc3)n2)c1
Niraparib	Niraparib M1 metabolite	C1C(c2ccc(-n3nc4c(C(=O)N)cccc4c3)cc2)CNCC1	C1C(c2ccc(-n3nc4c(C(=O)O)cccc4c3)cc2)CNCC1	DB11793	DrugBank	train	C1C(c2ccc(-n3nc4c(C(=O)O)cccc4c3)cc2)CNCC1
Rufinamide	CGP-47292	c1(F)c(Cn2cc(C(=O)N)nn2)c(F)ccc1	c1(F)c(Cn2cc(C(=O)O)nn2)c(F)ccc1	DB06201	DrugBank	train	c1(F)c(Cn2cc(C(=O)O)nn2)c(F)ccc1
Pyrazinamide	5-hydroxypyrazinamide	C(N)(=O)c1cnccn1	C(N)(=O)c1cnc(=O)cn1	DB00339	DrugBank	train	C(N)(=O)c1cnc(=O)cn1
Glutamate	α-ketoglutarate	O=C(CCC(C(=O)O)N)O	O=C(C(CCC(=O)O)=O)O	DB00130	DrugBank	train	O=C(C(CCC(=O)O)=O)O
Biocytin	Biotin	C1SC(CCCCC(=O)ONCCCCCC(N)C(=O)O)C2C1NC(=O)N2	C1SC(CCCCC(=O)O)C2C1NC(=O)N2	DB00121	DrugBank	train	C1SC(CCCCC(=O)O)C2C1NC(=O)N2
U7 semaglutide	U6 semaglutide	C(C(NCCOCCOCC(NCCOCCOCC(NCCCCC(N)C(=O)O)=O)=O)=O)CC(NC(=O)CCCCC(=O)O)C(=O)O	C(C(NCCOCCOCC(NCCOCCOCC(NCCCCC(N)C(=O)O)=O)=O)=O)CC(NC(=O)CCC(=O)O)C(=O)O	DB13928	DrugBank	train	C(C(NCCOCCOCC(NCCOCCOCC(NCCCCC(N)C(=O)O)=O)=O)=O)CC(NC(=O)CCC(=O)O)C(=O)O
Benserazide	Trihydroxybenzylhydrazine	c1(O)c(O)ccc(CNNC(C(N)CO)=O)c1O	c1(O)c(O)ccc(CNN)c1O	DB12783	DrugBank	train	c1(O)c(O)ccc(CNN)c1O
Chloramphenicol Base	Chloramphenicol Base N-acetyl	c1c(C(C(N)CO)O)ccc(N(=O)O)c1	c1c(C(C(NC(C)=O)CO)O)ccc(N(=O)O)c1	DB07565	DrugBank	train	c1c(C(C(NC(C)=O)CO)O)ccc(N(=O)O)c1
n_ac_pcbc	N-Ac-PCBC-SO	ClC(=C(C(=C(SCC(N)C(=O)O)Cl)Cl)Cl)Cl	ClC(=C(C(=C([SH](CC(N)C(=O)O)O)Cl)Cl)Cl)Cl	n_ac_pcbc	MetXBioDB	train	ClC(=C(C(=C([SH](CC(N)C(=O)O)O)Cl)Cl)Cl)Cl
Liothyronine	Diiodothyronine	c1(I)cc(CC(N)C(=O)O)cc(I)c1Oc1ccc(O)c(I)c1	c1(I)cc(CC(N)C(=O)O)cc(I)c1Oc1ccc(O)cc1	DB00451	DrugBank	train	c1(I)cc(CC(N)C(=O)O)cc(I)c1Oc1ccc(O)cc1
Fluorodopa (18F)	6-fluorodopamine F 18	Fc1c(CC(N)C(=O)O)cc(O)c(O)c1	Fc1c(CCN)cc(O)c(O)c1	DB13848	DrugBank	train	Fc1c(CCN)cc(O)c(O)c1
Melphalan	Monohydroxymelphalan	c1c(N(CCCl)CCCl)ccc(CC(N)C(=O)O)c1	c1c(N(CCCl)CCO)ccc(CC(N)C(=O)O)c1	DB16627	DrugBank	train	c1c(N(CCCl)CCO)ccc(CC(N)C(=O)O)c1
Levodopa	Dopamine	c1(O)ccc(CC(N)C(=O)O)cc1O	c1(O)ccc(CCN)cc1O	DB01235	DrugBank	train	c1(O)ccc(CCN)cc1O
Famotidine	Famotidine S-oxide	C(CSCc1nc(N=C(N)N)sc1)C(N)=NS(N)(=O)=O	C(C[SH](Cc1nc(N=C(N)N)sc1)O)C(N)=NS(N)(=O)=O	DB00927	DrugBank	train	C(C[SH](Cc1nc(N=C(N)N)sc1)O)C(N)=NS(N)(=O)=O
Norketamine	4-Hydroxynorketamine	C1CCCC(N)(c2ccccc2Cl)C1=O	C1CC(O)CC(N)(c2ccccc2Cl)C1=O	DB01221	DrugBank	train	C1CC(O)CC(N)(c2ccccc2Cl)C1=O
trovafloxacin		c1c2c(nc(N3CC4C(N)C4C3)c1F)n(-c1ccc(F)cc1F)cc(C(=O)O)c2=O	c1c2c(nc(N3CC4C(N)C4C3)c1F)n(-c1ccc(F)cc1F)cc(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c2=O	trovafloxacin	MetXBioDB	train	c1c2c(nc(N3CC4C(N)C4C3)c1F)n(-c1ccc(F)cc1F)cc(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c2=O
3-aminobenzanthrone	N-hydroxy-3-aminobenzanthrone	C1(N)C=CC2=C3C1C=CC=C3C(=O)c1c2cccc1	C1(NO)C=CC2=C3C1C=CC=C3C(=O)c1c2cccc1	3-aminobenzanthrone	MetXBioDB	train	C1(NO)C=CC2=C3C1C=CC=C3C(=O)c1c2cccc1
hydroxilated form of rilpivirine 4 (M4)	glucurinated form of rilpivirine (M7)	n1ccc(Nc2c(CO)cc(C=CN)cc2CO)nc1Nc1ccc(N)cc1	n1ccc(Nc2c(CO)cc(C=CN)cc2COC2OC(C(=O)O)C(O)C(O)C2O)nc1Nc1ccc(N)cc1	DB08864	DrugBank	train	n1ccc(Nc2c(CO)cc(C=CN)cc2COC2OC(C(=O)O)C(O)C(O)C2O)nc1Nc1ccc(N)cc1
Biotin Holocarboxylase Metabolite	Biocytin	C(C(ONCCCCCC(NC(CN)=O)C(=O)NCC(=O)O)=O)CCCC1SCC2C1NC(=O)N2	C(C(ONCCCCCC(N)C(=O)O)=O)CCCC1SCC2C1NC(=O)N2	DB00121	DrugBank	train	C(C(ONCCCCCC(N)C(=O)O)=O)CCCC1SCC2C1NC(=O)N2
Baclofen	β-(p-chlorophenyl)-4-hydroxybutyric acid	c1cc(C(CC(=O)O)CN)ccc1Cl	c1cc(C(CC(=O)O)=C)ccc1Cl	DB00181	DrugBank	train	c1cc(C(CC(=O)O)=C)ccc1Cl
Norepinephrine	Norepinephrine sulfate	c1(O)ccc(C(CN)O)cc1O	c1(OS(=O)(=O)O)ccc(C(CN)O)cc1O	DB00368	DrugBank	train	c1(OS(=O)(=O)O)ccc(C(CN)O)cc1O
O-Desmethylvenlafaxine		C(N)C(c1ccc(O)cc1)C1(O)CCCCC1	C(N)C(c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)C1(O)CCCCC1	(s)-venlafaxine	MetXBioDB	train	C(N)C(c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)C1(O)CCCCC1
Norfluoxetine	Norfluoxetine alcohol	FC(c1ccc(OC(CCN)c2ccccc2)cc1)(F)F	FC(c1ccc(OC(CCO)c2ccccc2)cc1)(F)F	DB00472	DrugBank	train	FC(c1ccc(OC(CCO)c2ccccc2)cc1)(F)F
Desmethylnortriptyline	E-10-Hydroxydesmethylnortriptyline	c1c2c(ccc1)C(=CCCN)c1ccccc1CC2	c1c2c(ccc1)C(=CCCN)c1ccccc1CC2O	DB00321	DrugBank	train	c1c2c(ccc1)C(=CCCN)c1ccccc1CC2O
Ornithine	L-Arginine	C(N)CCC(N)C(=O)O	C(NC(=N)N)CCC(N)C(=O)O	DB00129	DrugBank	train	C(NC(=N)N)CCC(N)C(=O)O
Prezatide	Histidyl-lysine	C(C(CCCCN)NC(=O)C(NC(=O)CN)Cc1cncn1)(=O)O	C(C(CCCCN)NC(=O)C(N)Cc1cncn1)(=O)O	DB11296	DrugBank	train	C(C(CCCCN)NC(=O)C(N)Cc1cncn1)(=O)O
Aminocaproic acid	Adipic acid	C(CCCCN)C(=O)O	C(CCCC(=O)O)C(=O)O	DB00513	DrugBank	train	C(CCCC(=O)O)C(=O)O
Didemethylimipramine	10-hydroxydidemethylimipramine	c1cc2c(cc1)CCc1c(cccc1)N2CCCN	c1cc2c(cc1)C(O)Cc1c(cccc1)N2CCCN	DB00458	DrugBank	train	c1cc2c(cc1)C(O)Cc1c(cccc1)N2CCCN
Triethylenetetramine	N1-acetyltriethylenetetramine	C(CN)NCCNCCN	C(CNC(C)=O)NCCNCCN	DB06824	DrugBank	train	C(CNC(C)=O)NCCNCCN
Taurine	5-glutamyl-taurine	O=S(CCN)(=O)O	O=S(CCNC(CCC(N)C(=O)O)=O)(=O)O	DB01956	DrugBank	train	O=S(CCNC(CCC(N)C(=O)O)=O)(=O)O
serotonin		c1c(O)cc2c(CCN)cnc2c1	c1c(O)cc2c(CC)cnc2c1	serotonin	MetXBioDB	train	c1c(O)cc2c(CC)cnc2c1
Dopamine	6-Hydroxydopamine	Oc1ccc(CCN)cc1O	Oc1cc(O)c(CCN)cc1O	DB01235	DrugBank	train	Oc1cc(O)c(CCN)cc1O
Dopamine	Dopamine quinone	c1(CCN)ccc(O)c(O)c1	C1(CCN)=CC(=O)C(=O)C=C1	DB01235	DrugBank	train	C1(CCN)=CC(=O)C(=O)C=C1
tyramine		c1c(O)ccc(CCN)c1	c1(O)c(O)ccc(CCN)c1	tyramine	MetXBioDB	train	c1(O)c(O)ccc(CCN)c1
Phenethylamine	Phenylacetic acid	c1c(CCN)cccc1	c1c(CC(=O)O)cccc1	DB00780	DrugBank	train	c1c(CC(=O)O)cccc1
hydralazine	hydralazine N-acetyl	c12cnnc(=NN)c1cccc2	c12cnnc(NNC(C)=O)c1cccc2	hydralazine	MetXBioDB	train	c12cnnc(NNC(C)=O)c1cccc2
4- hydroxyphenelzine	4-hydroxyphenylacetic acid	Oc1ccc(CCNN)cc1	Oc1ccc(CC(=O)O)cc1	DB00780	DrugBank	train	Oc1ccc(CC(=O)O)cc1
Phenelzine	Phenylacetic acid	c1ccc(CCNN)cc1	c1ccc(CC(=O)O)cc1	DB00780	DrugBank	train	c1ccc(CC(=O)O)cc1
Hydrazinophthalazinone	Acetylhydrazinophthalazinone	n1c(NN)c2c(c(=O)n1)cccc2	n1c(NNC(C)=O)c2c(c(=O)n1)cccc2	DB01275	DrugBank	train	n1c(NNC(C)=O)c2c(c(=O)n1)cccc2
Hydralazine	Hydralazine acetone hydrazone	N(N)c1nncc2c1cccc2	N(N=C(C)C)c1nncc2c1cccc2	DB01275	DrugBank	train	N(N=C(C)C)c1nncc2c1cccc2
Hydralazine	Phthalazine	c1c2c(cccc2)c(NN)nn1	c1c2c(cccc2)cnn1	DB01275	DrugBank	train	c1c2c(cccc2)cnn1
Aldophosphamide	Carboxyphosphamide	ClCCN(P(N)(=O)OCCC=O)CCCl	ClCCN(P(N)(=O)OCCC(=O)O)CCCl	DB00531	DrugBank	train	ClCCN(P(N)(=O)OCCC(=O)O)CCCl
Zonisamide	N-acetyl zonisamide	c1ccc2c(CS(N)(=O)=O)noc2c1	c1ccc2c(CS(NC(C)=O)(=O)=O)noc2c1	DB00909	DrugBank	train	c1ccc2c(CS(NC(C)=O)(=O)=O)noc2c1
Furosemide	4-chloro-5-sulfamoylanthranilic acid	c1(C(=O)O)c(NCc2ccco2)cc(Cl)c(S(N)(=O)=O)c1	c1(C(=O)O)c(N)cc(Cl)c(S(N)(=O)=O)c1	DB00695	DrugBank	train	c1(C(=O)O)c(N)cc(Cl)c(S(N)(=O)=O)c1
Valdecoxib metabolite M1	Valdecoxib metabolite M5	O=S(N)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1	O=S(NO)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1	DB00580	DrugBank	train	O=S(NO)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1
Carboxycelecoxib	Celecoxib glucuronide	c1c(S(N)(=O)=O)ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(=O)O)cc2)c1	c1c(S(N)(=O)=O)ccc(-n2nc(C(F)(F)F)cc2-c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)c1	DB00482	DrugBank	train	c1c(S(N)(=O)=O)ccc(-n2nc(C(F)(F)F)cc2-c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)c1
Hydroxycelecoxib	Carboxycelecoxib	FC(c1nn(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(CO)cc2)c1)(F)F	FC(c1nn(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(C(O)=O)cc2)c1)(F)F	DB00482	DrugBank	train	FC(c1nn(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(C(O)=O)cc2)c1)(F)F
ambroxol	4-Aminocyclohexanol, cis-	C1C(NCc2c(N)c(Br)cc(Br)c2)CCC(O)C1	C1C(N)CCC(O)C1	ambroxol	MetXBioDB	train	C1C(N)CCC(O)C1
Desmethyl prucalopride	Desmethyl prucalopride acid	C1N(CCCO)CCC(NC(c2cc(Cl)c(N)c3c2OCC3)=O)C1	C1N(CCC(O)=O)CCC(NC(c2cc(Cl)c(N)c3c2OCC3)=O)C1	DB06480	DrugBank	train	C1N(CCC(O)=O)CCC(NC(c2cc(Cl)c(N)c3c2OCC3)=O)C1
6-Aminochrysene	N-Hydroxychrysene	Nc1cc2c3ccccc3ccc2c2c1cccc2	N(c1cc2c3ccccc3ccc2c2c1cccc2)O	6-Aminochrysene	MetXBioDB	train	N(c1cc2c3ccccc3ccc2c2c1cccc2)O
N-hydroxy-benzidine	N-hydroxy-benzidine O-acetyl	c1c(N)ccc(-c2ccc(NO)cc2)c1	c1c(N)ccc(-c2ccc(NOC(C)=O)cc2)c1	N-hydroxy-benzidine	MetXBioDB	train	c1c(N)ccc(-c2ccc(NOC(C)=O)cc2)c1
4-aminobiphenyl	4-aminobiphenyl, N-oxide	c1cc(-c2ccc(N)cc2)ccc1	c1cc(-c2ccc(NO)cc2)ccc1	4-aminobiphenyl	MetXBioDB	train	c1cc(-c2ccc(NO)cc2)ccc1
2-(4-aminobenzamido)pyridine	4Ã¢â‚¬ÂacetamidoÃ¢â‚¬ÂNÃ¢â‚¬Â(pyridinÃ¢â‚¬Â2Ã¢â‚¬Âyl)benzamide	N(C(c1ccc(N)cc1)=O)c1ccccn1	N(C(c1ccc(NC(C)=O)cc1)=O)c1ccccn1	2-(4-aminobenzamido)pyridine	MetXBioDB	train	N(C(c1ccc(NC(C)=O)cc1)=O)c1ccccn1
2-chloro-p-aminobenzoic acid	N-acetyl-2-chloro-p-aminobenzoic acid	OC(c1ccc(N)cc1Cl)=O	OC(c1ccc(NC(C)=O)cc1Cl)=O	DB01161	DrugBank	train	OC(c1ccc(NC(C)=O)cc1Cl)=O
Aminobenzoic acid	4-Acetaminobenzoic acid	c1(N)ccc(C(=O)O)cc1	c1(NC(C)=O)ccc(C(=O)O)cc1	DB01086	DrugBank	train	c1(NC(C)=O)ccc(C(=O)O)cc1
Chloramphenicol Aryl Amine	Chloramphenicol Aryl Amide	c1c(C(O)C(N)CO)ccc(N)c1	c1c(C(O)C(N)CO)ccc(NC(C)=O)c1	DB07565	DrugBank	train	c1c(C(O)C(N)CO)ccc(NC(C)=O)c1
4,4'-methylenebis(2-chloroaniline)		c1c(Cc2ccc(N)c(Cl)c2)ccc(N)c1Cl	c1c(Cc2ccc(NO)c(Cl)c2)ccc(N)c1Cl	4,4'-methylenebis(2-chloroaniline)	MetXBioDB	train	c1c(Cc2ccc(NO)c(Cl)c2)ccc(N)c1Cl
vemurafenib intermediary metabolite	secondary metabolite of vemurafenib	c1(Cl)cccc(-c2cc3c(C(=O)c4c(F)ccc(N)c4F)cnc3nc2)c1	c1c(Cl)ccc(-c2cc3c(C=O)cnc3nc2)c1	DB08881	DrugBank	train	c1c(Cl)ccc(-c2cc3c(C=O)cnc3nc2)c1
Phenazopyridine	5-OH PAP	c1ccc(N=Nc2ccc(N)nc2N)cc1	c1ccc(N=Nc2cc(O)c(N)nc2=N)cc1	DB01438	DrugBank	train	c1ccc(N=Nc2cc(O)c(N)nc2=N)cc1
Mesalazine	N-acetyl-5-ASA (Ac-5-ASA)	c1c(N)cc(C(=O)O)c(O)c1	c1c(NC(C)=O)cc(C(=O)O)c(O)c1	DB00795	Both	train	c1c(NC(C)=O)cc(C(=O)O)c(O)c1
4-phenoxyaniline		c1(Oc2ccc(N)cc2)ccccc1	c1(Oc2ccc(NC(C)=O)cc2)ccccc1	4-phenoxyaniline	MetXBioDB	train	c1(Oc2ccc(NC(C)=O)cc2)ccccc1
5-Hydroxysulfamethoxazole	N4-Acetyl-5-OH-sulfamethoxazole	o1c(CO)cc(NS(c2ccc(N)cc2)(=O)=O)n1	o1c(CO)cc(NS(c2ccc(NC(C)=O)cc2)(=O)=O)n1	DB01015	DrugBank	train	o1c(CO)cc(NS(c2ccc(NC(C)=O)cc2)(=O)=O)n1
5'-hydroxysulfapyridine	5'-hydroxysulfapyridine-O-glucuronide	c1cc(NS(c2ccc(N)cc2)(=O)=O)ncc1O	c1cc(NS(c2ccc(N)cc2)(=O)=O)ncc1OC1OC(C(=O)O)C(O)C(O)C1O	DB00795	DrugBank	train	c1cc(NS(c2ccc(N)cc2)(=O)=O)ncc1OC1OC(C(=O)O)C(O)C(O)C1O
Sulfapyridine	5'-hydroxysulfapyridine	n1c(NS(c2ccc(N)cc2)(=O)=O)cccc1	n1c(NS(c2ccc(N)cc2)(=O)=O)ccc(O)c1	DB00795	DrugBank	train	n1c(NS(c2ccc(N)cc2)(=O)=O)ccc(O)c1
sulfadiazine		c1(S(=O)(=O)Nc2ncccn2)ccc(N)cc1	c1(S(=O)(=O)Nc2ncccn2)ccc(NO)cc1	sulfadiazine	MetXBioDB	train	c1(S(=O)(=O)Nc2ncccn2)ccc(NO)cc1
Dapsone mercaptal intermediate	Dapsone GSH conjugate	N(c1ccc(S(c2ccc(N)cc2)(=O)=O)cc1)(SSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)O	N(c1ccc(S(c2ccc(N)cc2)(=O)=O)cc1)[SH](SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)O	DB00250	DrugBank	train	N(c1ccc(S(c2ccc(N)cc2)(=O)=O)cc1)[SH](SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)O
Dapsone	dapsone hydroxylamine	c1(S(c2ccc(N)cc2)(=O)=O)ccc(N)cc1	c1(S(c2ccc(N)cc2)(=O)=O)ccc(NO)cc1	DB00250	Both	train	c1(S(c2ccc(N)cc2)(=O)=O)ccc(NO)cc1
Nitroso-dapsone	Dapsone mercaptal intermediate	c1cc(N)ccc1S(=O)(=O)c1ccc(N=O)cc1	c1cc(N)ccc1S(=O)(=O)c1ccc(N(O)SSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc1	DB00250	DrugBank	train	c1cc(N)ccc1S(=O)(=O)c1ccc(N(O)SSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc1
dapsone hydroxylamine	Nitroso-dapsone	c1c(S(=O)(=O)c2ccc(NO)cc2)ccc(N)c1	c1c(S(=O)(=O)c2ccc(N=O)cc2)ccc(N)c1	DB00250	DrugBank	train	c1c(S(=O)(=O)c2ccc(N=O)cc2)ccc(N)c1
4-nitro-3-(trifluoromethyl)aniline	2-amino5-nitro-4-(trifluoromethyl)phenol	c1c(N)ccc(N(=O)O)c1C(F)(F)F	c1c(N)c(O)cc(N(=O)O)c1C(F)(F)F	4-nitro-3-(trifluoromethyl)aniline	MetXBioDB	train	c1c(N)c(O)cc(N(=O)O)c1C(F)(F)F
7-amino-clonazepam	3-hydroxy-7-amino-clonazepam	c1(N)ccc2c(c1)C(c1ccccc1Cl)=NCC(=O)N2	c1(N)ccc2c(c1)C(c1ccccc1Cl)=NC(O)C(=O)N2	DB01068	DrugBank	train	c1(N)ccc2c(c1)C(c1ccccc1Cl)=NC(O)C(=O)N2
8-aminoisoindolo (1,2-b)quinazolin-12(10H)-one		O=C1N2Cc3c(ccc(N)c3)N=C2c2c1cccc2	O=C1N2Cc3c(ccc(NC(C)=O)c3)N=C2c2c1cccc2	8-aminoisoindolo (1,2-b)quinazolin-12(10H)-one	MetXBioDB	train	O=C1N2Cc3c(ccc(NC(C)=O)c3)N=C2c2c1cccc2
2-aminofluorene		c12ccc(N)cc1Cc1c-2cccc1	c12ccc(NC(C)=O)cc1Cc1c-2cccc1	2-aminofluorene	MetXBioDB	train	c12ccc(NC(C)=O)cc1Cc1c-2cccc1
1-aminopyrene	N-hydroxy-1-aminopyrene	c12c3c4c(ccc(N)c4ccc3ccc1)cc2	c12c3c4c(ccc(NO)c4ccc3ccc1)cc2	1-aminopyrene	MetXBioDB	train	c12c3c4c(ccc(NO)c4ccc3ccc1)cc2
2-naphthylamine	N-Hydroxy-2-naphthalenamine	c1c(N)ccc2c1cccc2	c1c(NO)ccc2c1cccc2	2-naphthylamine	MetXBioDB	train	c1c(NO)ccc2c1cccc2
2-aminobenzylalcohol		c1(N)ccccc1CO	c1(N)ccccc1COS(=O)(=O)O	2-aminobenzylalcohol	MetXBioDB	train	c1(N)ccccc1COS(=O)(=O)O
Lamivudine	Lamivudine sulfoxide	OCC1SCC(n2ccc(N)nc2=O)O1	OCC1[SH](O)CC(n2ccc(N)nc2=O)O1	DB00709	DrugBank	train	OCC1[SH](O)CC(n2ccc(N)nc2=O)O1
Gemcitabine	2',2'-Difluorodeoxyuridine	c1(N)ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1	c1(=O)ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1	DB00441	DrugBank	train	c1(=O)ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1
Gemcitabine Monophosphate	2′,2′-difluorodeoxyuridine monophosphate	O=P(OCC1OC(n2ccc(N)nc2=O)C(F)(F)C1O)(O)O	O=P(OCC1OC(n2ccc(=O)nc2=O)C(F)(F)C1O)(O)O	DB00441	DrugBank	train	O=P(OCC1OC(n2ccc(=O)nc2=O)C(F)(F)C1O)(O)O
Gemcitabine diphosphate	Gemcitabine triphosphate	OP(OP(OCC1OC(n2ccc(N)nc2=O)C(F)(F)C1O)(=O)O)(=O)O	O(P(OP(OCC1OC(n2ccc(N)nc2=O)C(F)(F)C1O)(=O)O)(=O)O)P(=O)(O)O	DB00441	DrugBank	train	O(P(OP(OCC1OC(n2ccc(N)nc2=O)C(F)(F)C1O)(=O)O)(=O)O)P(=O)(O)O
Bropirimine	m-hydroxybropirimine	n1c(N)nc(=O)c(Br)c1-c1ccccc1	n1c(=N)nc(O)c(Br)c1-c1cccc(O)c1	DB04168	DrugBank	train	n1c(=N)nc(O)c(Br)c1-c1cccc(O)c1
