parent_name	child_name	reactants	products	origin	source	set	possible_products
4-O-demethyl deoxaglycone doxorubicinol	Demethyldeoxaglycone doxorubicinol 4-O-sulfate	O=C1c2cccc(O)c2C(=O)c2c1c(O)c1c(c2O)CCC(O)(C(O)CO)C1	O=C1c2cccc(OS(=O)(=O)O)c2C(=O)c2c1c(O)c1c(c2O)CCC(O)(C(O)CO)C1	DB00997	DrugBank	train	O=C1c2cccc(OS(=O)(=O)O)c2C(=O)c2c1c(O)c1c(c2O)CCC(O)(C(O)CO)C1
N-OH-ABA		c12c(cccc1)C(=O)c1c3c-2ccc(NO)c3ccc1	c12c(cccc1)C(=O)c1c3c-2ccc(NOS(=O)(=O)O)c3ccc1	N-OH-ABA	MetXBioDB	train	c12c(cccc1)C(=O)c1c3c-2ccc(NOS(=O)(=O)O)c3ccc1
D-glucose	Glucose-6-phosphate	OCC(C(C(C(C=O)O)O)O)O	O(CC(C(C(C(C=O)O)O)O)O)P(=O)(O)O	DB11217	DrugBank	train	O(CC(C(C(C(C=O)O)O)O)O)P(=O)(O)O
Xylose	Xylitol	OC(C=O)C(O)C(O)CO	OC(CO)C(O)C(O)CO	DB09301	DrugBank	train	OC(CO)C(O)C(O)CO
Succinic Semialdehyde	Succinic Acid	C(C=O)CC(=O)O	C(C(=O)O)CC(=O)O	DB09072	DrugBank	train	C(C(=O)O)CC(=O)O
3,4-Dihydroxyphenylacetaldehyde (DOPAL)	3,4-dihydroxyphenylethanol (DOPET)	C(Cc1ccc(O)c(O)c1)=O	C(Cc1ccc(O)c(O)c1)O	DB01235	DrugBank	train	C(Cc1ccc(O)c(O)c1)O
N-(2-formyl-3-chlorophenyl) anthranilic acid	N-(2-carboxy-3-chlorophenyl)-anthranilic acid	O=C(c1c(Nc2c(C=O)c(Cl)ccc2)cccc1)OC1OC(O)C(O)C(O)C1O	O=C(c1c(Nc2c(C(=O)O)c(Cl)ccc2)cccc1)OC1OC(O)C(O)C(O)C1O	DB09216	DrugBank	train	O=C(c1c(Nc2c(C(=O)O)c(Cl)ccc2)cccc1)OC1OC(O)C(O)C(O)C1O
9-anthraldehyde		c1c2c(c(C=O)c3c1cccc3)cccc2	c1c2c(c(C(=O)O)c3c1cccc3)cccc2	9-anthraldehyde	MetXBioDB	train	c1c2c(c(C(=O)O)c3c1cccc3)cccc2
5-hydroxymethylfurfural		c1c(C=O)oc(CO)c1	c1c(C=O)oc(COS(=O)(=O)O)c1	5-hydroxymethylfurfural	MetXBioDB	train	c1c(C=O)oc(COS(=O)(=O)O)c1
1-Naphthaldehyde	1-Naphthoic acid	c1c2cccc(C=O)c2ccc1	c1c2cccc(C(=O)O)c2ccc1	DB00857	Both	train	c1c2cccc(C(=O)O)c2ccc1
NPYR		C1N(N=O)CCC1	C1(O)N(N=O)CCC1	NPYR	MetXBioDB	train	C1(O)N(N=O)CCC1
1'-nitrosonornicotine		C1(c2cccnc2)N(N=O)CCC1	C1(c2cccnc2)(O)N(N=O)CCC1	1'-nitrosonornicotine	MetXBioDB	train	C1(c2cccnc2)(O)N(N=O)CCC1
NÃ¢â‚¬â„¢-nitrosoanabasine	NÃ¢â‚¬â„¢-nitrosoanabasine, N-glucuronide	c1ccc(C2N(N=O)CCCC2)cn1	c1ccc(C2N(N=O)CCCC2)cn1C1OC(C(=O)O)C(O)C(O)C1O	NÃ¢â‚¬â„¢-nitrosoanabasine	MetXBioDB	train	c1ccc(C2N(N=O)CCCC2)cn1C1OC(C(=O)O)C(O)C(O)C1O
6-thioxanthylic acid	6-thioguanine monophosphate	n1(C2OC(C(P(=O)(O)O)O)C(O)C2O)cnc2c1nc(O)nc2S	n1(C2OC(C(P(=O)(O)O)O)C(O)C2O)cnc2c1nc(N)nc2S	DB00993	DrugBank	train	n1(C2OC(C(P(=O)(O)O)O)C(O)C2O)cnc2c1nc(N)nc2S
galactose-1-phosphate	Galactose-uridine-5'-diphosphate	O1C(OP(=O)(O)O)C(O)C(O)C(O)C1O	O1C(OP(=O)(OP(OCC2OC(n3ccc(=O)nc3=O)C(O)C2O)(=O)O)O)C(O)C(O)C(O)C1CO	DB09301	DrugBank	train	O1C(OP(=O)(OP(OCC2OC(n3ccc(=O)nc3=O)C(O)C2O)(=O)O)O)C(O)C(O)C(O)C1CO
6-Thiosine 5'-monophosphate	6-methylthiosine 5'-monophosphate	C(OP(=O)(O)O)C1OC(n2cnc3c2nc(O)nc3S)C(O)C1O	C(OP(=O)(O)O)C1OC(n2cnc3c2nc(O)nc3SC)C(O)C1O	DB00993	DrugBank	train	C(OP(=O)(O)O)C1OC(n2cnc3c2nc(O)nc3SC)C(O)C1O
6-thioinosine triphosphate	6-methylthioinosine triphosphate	O(P(=O)(O)O)P(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c2ncnc3S)C(O)C1O	O(P(=O)(O)O)P(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c2ncnc3SC)C(O)C1O	DB00993	DrugBank	train	O(P(=O)(O)O)P(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c2ncnc3SC)C(O)C1O
4-Hydroxycyclophosphamide	4-Ketocyclophosphamide	C(CN(P1(=O)NC(O)CCO1)CCCl)Cl	C(CN(P1(=O)NC(=O)CCO1)CCCl)Cl	DB00531	DrugBank	train	C(CN(P1(=O)NC(=O)CCO1)CCCl)Cl
Cyclophosphamide	4-Hydroxycyclophosphamide	C1CCNP(=O)(N(CCCl)CCCl)O1	C1CC(O)NP(=O)(N(CCCl)CCCl)O1	DB00531	DrugBank	train	C1CC(O)NP(=O)(N(CCCl)CCCl)O1
4-Hydroxyifosfamide		O1P(=O)(NCCCl)N(CCCl)C(O)CC1	O1P(=O)(NCCCl)N(CCCl)C(OSCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O)CC1	l-trofosfamide	MetXBioDB	train	O1P(=O)(NCCCl)N(CCCl)C(OSCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O)CC1
Coenzyme M	dimesna	OS(=O)(=O)CCS	OS(=O)(=O)CCSSCCS(=O)(=O)O	DB09110	DrugBank	train	OS(=O)(=O)CCSSCCS(=O)(=O)O
Picosulfuric acid	Bis-(p-hydroxyphenyl)-pyridyl-2-methane	n1c(C(c2ccc(OS(=O)(=O)O)cc2)c2ccc(OS(=O)(=O)O)cc2)cccc1	n1c(C(c2ccc(O)cc2)c2ccc(O)cc2)cccc1	DB09268	DrugBank	train	n1c(C(c2ccc(O)cc2)c2ccc(O)cc2)cccc1
Taurolidine	Hydroxymethyl taurultam	C(N1CCS(=O)(=O)NC1)N1CCS(=O)(=O)NC1	C(N1CCS(=O)(=O)NC1)O	DB12473	DrugBank	train	C(N1CCS(=O)(=O)NC1)O
3-(piperazine-1-yl)-1,2-benzisothiazole sulfone	3-(piperazine-1-yl)-1,2-benzisothiazole sulfone lactam	c1cc2c(cc1)C(N1CCNCC1)=NS2(=O)=O	c1cc2c(cc1)C(N1CC(=O)NCC1)=NS2(=O)=O	DB00246	DrugBank	train	c1cc2c(cc1)C(N1CC(=O)NCC1)=NS2(=O)=O
Endosulfan-alpha	Endosulfan sulfate	O=S1OCC2C(CO1)C1(Cl)C(Cl)(Cl)C2(Cl)C(Cl)=C1Cl	O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)(Cl)C2(Cl)C(Cl)=C1Cl	Endosulfan-alpha	MetXBioDB	train	O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)(Cl)C2(Cl)C(Cl)=C1Cl
Bronopol	Bromonitroethanol	C(C(N(=O)O)(Br)CO)O	C(C(N(=O)O)Br)O	DB13960	DrugBank	train	C(C(N(=O)O)Br)O
Bromonitroethanol	Bromonitromethane	N(=O)(O)C(Br)CO	N(=O)(O)CBr	DB13960	DrugBank	train	N(=O)(O)CBr
Imidacloprid	1H-Imidazol-2-amine, 1-((6-chloro-3-pyridinyl)methyl)-4,5-dihydro-N-nitroso-	N1(Cc2ccc(Cl)nc2)C(=NN(=O)O)NCC1	N1(Cc2ccc(Cl)nc2)C(NN=O)=NCC1	DB11421	DrugBank	train	N1(Cc2ccc(Cl)nc2)C(NN=O)=NCC1
imidacloprid	olefin	ON(=O)NC1=NCCN1Cc1ccc(Cl)nc1	ON(=O)Nc1n(Cc2ccc(Cl)nc2)ccn1	imidacloprid	MetXBioDB	train	ON(=O)Nc1n(Cc2ccc(Cl)nc2)ccn1
Isosorbide mononitrate	Isosorbide	C1OC2C(ON(=O)O)COC2C1O	C1OC2C(O)COC2C1O	DB01020	DrugBank	train	C1OC2C(O)COC2C1O
Butanediol mononitrate	1,4-Butanediol	C(CCCON(=O)O)O	C(CCCO)O	DB11660	DrugBank	train	C(CCCO)O
6-nitrochrysene	N-hydroxy-6-AC	c12cc(N(O)=O)c3c(c1ccc1c2cccc1)cccc3	c12cc(NO)c3c(c1ccc1c2cccc1)cccc3	6-nitrochrysene	MetXBioDB	train	c12cc(NO)c3c(c1ccc1c2cccc1)cccc3
2-nitropyrene	2-aminopyrene	c1cc2cc(N(=O)O)cc3c2c2c1cccc2cc3	c1cc2cc(N)cc3c2c2c1cccc2cc3	2-nitropyrene	MetXBioDB	train	c1cc2cc(N)cc3c2c2c1cccc2cc3
4-nitrophenethyl bromide	4-nitrophenethyl-glutathione	c1(CCBr)ccc(N(=O)O)cc1	c1(CCSCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O)ccc(N(=O)O)cc1	4-nitrophenethyl bromide	MetXBioDB	train	c1(CCSCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O)ccc(N(=O)O)cc1
4-nitrobenzyl chloride	S-(4-Nitrobenzyl)glutathione	ON(=O)c1ccc(CCl)cc1	ON(=O)c1ccc(CSCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O)cc1	4-nitrobenzyl chloride	MetXBioDB	train	ON(=O)c1ccc(CSCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O)cc1
1-chloro-2,4-dinitrobenzene	S-(2,4-dinitrophenyl)glutathione	c1(N(=O)O)c(Cl)ccc(N(=O)O)c1	c1(N(=O)O)c(SCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O)ccc(N(=O)O)c1	1-chloro-2,4-dinitrobenzene	MetXBioDB	train	c1(N(=O)O)c(SCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O)ccc(N(=O)O)c1
4_nitro_phenol	4-nitrocatechol (4NC) 	Oc1ccc(N(=O)O)cc1	Oc1ccc(N(=O)O)cc1O	4_nitro_phenol	MetXBioDB	train	Oc1ccc(N(=O)O)cc1O
1,8-dinitropyrene	1-amino-8-nitropyrene	c12ccc(N(=O)O)c3c1c1c(cc3)c(N(=O)O)ccc1cc2	c12ccc(N)c3c1c1c(cc3)c(N(=O)O)ccc1cc2	1,8-dinitropyrene	MetXBioDB	train	c12ccc(N)c3c1c1c(cc3)c(N(=O)O)ccc1cc2
1-nitropyrene	trans-4,5- Dihydrodiol- 1-nitropyrene	c1cc2c3c4c(ccc(N(=O)O)c4ccc3c1)cc2	c1cc2c3c4c(ccc(N(=O)O)c4ccc3c1)C1C2O1	1-nitropyrene	MetXBioDB	train	c1cc2c3c4c(ccc(N(=O)O)c4ccc3c1)C1C2O1
1-chloro-2,3-dinitrobenzene	S-(2,3-dinitrophenyl)glutathione	c1c(N(=O)O)c(N(=O)O)c(Cl)cc1	c1c(N(=O)O)c(N(=O)O)c(SCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O)cc1	1-chloro-2,3-dinitrobenzene	MetXBioDB	train	c1c(N(=O)O)c(N(=O)O)c(SCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O)cc1
Floxuridine	5-fluorouracil	n1(C2CC(O)C(CO)O2)c(=O)nc(=O)c(F)c1	n1c(=O)nc(=O)c(F)c1	DB00322	DrugBank	train	n1c(=O)nc(=O)c(F)c1
5-fluorodeoxyuridine monophosphate (5-FdUMP)	5-fluorodeoxyuridine diphosphate (5-FdUDP)	n1(C2CC(O)C(COP(=O)(O)O)O2)c(=O)nc(=O)c(F)c1	n1(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)nc(=O)c(F)c1	DB00322	DrugBank	train	n1(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)nc(=O)c(F)c1
5-fluorodeoxyuridine diphosphate (5-FdUDP)	5-fluorodeoxyuridine triphosphate (5-FdUTP)	C1(n2c(=O)nc(=O)c(F)c2)CC(O)C(COP(=O)(O)OP(=O)(O)O)O1	C1(n2c(=O)nc(=O)c(F)c2)CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1	DB00322	DrugBank	train	C1(n2c(=O)nc(=O)c(F)c2)CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1
5-fluorodeoxyuridine triphosphate (5-FdUTP)		c1(=O)nc(=O)n(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)cc1F	c1(=O)nc(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F	DB00322	DrugBank	train	c1(=O)nc(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F
5'-hydroxytegafur	Fluorouracil	n1(C2CCC(O)O2)c(=O)nc(=O)c(F)c1	n1c(=O)nc(=O)c(F)c1	DB09256	DrugBank	train	n1c(=O)nc(=O)c(F)c1
Tegafur-uracil	3-hydroxytegafur	Fc1c(=O)nc(=O)n(C2CCCO2)c1	Fc1c(=O)nc(=O)n(C2C(O)CCO2)c1	DB09327	DrugBank	train	Fc1c(=O)nc(=O)n(C2C(O)CCO2)c1
5-fluouridine (5-FUR)	5-fluorouridine monophosphate (5-FUMP)	Fc1c(=O)nc(=O)n(C2OC(CO)C(O)C2O)c1	Fc1c(=O)nc(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)c1	DB00322	DrugBank	train	Fc1c(=O)nc(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)c1
5-fluorouridine monophosphate (5-FUMP)	5-fluorouridine diphosphate (5-FUDP)	c1(=O)nc(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)cc1F	c1(=O)nc(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F	DB00322	DrugBank	train	c1(=O)nc(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F
5-fluorouridine diphosphate (5-FUDP)	5-fluorouridine triphosphate (5-FUTP)	C1(COP(=O)(O)OP(=O)(O)O)OC(n2c(=O)nc(=O)c(F)c2)C(O)C1O	C1(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OC(n2c(=O)nc(=O)c(F)c2)C(O)C1O	DB00322	DrugBank	train	C1(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OC(n2c(=O)nc(=O)c(F)c2)C(O)C1O
5-fluorouridine triphosphate (5-FUTP)	5-FUDP-hexose	C1(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OC(n2c(=O)nc(=O)c(F)c2)C1O	C1(O)C(COP(=O)(O)OP(=O)(O)OC2C(O)CC(O)C(O)C2CO)OC(n2c(=O)nc(=O)c(F)c2)C1O	DB00322	DrugBank	train	C1(O)C(COP(=O)(O)OP(=O)(O)OC2C(O)CC(O)C(O)C2CO)OC(n2c(=O)nc(=O)c(F)c2)C1O
Domperidone	5-Chloro-1,3-dihydro-1-(4-piperidinyl)-2H-benzimidazol-2-one	C1C(n2c(=O)nc3c2ccc(Cl)c3)CCN(CCCn2c(=O)nc3ccccc32)C1	C1C(n2c(O)nc3c2ccc(Cl)c3)CCNC1	DB01184	DrugBank	train	C1C(n2c(O)nc3c2ccc(Cl)c3)CCNC1
5-fluorouracil	5-fluorouridine monophosphate (5-FUMP)	c1nc(=O)nc(=O)c1F	c1n(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)nc(=O)c1F	DB00322	DrugBank	train	c1n(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)nc(=O)c1F
Genistein		c1c(-c2c(=O)c3c(oc2)cc(O)cc3O)ccc(O)c1	c1c(-c2c(=O)c3c(oc2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc3O)ccc(O)c1	Genistein	MetXBioDB	train	c1c(-c2c(=O)c3c(oc2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc3O)ccc(O)c1
Daidzein		c1(-c2ccc(O)cc2)c(=O)c2c(oc1)cc(O)cc2	c1(-c2ccc(O)cc2)c(=O)c2c(oc1)cc(OC1OC(C(=O)O)C(O)C(O)C1O)cc2	formononetin	MetXBioDB	train	c1(-c2ccc(O)cc2)c(=O)c2c(oc1)cc(OC1OC(C(=O)O)C(O)C(O)C1O)cc2
Myricetin		c1(O)c(O)cc(-c2c(O)c(=O)c3c(o2)cc(O)cc3O)cc1O	c1(O)c(O)cc(-c2c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c3c(o2)cc(O)cc3O)cc1O	Myricetin	MetXBioDB	train	c1(O)c(O)cc(-c2c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c3c(o2)cc(O)cc3O)cc1O
Fisetin		Oc1c(=O)c2c(oc1-c1ccc(O)c(O)c1)cc(O)cc2	O(c1c(=O)c2c(oc1-c1ccc(O)c(O)c1)cc(O)cc2)C1OC(C(=O)O)C(O)C(O)C1O	Fisetin	MetXBioDB	train	O(c1c(=O)c2c(oc1-c1ccc(O)c(O)c1)cc(O)cc2)C1OC(C(=O)O)C(O)C(O)C1O
3,3p,4p-Trihydroxyflavone		c1cc(-c2c(O)c(=O)c3c(o2)cccc3)cc(O)c1O	c1cc(-c2c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c3c(o2)cccc3)cc(O)c1O	3,3p,4p-Trihydroxyflavone	MetXBioDB	train	c1cc(-c2c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c3c(o2)cccc3)cc(O)c1O
Kaempferol		c1c(-c2c(O)c(=O)c3c(o2)cc(O)cc3O)ccc(O)c1	c1c(-c2c(O)c(=O)c3c(o2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc3O)ccc(O)c1	Kaempferol	MetXBioDB	train	c1c(-c2c(O)c(=O)c3c(o2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc3O)ccc(O)c1
Resokaempferol		c1cc(-c2c(O)c(=O)c3c(o2)cc(O)cc3)ccc1O	c1cc(-c2c(O)c(=O)c3c(o2)cc(O)cc3)ccc1OC1OC(C(=O)O)C(O)C(O)C1O	Resokaempferol	MetXBioDB	train	c1cc(-c2c(O)c(=O)c3c(o2)cc(O)cc3)ccc1OC1OC(C(=O)O)C(O)C(O)C1O
3,6,4p-Trihydroxyflavone		c12c(=O)c(O)c(-c3ccc(O)cc3)oc1ccc(O)c2	c12c(=O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(-c3ccc(O)cc3)oc1ccc(O)c2	3,6,4p-Trihydroxyflavone	MetXBioDB	train	c12c(=O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(-c3ccc(O)cc3)oc1ccc(O)c2
3,4p-Dihydroxyfavone		c1(-c2ccc(O)cc2)c(O)c(=O)c2c(o1)cccc2	c1(-c2ccc(O)cc2)c(OC2OC(C(=O)O)C(O)C(O)C2O)c(=O)c2c(o1)cccc2	3,4p-Dihydroxyfavone	MetXBioDB	train	c1(-c2ccc(O)cc2)c(OC2OC(C(=O)O)C(O)C(O)C2O)c(=O)c2c(o1)cccc2
Morin		c1(O)c(=O)c2c(oc1-c1ccc(O)cc1O)cc(O)cc2O	c1(OC2OC(C(=O)O)C(O)C(O)C2O)c(=O)c2c(oc1-c1ccc(O)cc1O)cc(O)cc2O	Morin	MetXBioDB	train	c1(OC2OC(C(=O)O)C(O)C(O)C2O)c(=O)c2c(oc1-c1ccc(O)cc1O)cc(O)cc2O
3,7,3p-Trihydroxyflavone		c12c(=O)c(O)c(-c3cccc(O)c3)oc1cc(O)cc2	c12c(=O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(-c3cccc(O)c3)oc1cc(O)cc2	3,7,3p-Trihydroxyflavone	MetXBioDB	train	c12c(=O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(-c3cccc(O)c3)oc1cc(O)cc2
3,3p-Dihydroxyflavone		c1ccc2c(=O)c(O)c(-c3cccc(O)c3)oc2c1	c1ccc2c(=O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(-c3cccc(O)c3)oc2c1	3,3p-Dihydroxyflavone	MetXBioDB	train	c1ccc2c(=O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(-c3cccc(O)c3)oc2c1
Galangin		c1ccc(-c2c(O)c(=O)c3c(o2)cc(O)cc3O)cc1	c1ccc(-c2c(O)c(=O)c3c(o2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc3O)cc1	Galangin	MetXBioDB	train	c1ccc(-c2c(O)c(=O)c3c(o2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc3O)cc1
3,7-Dihydroxyfavone		c1(-c2ccccc2)c(O)c(=O)c2c(o1)cc(O)cc2	c1(-c2ccccc2)c(O)c(=O)c2c(o1)cc(OC1OC(C(=O)O)C(O)C(O)C1O)cc2	3,7-Dihydroxyfavone	MetXBioDB	train	c1(-c2ccccc2)c(O)c(=O)c2c(o1)cc(OC1OC(C(=O)O)C(O)C(O)C1O)cc2
3,6-Dihydroxyfavone		c1c(-c2c(O)c(=O)c3c(o2)ccc(O)c3)cccc1	c1c(-c2c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c3c(o2)ccc(O)c3)cccc1	3,6-Dihydroxyfavone	MetXBioDB	train	c1c(-c2c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c3c(o2)ccc(O)c3)cccc1
3,5-Dihydroxyflavone		c1cc(-c2c(O)c(=O)c3c(o2)cccc3O)ccc1	c1cc(-c2c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c3c(o2)cccc3O)ccc1	3,5-Dihydroxyflavone	MetXBioDB	train	c1cc(-c2c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c3c(o2)cccc3O)ccc1
3-Hydroxyflavone		c12oc(-c3ccccc3)c(O)c(=O)c1cccc2	c12oc(-c3ccccc3)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c1cccc2	3-Hydroxyflavone	MetXBioDB	train	c12oc(-c3ccccc3)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c1cccc2
3,2p-Dihydroxyflavone		c1c(-c2c(O)c(=O)c3c(o2)cccc3)c(O)ccc1	c1c(-c2c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c3c(o2)cccc3)c(O)ccc1	3,2p-Dihydroxyflavone	MetXBioDB	train	c1c(-c2c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c3c(o2)cccc3)c(O)ccc1
rutaecarpine		c1cc2c(=O)n3c(nc2cc1)-c1c(c2c(n1)cccc2)CC3	c1cc2c(=O)n3c(nc2cc1)-c1c(c2c(n1)cccc2O)CC3	rutaecarpine	MetXBioDB	train	c1cc2c(=O)n3c(nc2cc1)-c1c(c2c(n1)cccc2O)CC3
Luteolin		c1c(=O)c2c(oc1-c1ccc(O)c(O)c1)cc(O)cc2O	c1c(=O)c2c(oc1-c1ccc(O)c(O)c1)cc(OC1OC(C(=O)O)C(O)C(O)C1O)cc2O	Luteolin	MetXBioDB	train	c1c(=O)c2c(oc1-c1ccc(O)c(O)c1)cc(OC1OC(C(=O)O)C(O)C(O)C1O)cc2O
7,3p,4p-Trihydroxyflavone		c1(O)c(O)ccc(-c2cc(=O)c3c(o2)cc(O)cc3)c1	c1(O)c(O)ccc(-c2cc(=O)c3c(o2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc3)c1	7,3p,4p-Trihydroxyflavone	MetXBioDB	train	c1(O)c(O)ccc(-c2cc(=O)c3c(o2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc3)c1
Scutellarein	Scutellarein 7-O-glucuronide	Oc1c(O)c2c(=O)cc(-c3ccc(O)cc3)oc2cc1O	Oc1c(O)c2c(=O)cc(-c3ccc(O)cc3)oc2cc1OC1OC(C(=O)O)C(O)C(O)C1O	Scutellarein	MetXBioDB	train	Oc1c(O)c2c(=O)cc(-c3ccc(O)cc3)oc2cc1OC1OC(C(=O)O)C(O)C(O)C1O
Apigenin		c1cc(-c2cc(=O)c3c(o2)cc(O)cc3O)ccc1O	c1cc(-c2cc(=O)c3c(o2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc3O)ccc1O	Apigenin	MetXBioDB	train	c1cc(-c2cc(=O)c3c(o2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc3O)ccc1O
4p-Hydroxyflavone	Flavone 4p-O-glucuronide	c1cc2c(=O)cc(-c3ccc(O)cc3)oc2cc1	c1cc2c(=O)cc(-c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)oc2cc1	4p-Hydroxyflavone	MetXBioDB	train	c1cc2c(=O)cc(-c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)oc2cc1
6,7,3p-Trihydroxflavone		c1c2oc(-c3cccc(O)c3)cc(=O)c2cc(O)c1O	c1c2oc(-c3cccc(O)c3)cc(=O)c2cc(O)c1OC1OC(C(=O)O)C(O)C(O)C1O	6,7,3p-Trihydroxflavone	MetXBioDB	train	c1c2oc(-c3cccc(O)c3)cc(=O)c2cc(O)c1OC1OC(C(=O)O)C(O)C(O)C1O
7,3p-Dihydroxyflavone		o1c(-c2cccc(O)c2)cc(=O)c2c1cc(O)cc2	o1c(-c2cccc(O)c2)cc(=O)c2c1cc(OC1OC(C(=O)O)C(O)C(O)C1O)cc2	7,3p-Dihydroxyflavone	MetXBioDB	train	o1c(-c2cccc(O)c2)cc(=O)c2c1cc(OC1OC(C(=O)O)C(O)C(O)C1O)cc2
3p-Hydroxyflavone	Flavone 3p-O-glucuronide	c1(-c2cccc(O)c2)cc(=O)c2c(o1)cccc2	c1(-c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2)cc(=O)c2c(o1)cccc2	3p-Hydroxyflavone	MetXBioDB	train	c1(-c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2)cc(=O)c2c(o1)cccc2
6,7-Dihydroxyflavone		c1cc(-c2cc(=O)c3c(o2)cc(O)c(O)c3)ccc1	c1cc(-c2cc(=O)c3c(o2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c3)ccc1	6,7-Dihydroxyflavone	MetXBioDB	train	c1cc(-c2cc(=O)c3c(o2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c3)ccc1
7-Hydroxyflavone		c1c(-c2cc(=O)c3c(o2)cc(O)cc3)cccc1	c1c(-c2cc(=O)c3c(o2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc3)cccc1	7-Hydroxyflavone	MetXBioDB	train	c1c(-c2cc(=O)c3c(o2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc3)cccc1
6-Hydroxyflavone		c1cc(-c2cc(=O)c3c(o2)ccc(O)c3)ccc1	c1cc(-c2cc(=O)c3c(o2)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c3)ccc1	6-Hydroxyflavone	MetXBioDB	train	c1cc(-c2cc(=O)c3c(o2)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c3)ccc1
