parent_smiles,parent_id,parent_name,child_id,child_name,enzymes,origin,child_smiles,source,tanimoto,set
CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,DB00315,Zolmitriptan,DBMET01792,N-Desmethylzolmitriptan,Cytochrome P450 1A2,DB00315,CNCCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,DrugBank,0.7407407407407407,train
CCC(C(N)=O)N1CCCC1=O,DB01202,Levetiracetam,DBMET02789,Levetiracetam carboxylic acid metabolite (L057),,DB01202,CCC(C(=O)O)N1CCCC1=O,DrugBank,0.75,train
C=CCSSCC=C,,Diallyl disulfide,,,GST,Diallyl disulfide,C=CCSSCC=CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,MetXBioDB,0.22,train
CNC(C)C(O)c1ccccc1,DB01364,Ephedrine,DBMET03115,"1,2-dihydroxypropylbenzene",,DB01364,CC(O)C(O)c1ccccc1,DrugBank,0.6,train
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(C)=O)cc12,DBMET01251,Zafirlukast metabolite M2,DBMET01252,Zafirlukast metabolite M4,,DB00549,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(C)=O)cc12,DrugBank,0.8382352941176471,train
O=C1NC(Cc2ccc3[nH]cc(CCO)c3c2)CO1,DBMET03120,Indole ethyl alcohol zolmitriptan derivative,DBMET03121,Indole acetic acid zolmitriptan derivative,,DB00315,O=C(O)Cc1c[nH]c2ccc(CC3COC(=O)N3)cc12,DrugBank,0.7755102040816326,train
CCN(CC)C(=O)SC,,s-methyl diethylthiocarbamate,,MeDTC sulfoxide,CYP3A4; CYP2A6; CYP2C9; CYP1A2; CYP2B6; CYP2E1; CYP2D6,s-methyl diethylthiocarbamate,CCN(CC)C(=O)[S+](C)[O-],MetXBioDB,0.4,train
CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,DB09300,Butylscopolamine,DBMET01509,BA 790 Br (Scopolamine Butylbromide),,DB09300,C=C(Cc1ccccc1)C(=O)OC1CC2C3OC3C(C1)[N+]2(C)CCCC,DrugBank,0.6166666666666667,train
CCCCc1cc(N)n2ncc(O)c2n1,,M23OH,,,SULT,M23OH,CCCCc1cc(N)n2ncc(OS(=O)(=O)O)c2n1,MetXBioDB,0.6170212765957447,train
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(O)cc1,DBMET02840,Phenol-dronedarone,DBMET02841,Phenol-dronedarone glucuronide,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 2B15",DB04855,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OC2C(O)C(O)C(O)C(O)C2C(=O)O)cc1,DrugBank,0.6666666666666666,train
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O)COC1O2,,"AFB1exo 8,9-epoxide",,,"GSTA1/A2, GSTM1/M3, GSTP1","AFB1exo 8,9-epoxide",COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1O,MetXBioDB,0.5180722891566265,train
CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,,k-11777,,N-oxide k-11777,CYP3A4,k-11777,C[N+]1([O-])CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,MetXBioDB,0.8360655737704918,train
COc1ccc(Oc2cc(N(C)CCOc3ccc(CC4SC(=O)NC4=O)cc3)ncn2)cc1,DB09198,Lobeglitazone,DBMET01517,M1,,DB09198,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1cc(Oc2ccc(O)cc2)ncn1,DrugBank,0.8666666666666667,train
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,DB01234,Dexamethasone,DBMET01644,6alpha-Hydroxydexamethasone,Cytochrome P450 3A4,DB01234,CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,Both,0.7258064516129032,train
O=C(O)Cc1ccccc1[N]c1c(Cl)cccc1Cl,DBMET02622,Diclofenac radical,DBMET02623,2'-(glutathion-S-yl)-deschloro-diclofenac,Glutathione S-transferase P,DB00586,NC(CCC(=O)NC(CSc1cccc(Cl)c1Nc1ccccc1CC(=O)O)C(=O)NCC(=O)O)C(=O)O,DrugBank,0.2753623188405797,train
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,DB01589,Quazepam,DBMET01730,2-Oxoquazepam,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A4",DB01589,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,Both,0.7647058823529411,train
O=c1cc(-c2ccccc2)oc2cc(O)c(O)cc12,,"6,7-Dihydroxyflavone",,,UGT1A9,"6,7-Dihydroxyflavone",O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3cc2O)C(O)C(O)C1O,MetXBioDB,0.5490196078431373,train
NCC(=O)NC(CCCCCNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)NCC(=O)O,DBMET03072,Biotin Holocarboxylase Metabolite,DBMET03073,Biocytin,,DB00121,NC(CCCCCNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O,DrugBank,0.6619718309859155,train
CC1(C)C(=O)C2(C)CC1CC2O,,fenchone metabo3,,,UGT,fenchone metabo3,CC1(C)C(=O)C2(C)CC1CC2OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.4444444444444444,train
CC(=O)C1(N)Cc2c(O)c3c(c(O)c2C(OC2CC(O)C(O)CO2)C1)C(=O)c1ccccc1C3=O,DB06263,Amrubicin,DBMET02010,amrubicinol,Carbonyl reductase [NADPH] 3,DB06263,CC(O)C1(N)Cc2c(O)c3c(c(O)c2C(OC2CCC(O)C(O)O2)C1)C(=O)c1ccccc1C3=O,DrugBank,0.5882352941176471,train
CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(NC)c1ccccc1,DBMET01503,Nortrimebutine,DBMET01504,N-didesmethyltrimebutine,,DB09089,CCC(N)(COC(=O)c1cc(OC)c(OC)c(OC)c1)c1ccccc1,DrugBank,0.7083333333333334,train
Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,DB06235,Vadimezan,DBMET01775,6-Hydroxy-MXAA,Cytochrome P450 1A2,DB06235,Cc1c(CO)ccc2c(=O)c3cccc(CC(=O)O)c3oc12,Both,0.775,train
Nc1ccc(C(=O)Nc2ccccn2)cc1,,2-(4-aminobenzamido)pyridine,,4Ã¢â‚¬ÂacetamidoÃ¢â‚¬ÂNÃ¢â‚¬Â(pyridinÃ¢â‚¬Â2Ã¢â‚¬Âyl)benzamide,GST,2-(4-aminobenzamido)pyridine,CC(=O)Nc1ccc(C(=O)Nc2ccccn2)cc1,MetXBioDB,0.6756756756756757,train
O=C(CCCO)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,DBMET02693,ω-hydroxy-butyrfentanyl,DBMET02694,ω-carboxy-butyrfentanyl,,DB09173,O=C(O)CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,DrugBank,0.782608695652174,train
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,DB00814,Meloxicam,DBMET00755,5'-hydroxymethyl meloxicam,,DB00814,CN1C(C(=O)Nc2ncc(CO)s2)=C(O)c2ccccc2S1(=O)=O,Both,0.75,train
COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCNC2)C1c1cccc([N+](=O)[O-])c1,DBMET01901,M-1,DBMET01902,M-3,"Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 3A7, Cytochrome P450 3A43",DB09227,COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1cccc([N+](=O)[O-])c1,DrugBank,0.6842105263157895,train
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,,metoclopramide,,monodeethylmetoclopramide,CYP1A2;CYP2C8;CYP2C19;CYP2D6;CYP3A4,metoclopramide,CCNCCNC(=O)c1cc(Cl)c(N)cc1OC,MetXBioDB,0.7021276595744681,train
CCCCCC=CCC=CCC=CCCCCC(=O)O,DB13854,Gamolenic acid,DB00154,Dihomo-gamma-linolenic acid,"Very long chain fatty acid elongase 5, Very long chain fatty acid elongase 4",DB11358,CCCCCC=CCC=CCC=CCCCCCCC(=O)O,DrugBank,0.9615384615384616,train
O=[N+]([O-])c1cc2c3ccccc3ccc2c2ccccc12,,6-nitrochrysene,,"1,2-DHD-6-NC ",CYP2E1;CYP3A4,6-nitrochrysene,O=[N+]([O-])c1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,MetXBioDB,0.4772727272727273,train
Nc1ncnc2c1ncn2CCOCP(=O)(O)OP(=O)(O)O,DBMET01174,Adefovir monophosphate,DBMET01175,Adefovir Diphosphate,"Nucleoside diphosphate kinase A, Nucleoside diphosphate kinase B",DB00718,Nc1ncnc2c1ncn2CCOCP(=O)(O)OP(=O)(O)OP(=O)(O)O,DrugBank,0.9130434782608696,train
C[N+]1=CCCC1c1cccnc1,DBMET00516,Nicotine imine,DBMET00519,Cotinine,Aldehyde oxidase,DB00184,CN1C(=O)CCC1c1cccnc1,DrugBank,0.4418604651162791,train
COc1ccc(Br)c(OC)c1C(=O)NCC1CCCN1,DBMET03192,Remoxipride Metabolite FLA 838,DBMET03194,Remoxipride Metabolite NCL 118,,DB00409,COc1ccc(Br)c(OC)c1C(=O)NCC1CCC(=O)N1,DrugBank,0.72,train
NC(CSC(Cl)=C(Cl)C(Cl)=C(Cl)Cl)C(=O)O,,n_ac_pcbc,,N-Ac-PCBC-SO,CYP3A4,n_ac_pcbc,NC(C[S+]([O-])C(Cl)=C(Cl)C(Cl)=C(Cl)Cl)C(=O)O,MetXBioDB,0.4857142857142857,train
CCOc1ccc(NC(C)=O)cc1,DB03783,Phenacetin,DBMET01722,N-OH-phenacetin,"Cytochrome P450 1A1, Cytochrome P450 1A2",DB03783,CCOc1ccc(N(O)C(C)=O)cc1,Both,0.5294117647058824,train
CCC1OCC(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CC(C)C(O)C1(C)O,,erythromycin,,N-Desmethylerythromycin,CYP3A4; CYP2B6,erythromycin,CCC1OCC(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(O)CC(C)CC(C)C(O)C1(C)O,MetXBioDB,0.7974683544303798,train
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,DBMET01521,QS10,DBMET01522,QS8,,DB09081,COC1=C(OC)C(=O)C(CCCCCCCCO)=C(C)C1=O,DrugBank,1.0,train
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,DB00921,Buprenorphine,DBMET00174,Norbuprenorphine,"Cytochrome P450 2C9, Cytochrome P450 3A5, Cytochrome P450 2C8, Cytochrome P450 3A4",DB00921,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1)C2O5,Both,0.6388888888888888,train
Cc1ccn(-c2cc(Cl)ccc2C(Oc2cc(-c3ccc(CCO)cc3)nc(N)n2)C(F)(F)F)n1,DBMET03554,M2 telotristat,DBMET03555,LP-951757,,DB12095,Cc1ccn(-c2cc(Cl)ccc2C(Oc2cc(-c3ccc(C(=O)CO)cc3)nc(N)n2)C(F)(F)F)n1,DrugBank,0.7681159420289855,train
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,DB00507,Nitazoxanide,DBMET01013,Tizoxanide glucuronide,,DB00507,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank,0.5873015873015873,train
CC1=CCC(C(C)(O)CO)CC1,DBMET01190,Uroterpenol,DBMET01191,Uroterpenol-O-glucuronide,,DB08921,CC1=CCC(C(C)(O)COC2OC(C(=O)O)C(O)C(O)C2O)CC1,DrugBank,0.4705882352941176,train
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,DBMET00120,11-Hydroxy-delta-9-THC,DBMET01220,"8,11-Dihydroxy-delta-9-THC",,DB00470,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC(O)C(CO)=CC21,DrugBank,0.6779661016949152,train
O=c1c(O)c(-c2ccccc2O)oc2ccccc12,,"3,2p-Dihydroxyflavone",,,UGT1A9,"3,2p-Dihydroxyflavone",O=C(O)C1OC(Oc2c(-c3ccccc3O)oc3ccccc3c2=O)C(O)C(O)C1O,MetXBioDB,0.5102040816326531,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3OC1CC(N)C(O)C(C)O1,DBMET00647,Doxorubicinol,DBMET00847,Doxorubicinol deoxaglycone,"NADPH--cytochrome P450 reductase, Xanthine dehydrogenase/oxidase, NAD(P)H dehydrogenase [quinone] 1",DB00997,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3,DrugBank,0.5512820512820513,train
COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1,,DRF_4367,,,CYP2C19;CYP2D6,DRF_4367,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(O)cc2)cc1CO,MetXBioDB,0.7857142857142857,train
Oc1ccc(F)cc1,,4-Fluorophenol,,,UGT1A9,4-Fluorophenol,O=C(O)C1OC(Oc2ccc(F)cc2)C(O)C(O)C1O,MetXBioDB,0.2432432432432432,train
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,,4p-OH-aceclofenac,,,UGT,4p-OH-aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1Cl,MetXBioDB,0.6,train
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,,Etiocholanolone,,,UGT,Etiocholanolone,CC12CCC3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,MetXBioDB,0.559322033898305,train
Cc1ccc(O)cc1,,4-Methylphenol,,,UGT1A9,4-Methylphenol,Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,0.2432432432432432,train
CCc1nn(CCC[N+]2([O-])CC[N+]([O-])(c3cccc(Cl)c3)CC2)c(=O)n1CC,DBMET02179,Etoperidone M6,DBMET02177,Etoperidone M9,,DB09194,CCn1c(C(C)O)nn(CCC[N+]2([O-])CC[N+]([O-])(c3cccc(Cl)c3)CC2)c1=O,DrugBank,0.7666666666666667,train
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)O)C1c1ccccc1[N+](=O)[O-],DBMET01949,Aranidipine M-1,DBMET01950,Aranidipine M-2,,DB09229,CCC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1ccccc1[N+](=O)[O-],DrugBank,0.543859649122807,train
Cc1cccn2c1nc1ccc(=N)[nH]c12,,"2-amino-6- methyldipyrido[1,2-a:3p,2p-d]- imidazole (Glu-P-1)",,,"NAT1,NAT2","2-amino-6- methyldipyrido[1,2-a:3p,2p-d]- imidazole (Glu-P-1)",CC(=O)Nc1ccc2nc3c(C)cccn3c2n1,MetXBioDB,0.4375,train
COc1cc2c(cc1OC)C1CC(OC(=O)C(N)C(C)C)C(CC(C)C)CN1CC2,DB11915,Valbenazine,DBMET01448,[+]-α-HTBZ,,DB11915,COc1cc2c(cc1OC)C1CC(O)C(CC(C)C)CN1CC2,DrugBank,0.6724137931034483,train
CCOP(=S)(OCC)SCSCC,,Phorate,,Phorate sulfoxide,CYP1A2; CYP3A4; CYP2B6; CYP2C9; CYP2C18; CYP2C19; CYP2D6,Phorate,CCOP(=S)(OCC)SC[S+]([O-])CC,MetXBioDB,0.4838709677419355,train
CCc1ccc(CCOc2ccc(CC3SC(=O)N=C3O)cc2)nc1,,Pioglitazone,,"2Ã¢â‚¬Â[6Ã¢â‚¬Â(2Ã¢â‚¬Â{4Ã¢â‚¬Â[(2,4Ã¢â‚¬ÂdioxoÃ¢â‚¬Â1,3Ã¢â‚¬ÂthiazolidinÃ¢â‚¬Â5Ã¢â‚¬Âyl)methyl]phenoxy}ethyl)pyridinÃ¢â‚¬Â3Ã¢â‚¬Âyl]acetic acid",CYP2C8; CYP3A4,Pioglitazone,O=C(O)Cc1ccc(CCOc2ccc(CC3SC(=O)N=C3O)cc2)nc1,MetXBioDB,0.7777777777777778,train
COc1cc2c(cc1OC)C1CC(O)C(CC(C)C)CN1CC2,DBMET01448,[+]-α-HTBZ,DBMET03701,10-O-desmethyl-dihydrotetrabenazine,Cytochrome P450 2D6,DB11915,COc1cc2c(cc1O)CCN1CC(CC(C)C)C(O)CC21,DrugBank,0.8541666666666666,train
CC(C)c1cccc(C(C)C)c1OC1OC(C(=O)O)C(O)C(O)C1O,DBMET00194,Propofol glucuronide,DBMET01311,1-Quinol glucuronide,,DB00818,CC(C)c1cc(O)cc(C(C)C)c1OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank,0.7441860465116279,train
CC(S)C(=O)NCC(=O)O,DB06823,Tiopronin,DBMET01416,2-mercaptopropionic acid,,DB06823,CC(S)C(=O)O,DrugBank,0.4347826086956521,train
CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,DB12590,Indiplon,DBMET01680,N-Desmethylindiplon,"Cytochrome P450 3A4, Cytochrome P450 1A2",DB12590,CC(=O)Nc1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,Both,0.7096774193548387,train
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,DB06725,Lornoxicam,DBMET00161,5'-Hydroxylornoxicam,Cytochrome P450 2C9,DB06725,CN1C(=C(O)Nc2ccc(O)cn2)C(=O)c2sc(Cl)cc2S1(=O)=O,DrugBank,0.4923076923076923,train
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,DB00620,Triamcinolone,DBMET02758,6-beta-hydroxy-triamcinolone,"Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 3A7",DB00620,CC12C=CC(=O)C=C1C(O)CC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,DrugBank,0.7166666666666667,train
CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,,NE-100,,,CYP2D6;CYP3A4,NE-100,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccc(O)cc2)c1,MetXBioDB,0.7954545454545454,train
O=CCCC(=O)O,DBMET01476,Succinic Semialdehyde,DBMET01477,Succinic Acid,"NAD(P) transhydrogenase, mitochondrial",DB09072,O=C(O)CCC(=O)O,DrugBank,0.6,train
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(N)cc12,DBMET01250,Zafirlukast metabolite M1,DBMET01251,Zafirlukast metabolite M2,"Arylamine N-acetyltransferase 1, Arylamine N-acetyltransferase 2",DB00549,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(C)=O)cc12,DrugBank,0.7910447761194029,train
CC(C=CC12OC1(C)CCCC2(C)C)=CC=CC(C)=CC(=O)O,DBMET00454,"5,6-Epoxyretinoic acid",DBMET03637,"rac-5,6-Epoxy-retinoyl-beta-D-glucuronide",,DB00755,CC(C=CC12OC1(C)CCCC2(C)C)=CC=CC(C)=CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank,0.6271186440677966,train
CC(C)OC(=O)OCOP(=O)(COC(C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,DB00300,Tenofovir disoproxil,DBMET01176,Tenofovir Monophosphate,"Adenylate kinase 2, mitochondrial, Adenylate kinase 4, mitochondrial",DB00300,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)O,DrugBank,0.6333333333333333,train
OC(Cn1cncn1)c1ccc(F)cc1F,DBMET01186,"UK-215,364",DBMET01187,Voriconazole O-glucuronide derivative (1),,DB00582,O=C(O)C1OC(Oc2ccc(C(O)Cn3cncn3)c(F)c2)C(O)C(O)C1O,DrugBank,0.5517241379310345,train
O=C(OC1C(O)C(O)C(O)C(O)C1OC(=O)c1cccnc1)c1cccnc1,DBMET01489,Inositol dinicotinate,DBMET01490,Inositol mononicotinate,,DB08949,O=C(OC1C(O)C(O)C(O)C(O)C1O)c1cccnc1,DrugBank,0.935483870967742,train
CNC(=N)SO,DBMET02765,Methimazole Sulfenic Acid Metabolite (Open),DBMET02767,Methimazole Sulfinic Acid Metabolite (Open),,DB00763,CNC(=N)S(=O)O,DrugBank,0.3043478260869565,train
O=c1cc(-c2cccc(O)c2)oc2cc(O)ccc12,,"7,3p-Dihydroxyflavone",,,UGT1A9,"7,3p-Dihydroxyflavone",O=C(O)C1OC(Oc2ccc3c(=O)cc(-c4cccc(O)c4)oc3c2)C(O)C(O)C1O,MetXBioDB,0.5660377358490566,train
Cc1cccc(C)c1NC(=O)CN,DBMET01091,Glycinexylidide (GX),DBMET01089,"2,6-Dimethylaniline (2,6-Xylidine)",,DB00281,Cc1cccc(C)c1N,DrugBank,0.3448275862068966,train
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,DB00542,Benazepril,DB14125,Benazeprilat,,DB00542,O=C(O)CN1C(=O)C(NC(CCc2ccccc2)C(=O)O)CCc2ccccc21,DrugBank,0.8,train
C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)ccc1O,,Erlotinib M16,,,SULT,Erlotinib M16,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)ccc1OS(=O)(=O)O,MetXBioDB,0.7333333333333333,train
CC(=O)NCCNc1ccc(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1,DBMET02658,M10 (Ketoconazole),DBMET02659,M15 (Ketoconazole),,DB01026,Nc1ccc(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1,DrugBank,0.7123287671232876,train
COc1cc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)ccc1O,,D-702,,,CYP3A4; CYP3A5,Verapamil,COc1ccc(C(C#N)(CCCN)C(C)C)cc1OC,MetXBioDB,0.5789473684210527,train
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12,DB04630,Aldosterone,DBMET00605,Tetrahydroaldosterone-3-glucuronide,,DB04630,CC12CCC(OC3OC(C(=O)O)C(O)C(O)C3O)CC1CCC1C2C2CC3(C(O)O2)C(C(=O)CO)CCC13,DrugBank,0.3068181818181818,train
CCNC(C)Cc1ccc2c(c1)OCO2,,(S)-Methylenedioxyethylamphetamine,,"N-methyl-3,4-methylenedioxyamphetamine",CYP1A2;CYP2B6;CYP2C8;CYP2C9;CYP2D6;CYP2E1;CYP3A4,(S)-Methylenedioxyethylamphetamine,CCNC(C)Cc1ccc(O)c(O)c1,MetXBioDB,0.5384615384615384,train
O=C(O)NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,DBMET02432,Sitagliptin Unnamed Metabolite,DBMET02433,Sitagliptin M4 Metabolite,,DB01261,O=C(NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F)OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank,0.6756756756756757,train
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,,Zaltoprofen,,Zaltoprofen S-oxide,CYP2C9,Zaltoprofen,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1[S+]2[O-],MetXBioDB,0.5882352941176471,train
COc1ccc(CC(C)NCC(O)c2ccc(O)c(N)c2)cc1,DBMET02961,Formoterol deformylated metabolite,DBMET02962,Deformylated formoterol metabolite sulfate conjugate,,DB00983,COc1ccc(CC(C)NCC(O)c2ccc(OS(=O)(=O)O)c(N)c2)cc1,DrugBank,0.6909090909090909,train
O=C(NC(Cc1cc(O)nc2ccccc12)C(=O)O)c1ccc(Cl)cc1,,(R)-(+)-Rebamipide,,6-Hydroxyrebamipide,CYP3A4,(R)-(+)-Rebamipide,O=C(NC(Cc1cc(O)nc2ccc(O)cc12)C(=O)O)c1ccc(Cl)cc1,MetXBioDB,0.8367346938775511,train
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,DB11672,Curcumin,DBMET01640,O-demethyl curcumin,Cytochrome P450 2D6,DB11672,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(O)c2)ccc1O,Both,0.9117647058823528,train
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,DB09084,Benzydamine,DBMET02061,Benzydamine N-oxide,,DB09084,C[N+](C)([O-])CCCOc1nn(Cc2ccccc2)c2ccccc12,DrugBank,0.6666666666666666,train
Cn1c(CCCC(=O)O)nc2cc(N(CCO)CCCl)ccc21,DBMET01423,monohydroxy-bendamustine (bendamustine metabolite HP1),DBMET01424,dihydroxy-bendamustine (bendamustine metabolite HP2),,DB06769,Cn1c(CCCC(=O)O)nc2cc(N(CCO)CCO)ccc21,DrugBank,0.8979591836734694,train
CCCN(C)C(CC)C1C=CC(O)C2Oc3c(OC4OC(C)C(O)C(O)C4O)cccc3C12,DBMET00462,morphine-3-glucuronide,DBMET02018,"morphine-3,6-diglucuronide",,DB00295,OC1OC(Oc2ccc3c4c2OC2C(OC5OC(O)C(O)C(O)C5O)C=CC5C(C3)NCCC452)C(O)C(O)C1O,DrugBank,0.2446808510638297,train
CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,DB11730,Ribociclib,DBMET03788,LEQ-803,Cytochrome P450 3A4,DB11730,CNC(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,DrugBank,0.803030303030303,train
CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(=O)NC1O,DBMET01969,"(4R,5S)-DM-6721",DBMET01971,(S)-DM-6717,Cytochrome P450 3A4,DB11637,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(=O)NC1=O,DrugBank,0.7377049180327869,train
CCC1(c2ccccc2)N=C(O)N=C1O,,Nirvanol,,Nirvanol N-glucuronide,UGT,S-Mephenytoin,CCC1(c2ccccc2)N=C(O)N(C2OC(C(=O)O)C(O)C(O)C2O)C1=O,MetXBioDB,0.3636363636363636,train
N=c1cc[nH]cc1O,,3-Hydroxy-4-aminopyridine,,,SULT,3-Hydroxy-4-aminopyridine,N=c1cc[nH]cc1OS(=O)(=O)O,MetXBioDB,0.4375,train
