parent_smiles,child_smiles,set
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,CS(=O)(=O)c1ccc(-c2ccc([C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C(F)(F)F)cc2)cc1,train
CCCCCC=CC/C=C\CC=CCC/C=C\C=C\C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1O[C@H](n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],CCCCC/C=C\C/C=C\C/C=C\CCCC/C=C/C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1O[C@H](n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],train
[NH3+][C@@H](COP(=O)([O-])[O-])C(=O)[O-],O=C([O-])C(=O)COP(=O)([O-])[O-],train
CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O,O=C=O,train
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,train
CN1C(S)=NC(O)C1O,CC(=O)C(C)=O,train
CC(=O)[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@@]21C,train
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cccc(O)c1O,COc1cccc(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1O,train
CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SC[C@H](N)C(=O)O)[C@@H](O)CCCC(=O)[O-],CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SCC(N=C(C)[O-])C(=O)O)[C@@H](O)CCCC(=O)[O-],train
OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,O=CO,train
CCCCCCCCCCCCC/C=C/C=O,CCCCCCCCCCCCC/C=C/C(O)C(N)COP(=O)(O)O,train
C[C@H](CCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,CC(CCC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O)C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
O=C1C=C2CC(C(=O)O)NC2=CC1=O,O=C(O)c1cc2cc(O)c(O)cc2[nH]1,train
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCSC(=O)C[C@@](C)(O)CC(=O)[O-],CC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@@H]1C,train
CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-],CCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-],train
NC1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,O=P(O)(O)OP(=O)(O)O,train
CC=O,CC(=O)O,train
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
NC(=O)c1ccc[n+]([C@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)C1=CN([C@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)CC=C1,train
C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Oc1ccc(C=CCN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,train
O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,train
OC1COC(O)C(O)C1O,O=C1OCC(O)C(O)C1O,train
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CCCCCCCCCCCCCCCCCCCC(=O)O[C@@H]1CC[C@]2(C)C(=CCC3C2CC[C@]2(C)C3CCC2[C@@H](C)CCCC(C)C)C1,train
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,Nc1ccc(C(=O)O)cc1,train
C[C@@H](O)[C@H](N)C(=O)O,C[C@H](N)C(=O)O,train
CCCCCCCCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-],CCCCCCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
CN1C(=O)CC[C@H]1c1cccnc1,CN1C(=O)CC[C@@]1(O)c1cccnc1,train
CC(=O)N[C@@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O,CC(=O)N[C@@H]1C(O)O[C@H](COP(=O)([O-])[O-])[C@H](O)[C@@H]1O,train
CC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(C)=O,OCC1OC(O)C(O)C(O)C1O,train
O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,O=P([O-])([O-])O[C@H]1[C@@H](O)[C@@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,train
O=C1N=C(O)C(c2ccccc2)CO1,N=C(O)OCC(C(=O)O)c1ccccc1,train
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1O[C@H](n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],CC/C=C\C/C=C\C/C=C\C/C=C\CCCC/C=C/C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1O[C@H](n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],train
O=C[C@H](O)c1ccc(O)c(O)c1,O=C([O-])[C@H](O)c1ccc(O)c(O)c1,train
CSCCC(=O)C(=O)[O-],CCC(=O)SC,train
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCNC2)C1c1cccc([N+](=O)[O-])c1,train
Cc1cc(=O)n(-c2ccccc2)n1C,CC1=NN(c2ccccc2)C(=O)C1,train
CC(=O)C(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C[C@H](O)[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,train
O=C(O)Cc1ccccc1O,O=C(O)C(=O)Cc1ccccc1,train
CC(C=O)CCC[C@@H](C)[C@H]1CCC2C3C(C[C@@H](O)[C@@]21C)C1(C)CC[C@H](O)CC1C[C@@H]3O,CC(CCCC(C)[C@@H]1CCC2C3C(O)CC4CC(O)CC[C@@]4(C)C3CC(O)[C@]21C)C(O)O,train
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,NC(=O)N1c2ccccc2CC(O)c2ccccc21,train
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCS,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C(C)(C)CCC1,train
C[C@@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,C[C@]12CC[C@@H]3[C@H](CCC4=CC(=O)CC[C@@]43C=O)[C@@H]1CC[C@@H]2O,train
N[C@@H](CCC([O-])=N[C@@H](CS)C(O)=NCC(=O)O)C(=O)O,N[C@H](CCC([O-])=N[C@H](CSC(CC(=O)[O-])c1cnc[nH]1)C(O)=NCC(=O)O)C(=O)O,train
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1ccc(O)cc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,train
CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3,CC(C)=CCCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C,train
CC(C)CCC[C@@H](C)[C@@H]1CC[C@@H]2[C@@H]3[C@H](O)C[C@H]4CC(=O)CC[C@]4(C)[C@@H]3CC[C@]12C,CC(C)CCC[C@@H](C)[C@@H]1CC[C@@H]2[C@@H]3[C@H](O)C[C@H]4C[C@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C,train
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCCC(/C=C/C1C2CC(OO2)C1C/C=C\CCCC(=O)O)OO,train
O=c1[nH]cnc2nc[nH]c12,O=c1[nH]c(=O)c2nc[nH]c2[nH]1,train
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,C[C@]12C[C@H](O)C3C(C[C@@H](O)C4=CC(=O)CC[C@@]43C)C1CC[C@]2(O)C(=O)CO,train
CC(=O)OCC(=O)COP(=O)(O)O,CC(=O)OCC(O)COP(=O)(O)O,train
[NH3+][C@@H](Cc1ccc(O)c(O)c1)C(=O)[O-],COc1cc(C[C@H]([NH3+])C(=O)[O-])ccc1O,train
C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,train
O=C([O-])CC(=O)C(=O)[O-],CC(=O)C(=O)[O-],train
CC1=CCC2CC1C2(C)C,CC1(C)C2CC3OC3(C)C1C2,train
CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,CC(=O)N[C@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,train
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC(=O)O)O2,train
CN1C(=O)N=C(O)C(C)(C23CCCCC2O3)C1=O,CN1C(=O)NC(=O)C(C)(C2(O)CCCCC2O)C1=O,train
CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1,CC(O)C(O)C1CNC2=NC(N)=NC(=O)C2=N1,train
CC(CO)CCC[C@@H](C)[C@H]1CCC2C3C(CC[C@@]21C)[C@@]1(C)CC[C@@H](O)CC1C[C@H]3O,CC(C=O)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,train
Cc1cc(C(=O)O)c(C(=O)O)cc1O,Cc1ccc(C(=O)O)cc1O,train
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C[C@H]1C[C@H]3O,train
CCCCCCCC/C=C\CCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1O[C@H](n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],CCCCCCCC/C=C\CCCCCCCCC/C=C/C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1O[C@H](n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],train
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,C[C@@]12CCC(=O)C=C1CCC1C2[C@H](O)C[C@]2(CO)C1CC[C@H]2C(=O)CO,train
O=P([O-])([O-])O[C@H]1[C@@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@@H]1OP(=O)([O-])[O-],O=P([O-])([O-])O[C@@H]1[C@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H]1OP(=O)([O-])[O-],train
CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,NCC(=O)O,train
O=P([O-])([O-])OC[C@@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O,O=P([O-])([O-])O[C@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O,train
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,train
CC(C)CCCC(C)CCCC(C)CCCC(C)C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CCC(=O)SCCN=C([O-])CCN=C([O-])[C@@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-],train
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CC(CCCN)Nc1ccnc2cc(Cl)ccc12,train
N[C@@H](CCC[NH3+])C(=O)O,N[C@@H](CO)C(=O)O,train
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)NCC[C@@]341,train
CCCCC/C=C\C/C=C\C/C=C\CC=CCCCC(=O)OC1CC[C@]2(C)C(=CC[C@H]3[C@H]2CC[C@@]2(C)[C@H]([C@@H](C)CCCC(C)C)CC[C@H]32)C1,CCCCC/C=C\C/C=C\C/C=C\CC=CCCCC(=O)[O-],train
CCCCCCCCCCCCCCCCCCCC(=O)[O-],CCCCCCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,Nc1nc2c(ncn2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1,train
CCC=CCC=CCC=CCC=CCC=CCCCC=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CCC=CCC=CCC=CCC=CCC=CCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
NC(CS)C(=O)NCC(=O)O,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,train
N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,C[C@H](N)C(=O)O,train
CCCCC/C=C\CC(O)C=CC=CC/C=C/CCCC(=O)[O-],CCCCC/C=C\CC(=O)C=C/C=C\CC=CCCCC(=O)[O-],train
NC(CCC(=O)OP(=O)(O)O)C(=O)O,NC(CCC(=O)O)C(=O)O,train
C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-],CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-],train
CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,CC(=O)NC1CCC2Nc3c(O)cc(C(N)=O)cc3C2C1,train
CC#CCn1c(N2CCC[C@@H](NC(C)=O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](NC(C)=O)C2O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,train
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-])[C@H](O)C([O-])=NCCC([O-])=NCCSC(=O)CCCCCCC(=O)[O-],CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(OP(=O)([O-])[O-])C1O)C(O)C([O-])=NCCC([O-])=NCCSC(=O)CCCCC(O)CC(=O)[O-],train
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cccc(O)c1O,COc1cccc(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1O,train
[SeH2],C[SeH],train
C[C@@H](O)C=O,CC(=O)C=O,train
CCCCC/C=C\C[C@H](O)/C=C/C=C/CCC(=O)CC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1O[C@H](n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],CCCCC/C=C\C[C@H](O)/C=C/C=C/CCC(=O)CC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1O[C@H](n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],train
[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-],CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])[C@@H](O)CCCC(=O)[O-],train
OC1CCC2C(CC=C3C4CCCC4CCC32)C1,OC1CCC2C(=CC=C3C4CCCC4CCC32)C1,train
CNSC,CN,train
CCCCCCCCCCCCCCCC(O)C(CO)NC(C)=O,CC(=O)O,train
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(O)cc3)CC1)C2,train
C[C@H](CCC(=O)NCC(=O)O)C1CCC2C3C(C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)CC1C[C@H]3O,NCC(=O)O,train
NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,NC(Cc1cc(I)c(O)c(I)c1)C(=O)O,train
CC(=O)C=O,CC(=O)C(=O)[O-],train
C[C@@H](CCCC(C)(C)O)[C@@H]1CC[C@@H]2[C@H]3C(O)CC4CC(O)CC[C@@]4(C)[C@@H]3CC(O)[C@@]12C,C[C@H](CC[C@H](O)C(C)(C)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,train
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C[C@@H](O)[C@]4(C)[C@H]3CC[C@@]21C,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@@]21C,train
CCCCC[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)[O-],CCCCC[C@H](O)CC=C1C(=O)C=C[C@@H]1CC=CCCCC(=O)[O-],train
[NH3+][C@@H](Cc1ccc(Oc2ccc(O)cc2)c(I)c1)C(=O)[O-],[NH3+][C@@H](Cc1ccc(Oc2ccc(O)cc2)cc1)C(=O)[O-],train
C[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,CC12CCC3c4ccc(O)cc4CCC3C1CC(OC1OC(C(=O)O)C(O)C(O)C1O)C2O,train
CC/C=C\C/C=C\CC/C=C/C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC/C=C\C/C=C\CCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],train
COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O,COC1=C(O)C(=O)C(C)=C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C1=O,train
CC(=O)CC[C@H](NC(=O)c1ccc(NCC2=Nc3c(nc(N)[nH]c3=O)NC2)cc1)C(=O)[O-],CC(=O)CC[C@H](NC(=O)c1ccc(NC[C@@H]2CNc3nc(N)[nH]c(=O)c3N2)cc1)C(=O)[O-],train
COc1cc2c(cc1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O,COc1cc2c(cc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O,train
Sc1ncnc2nc[nH]c12,CSc1ncnc2nc[nH]c12,train
COC1=C(C)C2OC(=C3C(C)=C(C)C(=O)C(C)=C3C)C(O)=C(C)C2C(OC)=C1C,COC1=C(C)C(O)C(C(C)C(=O)C(=O)c2c(C)c(C)c(O)c(C)c2C)C(OC)=C1C,train
Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@@H]2OC(O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,train
COC1C(CO)OC(OC2C(CO)OC(OP(=O)(O)OP(=O)(O)OCCC(C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(NC(C)=O)C2O)C(NC(C)=O)C1O,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)(O)OP(=O)(O)O,train
