parent_name,parent_smiles,child_name,child_smiles,origin,tanimoto
10-hydroxycarbazepine,NC(=O)N1c2ccccc2CC(O)c2ccccc21,,NC(=O)N1c2ccccc2CC(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc21,10-hydroxycarbazepine,0.5192307692307693
O-Desmethyl-2p-OH-Indomethacin phenethylamide,Cc1c(CC(=O)NCC(O)c2ccccc2)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,,Cc1c(CC(=O)NCC(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,O-Desmethyl-2p-OH-Indomethacin phenethylamide,0.6623376623376623
5-Hydroxyflavone,O=c1cc(-c2ccccc2)oc2cccc(O)c12,,O=C(O)C1OC(Oc2cccc3oc(-c4ccccc4)cc(=O)c23)C(O)C(O)C1O,5-Hydroxyflavone,0.5
Oroxylin A,COc1c(O)cc2oc(-c3ccccc3)cc(=O)c2c1O,,COc1c(OC2OC(C(=O)O)C(O)C(O)C2O)cc2oc(-c3ccccc3)cc(=O)c2c1O,Oroxylin A,0.5862068965517241
7-ethyl-10-hydroxycamptothecin,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,,CCc1c2c(nc3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,7-ethyl-10-hydroxycamptothecin,0.6623376623376623
Fenretinide,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)Nc1ccc(O)cc1,,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)Nc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,Fenretinide,0.6619718309859155
"3-Hydroxy-6-methyl-3p,4p-methylenedioxyflavone",Cc1ccc2oc(-c3ccc4c(c3)OCO4)c(O)c(=O)c2c1,,Cc1ccc2oc(-c3ccc4c(c3)OCO4)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c2c1,"3-Hydroxy-6-methyl-3p,4p-methylenedioxyflavone",0.5806451612903226
6-Hydroxymelatonin,COc1cc2c(CCNC(C)=O)c[nH]c2cc1O,,COc1cc2c(CCNC(C)=O)c[nH]c2cc1OC1OC(C(=O)O)C(O)C(O)C1O,6-Hydroxymelatonin,0.5833333333333334
Sinapinic acid,COc1cc(C=CC(=O)O)cc(OC)c1O,,COc1cc(C=CC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cc(OC)c1O,Sinapinic acid,0.5217391304347826
Tolmetin,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,,Cc1ccc(C(=O)c2ccc(CC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)n2C)cc1,Tolmetin,0.5769230769230769
Licofelone M2,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)c(O)c3)c(CC(=O)O)n2C1,,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)c(O)c3)c(CC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)n2C1,Licofelone M2,0.6666666666666666
O-methoxycatechol,COOc1ccccc1O,,COc1ccccc1OS(=O)(=O)O,O-methoxycatechol,0.3548387096774194
phenethyl isothiocyanate,S=C=NCCc1ccccc1,,NC(CCC(=O)NC(CSC([S])=NCCc1ccccc1)C(=O)NCC(=O)O)C(=O)O,phenethyl isothiocyanate,0.2711864406779661
6-hydroxymethylbenzo[a]pyrene,OCc1c2ccccc2c2ccc3cccc4ccc1c2c43,,O=S(=O)(O)OCc1c2ccccc2c2ccc3cccc4ccc1c2c43,6-hydroxymethylbenzo[a]pyrene,0.5897435897435898
Lonidamine,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,Lonidamine,0.6065573770491803
"2,2‐dichloro‐2‐fluoroethanol",OCC(F)(Cl)Cl,,O=C(O)C1OC(OCC(F)(Cl)Cl)C(O)C(O)C1O,"2,2‐dichloro‐2‐fluoroethanol",0.22857142857142856
Geraniol,CC(C)=CCCC(C)=CCO,,CC(C)=CCCC(C)=CCOS(=O)(=O)O,Geraniol,0.4838709677419355
Buprenorphine,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,Buprenorphine glucuronide,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c5c4C3(CCN1CC1CC1)C2O5,Buprenorphine,0.7108433734939759
Nateglinide,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)CC1,Nateglinide,0.5964912280701754
trans-isoeugenol,CC=Cc1ccc(O)c(OC)c1,,CC=Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(OC)c1,trans-isoeugenol,0.4375
Clofibric acid,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,,CC(C)(Oc1ccc(Cl)cc1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,Clofibric acid,0.4888888888888889
N-Hydroxymexiletine,Cc1cccc(C)c1OCC(C)NO,,Cc1cccc(C)c1OCC(C)NOC1OC(C(=O)O)C(O)C(O)C1O,N-Hydroxymexiletine,0.46
Dehydroisoandrosterone,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,,CC12CCC3C(CC=C4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,Dehydroisoandrosterone,0.5689655172413793
4-hydroxymethyl ambrisentan,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(CO)n1)C(=O)O,,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(CO)n1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,4-hydroxymethyl ambrisentan,0.640625
4-Methoxyphenol,COc1ccc(O)cc1,,COc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,4-Methoxyphenol,0.32432432432432434
N-OH-ABA,O=C1c2ccccc2-c2ccc(NO)c3cccc1c23,,O=C1c2ccccc2-c2ccc(NOS(=O)(=O)O)c3cccc1c23,N-OH-ABA,0.65
"3,5-Dihydroxyflavone",O=c1c(O)c(-c2ccccc2)oc2cccc(O)c12,,O=C(O)C1OC(Oc2c(-c3ccccc3)oc3cccc(O)c3c2=O)C(O)C(O)C1O,"3,5-Dihydroxyflavone",0.5208333333333334
"2-amino-6- methyldipyrido[1,2-a:3p,2p-d]- imidazole (Glu-P-1)",Cc1cccn2c1nc1ccc(=N)[nH]c12,,CC(=O)Nc1ccc2nc3c(C)cccn3c2n1,"2-amino-6- methyldipyrido[1,2-a:3p,2p-d]- imidazole (Glu-P-1)",0.4375
Thalifendine,COc1ccc2cc3n(cc-2c1=O)CCc1cc2c(cc1-3)OCO2,,COc1ccc2cc3[n+](cc2c1OC1OC(C(=O)O)C(O)C(O)C1O)CCc1cc2c(cc1-3)OCO2,Thalifendine,0.3132530120481928
Dihydroferulic acid,COc1cc(CCC(=O)O)ccc1O,,COc1cc(CCC(=O)O)ccc1OS(=O)(=O)O,Dihydroferulic acid,0.625
4-Propoxyphenol,CCCOc1ccc(O)cc1,,CCCOc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,4-Propoxyphenol,0.4146341463414634
valproic acid,CCCC(CCC)C(=O)O,,CCCC(CCC)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,valproic acid,0.35135135135135137
Diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OC1OC(C(=O)O)C(O)C(O)C1O,Diclofenac,0.54
Eugenol,C=CCc1ccc(O)c(OC)c1,,C=CCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(OC)c1,Eugenol,0.46
3-ethylphenol,CCc1cccc(O)c1,,CCc1cccc(OS(=O)(=O)O)c1,3-ethylphenol,0.45454545454545453
"(R,R)-1-phenylpropylene oxide",CC1OC1c1ccccc1,,NC(CCC(=O)NC(CSCC1OC1c1ccccc1)C(=O)NCC(=O)O)C(=O)O,"(R,R)-1-phenylpropylene oxide",0.21052631578947367
Wogonin,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,,COc1c(OC2OC(C(=O)O)C(O)C(O)C2O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,Wogonin,0.5964912280701754
"3,3p,4p-Trihydroxyflavone",O=c1c(O)c(-c2ccc(O)c(O)c2)oc2ccccc12,,O=C(O)C1OC(Oc2c(-c3ccc(O)c(O)c3)oc3ccccc3c2=O)C(O)C(O)C1O,"3,3p,4p-Trihydroxyflavone",0.5471698113207547
fenchone metabo4,CC12CC(O)C(C1)C(C)(C)C2=O,,CC12CC(OC3OC(C(=O)O)C(O)C(O)C3O)C(C1)C(C)(C)C2=O,fenchone metabo4,0.4186046511627907
Sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,CNC(=O)c1cc(Oc2ccc(NC(=O)N(c3ccc(Cl)c(C(F)(F)F)c3)C3OC(C(=O)O)C(O)C(O)C3O)cc2)ccn1,Sorafenib,0.6438356164383562
4-Iodophenol,Oc1ccc(I)cc1,,O=C(O)C1OC(Oc2ccc(I)cc2)C(O)C(O)C1O,4-Iodophenol,0.24324324324324326
4-Hydroxyacetophenone,CC(=O)c1ccc(O)cc1,,CC(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,4-Hydroxyacetophenone,0.3333333333333333
Triclosan,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,,O=C(O)C1OC(Oc2cc(Cl)ccc2Oc2ccc(Cl)cc2Cl)C(O)C(O)C1O,Triclosan,0.41304347826086957
Triclosan,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,,O=S(=O)(O)Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Triclosan,0.5428571428571428
Combretastatin A4,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1O,,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OC1OC(C(=O)O)C(O)C(O)C1O,Combretastatin A4,0.4897959183673469
Ascorbic acid,O=C1OC(C(O)CO)C(O)=C1O,,O=C1OC(C(O)CO)C(O)=C1OS(=O)(=O)O,Ascorbic acid,0.5833333333333334
testosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12,testosterone,0.6666666666666666
2-aminofluorene,Nc1ccc2c(c1)Cc1ccccc1-2,,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,2-aminofluorene,0.4722222222222222
Droloxifene,CCC(=C(c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1,,CCC(=C(c1ccc(OCCN(C)C)cc1)c1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1)c1ccccc1,Droloxifene,0.6031746031746031
Berberrubine,COc1c(O)ccc2cc3[n+](cc12)CCc1cc2c(cc1-3)OCO2,,COc1c(OC2OC(C(=O)O)C(O)C(O)C2O)ccc2cc3[n+](cc12)CCc1cc2c(cc1-3)OCO2,Berberrubine,0.6029411764705882
7-Hydroxy-3-methylflavone,Cc1c(-c2ccccc2)oc2cc(O)ccc2c1=O,,Cc1c(-c2ccccc2)oc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1=O,7-Hydroxy-3-methylflavone,0.5272727272727272
4-aminoveratrole,COc1ccc(N)cc1OC,,COc1ccc(NC(C)=O)cc1OC,4-aminoveratrole,0.41935483870967744
phentolamine,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,,Cc1ccc(N(CC2=NCCN2)c2cccc(OS(=O)(=O)O)c2)cc1,phentolamine,0.660377358490566
Resacetophenone,CC(=O)c1ccc(O)cc1O,,CC(=O)c1ccc(O)cc1OS(=O)(=O)O,Resacetophenone,0.53125
Epinephrine,CNCC(O)c1ccc(O)c(O)c1,,CNCC(O)c1ccc(OS(=O)(=O)O)c(O)c1,Epinephrine,0.5897435897435898
Diallyl disulfide,C=CCSSCC=C,,C=CCSSCC=CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,Diallyl disulfide,0.22
"10-hydroxy-7,8,9,10-tetrahydrobenzo[a]pyrene",OC1CCCc2cc3ccc4cccc5ccc(c21)c3c45,,O=S(=O)(O)OC1CCCc2cc3ccc4cccc5ccc(c21)c3c45,"10-hydroxy-7,8,9,10-tetrahydrobenzo[a]pyrene",0.6170212765957447
trovafloxacin,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)cn4-c3ccc(F)cc3F)CC12,trovafloxacin,0.7
2-hydroxymethylpyrene,OCc1cc2ccc3cccc4ccc(c1)c2c34,,O=S(=O)(O)OCc1cc2ccc3cccc4ccc(c1)c2c34,2-hydroxymethylpyrene,0.5151515151515151
alpha-methyl benzyl alcohol,CC(O)c1ccccc1,,CC(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1,alpha-methyl benzyl alcohol,0.3076923076923077
Propofol,CC(C)c1cccc(C(C)C)c1O,,CC(C)c1cccc(C(C)C)c1OC1OC(C(=O)O)C(O)C(O)C1O,Propofol,0.3170731707317073
Kaempferol,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,,O=C(O)C1OC(Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O,Kaempferol,0.5576923076923077
Kaempferol,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,,O=C(O)C1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,Kaempferol,0.5283018867924528
2-ethylaniline,CCc1ccccc1N,,CCc1ccccc1NC(C)=O,2-ethylaniline,0.42857142857142855
"N-hydroxy-2-amino-6-methyldipyrido[1,2-a:3p,2p-d]-imidazole",Cc1cccn2c1nc1ccc(NO)nc12,,Cc1cccn2c1nc1ccc(NOS(=O)(=O)O)nc12,"N-hydroxy-2-amino-6-methyldipyrido[1,2-a:3p,2p-d]-imidazole",0.6444444444444445
4-nonylphenol,CCCCCCCCCc1ccc(O)cc1,,CCCCCCCCCc1ccc(OS(=O)(=O)O)cc1,4-nonylphenol,0.5294117647058824
Tizanidine M6,Oc1cc(Cl)c(NC2=NCCN2)c2nsnc12,,O=C(O)C1OC(Oc2cc(Cl)c(NC3=NCCN3)c3nsnc23)C(O)C(O)C1O,Tizanidine M6,0.5238095238095238
Tizanidine M6,Oc1cc(Cl)c(NC2=NCCN2)c2nsnc12,,O=S(=O)(O)Oc1cc(Cl)c(NC2=NCCN2)c2nsnc12,Tizanidine M6,0.6470588235294118
Dezocine,CC12CCCCCC(Cc3ccc(O)cc31)C2N,,CC12CCCCCC(Cc3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc31)C2N,Dezocine,0.5245901639344263
Dulcin,CCOc1ccc(NC(N)=O)cc1,,CCOc1ccc(NC(=O)NC2OC(C(=O)O)C(O)C(O)C2O)cc1,Dulcin,0.4583333333333333
S-2-[4-(3-methyl-2-thienyl)phenyl]propionic acid,Cc1ccsc1-c1ccc(C(C)C(=O)O)cc1,,Cc1ccsc1-c1ccc(C(C)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cc1,S-2-[4-(3-methyl-2-thienyl)phenyl]propionic acid,0.58
S-2-[4-(3-methyl-2-thienyl)phenyl]propionic acid,Cc1ccsc1-c1ccc(C(C)C(=O)O)cc1,,Cc1ccsc1-c1ccc(C(C)C(=O)ONCCS(=O)(=O)O)cc1,S-2-[4-(3-methyl-2-thienyl)phenyl]propionic acid,0.5510204081632653
Jaceidin,COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)ccc1O,,COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)ccc1OC1OC(C(=O)O)C(O)C(O)C1O,Jaceidin,0.6333333333333333
menthol,CC1CCC(C(C)C)C(O)C1,,CC1CCC(C(C)C)C(OC2OC(C(=O)O)C(O)C(O)C2O)C1,menthol,0.38636363636363635
"5,6-O-DiDesmethyl Donepezil",O=C1c2cc(O)c(O)cc2CC1CC1CCN(Cc2ccccc2)CC1,,O=C1c2cc(OC3OC(C(=O)O)C(O)C(O)C3O)c(O)cc2CC1CC1CCN(Cc2ccccc2)CC1,"5,6-O-DiDesmethyl Donepezil",0.6461538461538462
"5,6-O-DiDesmethyl Donepezil",O=C1c2cc(O)c(O)cc2CC1CC1CCN(Cc2ccccc2)CC1,,O=C1c2cc(O)c(OC3OC(C(=O)O)C(O)C(O)C3O)cc2CC1CC1CCN(Cc2ccccc2)CC1,"5,6-O-DiDesmethyl Donepezil",0.6461538461538462
"3,6,4p-Trihydroxyflavone",O=c1c(O)c(-c2ccc(O)cc2)oc2ccc(O)cc12,,O=C(O)C1OC(Oc2c(-c3ccc(O)cc3)oc3ccc(O)cc3c2=O)C(O)C(O)C1O,"3,6,4p-Trihydroxyflavone",0.5098039215686274
4p-Carboxylumiracoxib,Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)O)c1,,Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c1,4p-Carboxylumiracoxib,0.6229508196721312
Norbuprenorphine,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1)C2O5,,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c5c4C3(CCN1)C2O5,Norbuprenorphine,0.6710526315789473
O-Desmethylvenlafaxine,NCC(c1ccc(O)cc1)C1(O)CCCCC1,,NCC(c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)C1(O)CCCCC1,O-Desmethylvenlafaxine,0.4716981132075472
"2,8-Dihydroxyquinoline",Oc1ccc2cccc(O)c2n1,,O=C(O)C1OC(Oc2ccc3cccc(O)c3n2)C(O)C(O)C1O,"2,8-Dihydroxyquinoline",0.35555555555555557
Hydroxyfarnesol,CC(=CCCC(C)=CCCC(C)=CCO)CO,,CC(=CCO)CCC=C(C)CCC=C(C)COC1OC(C(=O)O)C(O)C(O)C1O,Hydroxyfarnesol,0.3953488372093023
Dihydromorphine,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,,CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(O)CCC3C1C5,Dihydromorphine,0.6153846153846154
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(C(=O)c2ccccc2)c1,Ketoprofen,0.5416666666666666
7-hydroxy-12-methylbenz[a]anthracene,Cc1c2ccccc2c(O)c2ccc3ccccc3c12,,Cc1c2ccccc2c(OS(=O)(=O)O)c2ccc3ccccc3c12,7-hydroxy-12-methylbenz[a]anthracene,0.5526315789473685
Lasofoxifene,Oc1ccc2c(c1)CCC(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,,O=C(O)C1OC(Oc2ccc3c(c2)CCC(c2ccccc2)C3c2ccc(OCCN3CCCC3)cc2)C(O)C(O)C1O,Lasofoxifene,0.6571428571428571
1-iodo-3-phenylpropane,ICCCc1ccccc1,3-phenylpropyl-glutathione,NC(CCC(=O)NC(CSCCCc1ccccc1)C(=O)NCC(=O)O)C(=O)O,1-iodo-3-phenylpropane,0.23636363636363636
4p-OH-aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1Cl,4p-OH-aceclofenac,0.6
4p-OH-aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cc(OS(=O)(=O)O)cc1Cl,4p-OH-aceclofenac,0.72
"4-Hydroxy-5-(3p,5p-dihydroxyphenyl)-valeric acid",O=C(O)CCC(O)Cc1cc(O)cc(O)c1,,O=C(CCC(O)Cc1cc(O)cc(O)c1)OCOC1OC(C(O)O)C(O)C(O)C1O,"4-Hydroxy-5-(3p,5p-dihydroxyphenyl)-valeric acid",0.45098039215686275
4-hydroxyatomoxetine,CNCCC(Oc1ccc(O)cc1C)c1ccccc1,,CNCCC(Oc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1C)c1ccccc1,4-hydroxyatomoxetine,0.55
7-Hydoxy-5-methylflavone,Cc1cc(O)cc2oc(-c3ccccc3)cc(=O)c12,,Cc1cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc2oc(-c3ccccc3)cc(=O)c12,7-Hydoxy-5-methylflavone,0.5370370370370371
"6,7,3p-Trihydroxflavone",O=c1cc(-c2cccc(O)c2)oc2cc(O)c(O)cc12,,O=C(O)C1OC(Oc2cc3oc(-c4cccc(O)c4)cc(=O)c3cc2O)C(O)C(O)C1O,"6,7,3p-Trihydroxflavone",0.5636363636363636
N-hydroxy-2-acetylaminofluorene,CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2,,CC(=O)N(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc2c(c1)Cc1ccccc1-2,N-hydroxy-2-acetylaminofluorene,0.5
N-hydroxy-2-acetylaminofluorene,CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2,,CC(=O)N(OS(=O)(=O)O)c1ccc2c(c1)Cc1ccccc1-2,N-hydroxy-2-acetylaminofluorene,0.6136363636363636
Pentaerythritol Dibromide,OCC(CO)(CBr)CBr,,O=C(O)C1OC(OCC(CO)(CBr)CBr)C(O)C(O)C1O,Pentaerythritol Dibromide,0.3055555555555556
"5-(3p,4p-Dihydroxyphenyl)-gamma-valerolactone-4p-O-methyl",COc1ccc(CC2CCC(=O)O2)cc1O,,COc1ccc(CC2CCC(=O)O2)cc1OC1OC(C(=O)O)C(O)C(O)C1O,"5-(3p,4p-Dihydroxyphenyl)-gamma-valerolactone-4p-O-methyl",0.5789473684210527
2-Methoxyestrone,COc1cc2c(cc1O)CCC1C2CCC2(C)C(=O)CCC12,,COc1cc2c(cc1OC1OC(O)C(O)C(O)C1O)CCC1C2CCC2(C)C(=O)CCC12,2-Methoxyestrone,0.6610169491525424
Carveol,C=C(C)C1CC=C(C)C(O)C1,,C=C(C)C1CC=C(C)C(OC2OC(C(=O)O)C(O)C(O)C2O)C1,Carveol,0.4375
7-Hydroxyflavone,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,,O=C(O)C1OC(Oc2ccc3c(=O)cc(-c4ccccc4)oc3c2)C(O)C(O)C1O,7-Hydroxyflavone,0.5098039215686274
Bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,,CC(C)(c1ccc(O)cc1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,Bisphenol A,0.4
25-Hydroxyvitamin D2,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)(C)O,,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)(C)OC1OC(C(=O)O)C(O)C(O)C1O,25-Hydroxyvitamin D2,0.6621621621621622
Edaravone,Cc1cc(O)n(-c2ccccc2)n1,,Cc1cc(OC2OC(C(=O)O)C(O)C(O)C2O)n(-c2ccccc2)n1,Edaravone,0.4166666666666667
"6,7-Dihydroxyflavone",O=c1cc(-c2ccccc2)oc2cc(O)c(O)cc12,,O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3cc2O)C(O)C(O)C1O,"6,7-Dihydroxyflavone",0.5490196078431373
Flurbiprofen,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc(-c2ccccc2)c(F)c1,Flurbiprofen,0.5686274509803921
Codeine,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,,COc1ccc2c3c1OC1C(OC4OC(C(=O)O)C(O)C(O)C4O)C=CC4C(C2)N(C)CCC341,Codeine,0.6376811594202898
Losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2C2N=NN(C3OC(C(O)O)C(O)C(O)C3O)N2)cc1,Losartan,0.5185185185185185
N-hydroxy-2-acetylamino-3-methyl-5-phenylpyridine,CC(=O)N(O)c1ncc(-c2ccccc2)cc1C,,CC(=O)N(OC1OC(C(=O)O)C(O)C(O)C1O)c1ncc(-c2ccccc2)cc1C,N-hydroxy-2-acetylamino-3-methyl-5-phenylpyridine,0.5185185185185185
5-OH-paeonol,COc1cc(O)c(C(C)=O)cc1O,,COc1cc(OS(=O)(=O)O)c(C(C)=O)cc1O,5-OH-paeonol,0.6363636363636364
4-phenoxyaniline,Nc1ccc(Oc2ccccc2)cc1,,CC(=O)Nc1ccc(Oc2ccccc2)cc1,4-phenoxyaniline,0.43333333333333335
N-hydroxy-2-aminobenzanthrone,O=C1C=c2cc3ccc4ccc(NO)cc4c3cc2=CC1,,O=C1C=c2cc3ccc4ccc(NOC5OC(C(=O)O)C(O)C(O)C5O)cc4c3cc2=CC1,N-hydroxy-2-aminobenzanthrone,0.5344827586206896
xanthurenic acid,O=C(O)c1cc(O)c2cccc(O)c2n1,,O=C(O)c1cc(O)c2cccc(OS(=O)(=O)O)c2n1,xanthurenic acid,0.6410256410256411
Acetaminophen,CC(=O)Nc1ccc(O)cc1,,CC(=O)Nc1ccc(OS(=O)(=O)O)cc1,Acetaminophen,0.5
Acetaminophen,CC(=O)Nc1ccc(O)cc1,,CC(=O)Nc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,Acetaminophen,0.36585365853658536
serotonin,NCCc1c[nH]c2ccc(O)cc12,,NCCc1c[nH]c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc12,serotonin,0.4444444444444444
Misonidazole,COCC(O)Cn1ccnc1[N+](=O)[O-],,COCC(Cn1ccnc1[N+](=O)[O-])OC1OC(C(=O)O)C(O)C(O)C1O,Misonidazole,0.5344827586206896
Etiocholanolone,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,,CC12CCC3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,Etiocholanolone,0.559322033898305
3-alpha-hydroxydesogestrel,C#CC1(O)CCC2C3CCC4=CC(O)CCC4C3C(=C)CC21CC,,C#CC1(O)CCC2C3CCC4=CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4C3C(=C)CC21CC,3-alpha-hydroxydesogestrel,0.6351351351351351
3-alpha-hydroxydesogestrel,C#CC1(O)CCC2C3CCC4=CC(O)CCC4C3C(=C)CC21CC,,C#CC1(O)CCC2C3CCC4=CC(OS(=O)(=O)O)CCC4C3C(=C)CC21CC,3-alpha-hydroxydesogestrel,0.7301587301587301
