parent_id,parent_name,child_id,child_name,parent_smiles,child_smiles,origin,source,tanimoto,set
DB00949,Felbamate,DBMET01095,Atropaldehyde,NC(=O)OCC(COC(N)=O)c1ccccc1,C=C(C=O)c1ccccc1,DB00949,DrugBank Augmented,0.2285714285714285,train
DB00949,Felbamate,DBMET01097,3-Carbamoyl-2-phenylpropionic acid,NC(=O)OCC(COC(N)=O)c1ccccc1,NC(=O)OCC(C(=O)O)c1ccccc1,DB00949,DrugBank Augmented,0.6666666666666666,train
DB00997,Doxorubicin,DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,DB00997,DrugBank Augmented,0.2988505747126437,train
DB01006,Letrozole,DBMET02983,Letrozole carbinol glucuronide metabolite,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,DB01006,DrugBank Augmented,0.2941176470588235,train
DB01015,Sulfamethoxazole,DBMET01050,Sulfamethoxazole GSH conjugate,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(N[S+]([O-])SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc2)no1,DB01015,DrugBank Augmented,0.3835616438356164,train
DB01026,Ketoconazole,DBMET02659,M15 (Ketoconazole),CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Nc1ccc(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1,DB01026,DrugBank Augmented,0.7222222222222222,train
DB01026,Ketoconazole,DBMET02662,Ketoconazole ketone hydroxyl intermediate,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(CN4C(=O)CNC4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DB01026,DrugBank Augmented,0.6875,train
DB01026,Ketoconazole,DBMET02666,M5' (Ketoconazole),CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NC(=O)C4=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DB01026,DrugBank Augmented,0.7088607594936709,train
DB01026,Ketoconazole,DBMET02667,M3 (Ketoconazole),CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(CNC=N)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DB01026,DrugBank Augmented,0.6883116883116883,train
DB01029,Irbesartan,DBMET01056,Irbesartan derivative M2,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB01029,DrugBank Augmented,0.6164383561643836,train
DB01060,Amoxicillin,DBMET03001,Amoxicillin M5 Metabolite,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,DB01060,DrugBank Augmented,0.8113207547169812,train
DB01068,Clonazepam,DBMET03608,3-hydroxy-7-acetamido-clonazepam,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,CC(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=NC(O)C(=O)N2,DB01068,DrugBank Augmented,0.3692307692307692,train
DB00322,Floxuridine,DBMET03589,5-fluorouridine diphosphate (5-FUDP),O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F,DB00322,DrugBank Augmented,0.4655172413793103,train
DB01156,Bupropion,DBMET03482,"S,S-Hydroxybupropion glucuronide",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC1NC(C)(C)COC1(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(Cl)c1,DB01156,DrugBank Augmented,0.2083333333333333,train
DB01222,Budesonide,DBMET00353,16-alpha-hydroxyprednisolone,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CC(O)C2(O)C(=O)CO,DB01222,DrugBank Augmented,0.6086956521739131,train
DB01235,Levodopa,DBMET02442,Homovanillic acid,NC(Cc1ccc(O)c(O)c1)C(=O)O,COc1cc(CC(=O)O)ccc1O,DB01235,DrugBank Augmented,0.3414634146341463,train
DB01242,Clomipramine,DBMET01074,2-hydroxydesmethyl clomipramine glucuronide,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CNCCCN1c2cc(Cl)c(O)cc2CCc2c(OC3OC(C(=O)O)C(O)C(O)C3O)cccc21,DB01242,DrugBank Augmented,0.2804878048780488,train
DB01242,Clomipramine,DBMET01075,8-hyroxydesmethyl clomipramine glucuronide,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CNCCCN1c2cc(Cl)ccc2CCc2c1ccc(O)c2OC1OC(C(=O)O)C(O)C(O)C1O,DB01242,DrugBank Augmented,0.3376623376623376,train
DB01275,Hydralazine,DBMET02823,3-hydroxy-methyltriazolophthalazine,NNc1nncc2ccccc12,OCc1nnc2c3ccccc3cnn12,DB01275,DrugBank Augmented,0.3023255813953488,train
DB01283,Lumiracoxib,DBMET01276,Lumiracoxib metabolite M15,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,O=C(O)c1ccc2c(c1)CC(=O)N2c1c(F)cccc1Cl,DB01283,DrugBank Augmented,0.2857142857142857,train
DB01283,Lumiracoxib,DBMET01283,Lumiracoxib metabolite M25 glucuronide (M20),Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,Cc1ccc2c(c1)CC(=O)N2c1c(F)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1Cl,DB01283,DrugBank Augmented,0.2375,train
DB01283,Lumiracoxib,DBMET01285,4'-Hydroxy-5-carboxylumiracoxib (M5),Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,O=C(O)Cc1cc(C(=O)O)ccc1Nc1c(F)cc(O)cc1Cl,DB01283,DrugBank Augmented,0.5192307692307693,train
DB01355,Hexobarbital,DBMET01215,Hexobarbital glutathione conjugate derivative,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,CN1C(=O)NC(=O)C(C)(C2(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CCCC(=O)C2)C1=O,DB01355,DrugBank Augmented,0.2435897435897435,train
DB04817,Metamizole,DBMET03544,4-acetyl-amino-antipyrine (AAA),Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,CC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,DB04817,DrugBank Augmented,0.4583333333333333,train
DB04855,Dronedarone,DBMET02841,Phenol-dronedarone glucuronide,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OC2C(O)C(O)C(O)C(O)C2C(=O)O)cc1,DB04855,DrugBank Augmented,0.6666666666666666,train
DB04855,Dronedarone,DBMET02844,"Deaminated N,N′-didebutyl-dronedarone glucuronide",CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCOC2C(O)C(O)C(O)C(O)C2C(=O)O)cc1,DB04855,DrugBank Augmented,0.6986301369863014,train
DB06670,Odanacatib,DBMET01474,M7-A (Odanacatib),CC(C)(F)CC(NC(c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,CC1(F)CC(C(=O)NC2(C#N)CC2)N(C(c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)C(F)(F)F)C1O,DB06670,DrugBank Augmented,0.5135135135135135,train
DB14726,Dabigatran,DBMET03383,Dabigatran M325,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1cnc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,DB14726,DrugBank Augmented,0.6119402985074627,train
DB14726,Dabigatran,DBMET03386,Dabigatran M396,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,CC(=O)NCc1nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc2n1C,DB14726,DrugBank Augmented,0.7575757575757576,train
DB07565,Chloramphenicol succinate,DBMET03160,"Chloramphenicol 1,3-diacetate",O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,CC(=O)OCC(NC(=O)C(Cl)Cl)C(OC(C)=O)c1ccc([N+](=O)[O-])cc1,DB07565,DrugBank Augmented,0.5517241379310345,train
DB08860,Pitavastatin,DBMET03741,M3 pitavastatin,O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,O=C(O)CC(O)CC(=O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,DB08860,DrugBank Augmented,0.7580645161290323,train
DB08882,Linagliptin,DBMET02390,Linagliptin M490(1),CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,Cc1nc(Cn2c(=O)c3c(nc(N4CCCC(O)C4)n3CC#CCO)n(C)c2=O)nc2ccccc12,DB08882,DrugBank Augmented,0.7272727272727273,train
DB08882,Linagliptin,DBMET02391,Linagliptin M506(1),CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(NCCCC(O)C(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,DB08882,DrugBank Augmented,0.5581395348837209,train
DB08899,Enzalutamide,DBMET03551,Carboxyl metabolite enzalutamide (M1),CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)O)c(F)c1,DB08899,DrugBank Augmented,0.819672131147541,train
DB08912,Dabrafenib,DBMET03512,Desmethyl-dabrafenib,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,CC(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,DB08912,DrugBank Augmented,0.75,train
DB09039,Eliglustat,DBMET03450,Genz-399207,CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,O=C(O)CCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DB09039,DrugBank Augmented,0.8392857142857143,train
DB09039,Eliglustat,DBMET03451,Genz-399240,CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,O=C(O)CCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DB09039,DrugBank Augmented,0.8214285714285714,train
DB09081,Idebenone,DBMET01523,QS6,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,COC1=C(OC)C(=O)C(CCCCCCO)=C(C)C1=O,DB09081,DrugBank Augmented,1.0,train
DB09089,Trimebutine,DBMET01507,2-amino-2-phenylbutan-1-ol,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,CCC(N)(CO)c1ccccc1,DB09089,DrugBank Augmented,0.32,train
DB09194,Etoperidone,DBMET02173,Etoperidone M16,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCn1c(C(C)=O)nn(CCC(=O)OC)c1=O,DB09194,DrugBank Augmented,0.2615384615384615,train
DB09205,Moxisylyte,DBMET01917,glucuronide of deacetyl-demethyl-thymoxamine,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,CNCCOc1c(C(C)C)ccc(C)c1OC1OC(O)C(O)C(O)C1O,DB09205,DrugBank Augmented,0.2272727272727272,train
DB09205,Moxisylyte,DBMET01919,sulfate of deacetyl-demethyl-thymoxamine,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,CNCCOc1c(C(C)C)ccc(C)c1OS(O)(O)O,DB09205,DrugBank Augmented,0.2586206896551724,train
DB09216,Tolfenamic acid,DBMET01941,N-(2-carboxy-3-chlorophenyl)-anthranilic acid,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,O=C(OC1OC(O)C(O)C(O)C1O)c1ccccc1Nc1cccc(Cl)c1C(=O)O,DB09216,DrugBank Augmented,0.4259259259259259,train
DB09227,Barnidipine,DBMET01903,M-4,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,COC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1cccc([N+](=O)[O-])c1,DB09227,DrugBank Augmented,0.3552631578947368,train
DB09229,Aranidipine,DBMET01953,Aranidipine M-5,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],COC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1ccccc1[N+](=O)[O-],DB09229,DrugBank Augmented,0.3870967741935484,train
DB09237,Levamlodipine,DBMET02941,Levamlodipine M12 metabolite,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,CCOC(=O)c1c(COCC(=O)O)nc(C)c(C(=O)OC)c1-c1ccccc1Cl,DB09237,DrugBank Augmented,0.3466666666666667,train
DB11219,Enzacamene,DBMET02093,3-(4-carboxybenzylidene)-6-hydroxycamphor,Cc1ccc(C=C2C(=O)C3(C)CCC2C3(C)C)cc1,CC12CC(O)C(C(=Cc3ccc(C(=O)O)cc3)C1=O)C2(C)C,DB11219,DrugBank Augmented,0.4285714285714285,train
DB11637,Delamanid,DBMET01967,(S)-DM-6718,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(=N)NC1=O,DB11637,DrugBank Augmented,0.5584415584415584,train
DB11637,Delamanid,DBMET01969,"(4R,5S)-DM-6721",CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(=O)NC1O,DB11637,DrugBank Augmented,0.5526315789473685,train
DB11703,Acalabrutinib,DBMET02887,Acalabrutinib M10 Metabolite (ACP-5461),CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,CC(=CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12)SCC(N)C(=O)O,DB11703,DrugBank Augmented,0.7439024390243902,train
DB11763,Momelotinib,DBMET03719,Momelotinib M17 metabolite,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N)cc3)n2)cc1,DB11763,DrugBank Augmented,0.7,train
DB12010,Fostamatinib,DBMET02097,R529 O-glucuronide,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC1OC(C(=O)O)C(O)C(O)C1O,DB12010,DrugBank Augmented,0.5052631578947369,train
DB12010,Fostamatinib,DBMET02098,R529 Sulfate-conjugate,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OS(=O)(=O)O,DB12010,DrugBank Augmented,0.5529411764705883,train
DB12010,Fostamatinib,DBMET02099,"3,5 benzene diol metabolite of R406",COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,CC1(C)Oc2ccc(Nc3nc(Nc4cc(O)cc(O)c4)ncc3F)nc2NC1=O,DB12010,DrugBank Augmented,0.4698795180722891,train
DB12364,Betrixaban,DBMET01539,PRT063069,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,COc1cc(OS(O)(O)O)c(N)c(C(=O)Nc2ccc(Cl)cn2)c1,DB12364,DrugBank Augmented,0.4848484848484848,train
DB14761,Remdesivir,DBMET03035,Remdesivir Alanine Metabolite (Ala-Met; GS-704277),CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1,CC(NP(=O)(O)OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)C(=O)O,DB14761,DrugBank Augmented,0.6627906976744186,train
DB14761,Remdesivir,DB15686,GS-441524,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1,N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,DB14761,DrugBank Augmented,0.5,train
DB14761,Remdesivir,DBMET03038,Remdesivir Nucleoside Triphosphate,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O[PH](=O)(=O)O[PH](=O)(=O)O)C(O)C1O,DB14761,DrugBank Augmented,0.532608695652174,train
DB16165,Finerenone,DBMET03397,Finerenone M3 Metabolite,CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,CCOc1ncc(C(=O)O)c2nc(C)c(C(N)=O)c(-c3ccc(C#N)cc3OC)c12,DB16165,DrugBank Augmented,0.4444444444444444,train
DB16165,Finerenone,DBMET03401,Finerenone M8 Metabolite,CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,CCOc1ncc(C(=O)O)c2c1C(c1ccc(C#N)cc1OC)C(O)(C(N)=O)C(C)(O)N2,DB16165,DrugBank Augmented,0.5512820512820513,train
DB00250,Dapsone,DBMET01046,Dapsone GSH conjugate,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(N[S+]([O-])SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc2)cc1,DB00250,DrugBank Augmented,0.2711864406779661,train
DB00352,Tioguanine,DBMET01157,Thiodeoxyguanosine triphosphate,Nc1nc(=S)c2[nH]cnc2[nH]1,Nc1nc(=S)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,DB00352,DrugBank Augmented,0.217391304347826,train
DB00455,Loratadine,DBMET02792,3-hydroxydesloratadine glucuronide,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,O=C(O)C1OC(Oc2cnc3c(c2)CCc2cc(Cl)ccc2C3=C2CCNCC2)C(O)C(O)C1O,DB00455,DrugBank Augmented,0.3703703703703703,train
DB00461,Nabumetone,DBMET02525,6-hydroxy-naphthylacetic acid glucuronide,COc1ccc2cc(CCC(C)=O)ccc2c1,O=C(Cc1ccc2cc(O)ccc2c1)OC1OC(C(=O)O)C(O)C(O)C1O,DB00461,DrugBank Augmented,0.2586206896551724,train
DB00461,Nabumetone,DBMET02532,reduced O-desmethyl-3-hydroxy-nabumetone glucuronide,COc1ccc2cc(CCC(C)=O)ccc2c1,CC(O)C(O)Cc1ccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1,DB00461,DrugBank Augmented,0.3050847457627119,train
DB00461,Nabumetone,DBMET02539,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (6-OH conjugated) glycine conjugate,COc1ccc2cc(CCC(C)=O)ccc2c1,CC(O)CCc1ccc2cc(OC3OC(C(=O)NCC(=O)O)C(O)C(O)C3O)ccc2c1,DB00461,DrugBank Augmented,0.3125,train
DB00461,Nabumetone,DBMET02542,4-(6-hydroxy-2-naphthyl)- butan-2-ol glucuronide (2-OH conjugated) glycine conjugate,COc1ccc2cc(CCC(C)=O)ccc2c1,CC(CCc1ccc2cc(O)ccc2c1)OC1OC(C(=O)NCC(=O)O)C(O)C(O)C1O,DB00461,DrugBank Augmented,0.2686567164179104,train
DB00476,Duloxetine,DBMET00750,"5-hydroxy, 6-methoxy duloxetine sulfate",CNCCC(Oc1cccc2ccccc12)c1cccs1,CNCCC(Oc1cccc2c(OS(=O)(=O)O)c(OC)ccc12)c1ccco1,DB00476,DrugBank Augmented,0.390625,train
DB00476,Duloxetine,DBMET02509,"5-hydroxy, 6-methoxy duloxetine glucuronide",CNCCC(Oc1cccc2ccccc12)c1cccs1,CNCCC(Oc1cccc2c(OC3OC(C(=O)O)C(O)C(O)C3O)c(OC)ccc12)c1cccs1,DB00476,DrugBank Augmented,0.5,train
DB00582,Voriconazole,DBMET01187,Voriconazole O-glucuronide derivative (1),CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,O=C(O)C1OC(Oc2ccc(C(O)Cn3cncn3)c(F)c2)C(O)C(O)C1O,DB00582,DrugBank Augmented,0.2839506172839506,train
DB00675,Tamoxifen,DBMET02716,Tamoxifen Metabolite E,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccccc1)c1ccc(O)cc1)c1ccccc1,DB00675,DrugBank Augmented,0.5384615384615384,train
DB00997,Doxorubicin,DBMET03629,Demethyldeoxaglycone doxorubicinol 4-O-sulfate,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,O=C1c2cccc(OS(=O)(=O)O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,DB00997,DrugBank Augmented,0.3296703296703296,train
DB00997,Doxorubicin,DBMET03630,Demethyldeoxaglycone doxorubicinol 4-O-b-glucuronide,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,O=C1c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,DB00997,DrugBank Augmented,0.375,train
DB01026,Ketoconazole,DBMET02663,M2 (Ketoconazole),CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(CNC(=O)CNC=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DB01026,DrugBank Augmented,0.6385542168674698,train
DB01026,Ketoconazole,DBMET02664,M5 (Ketoconazole),CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(CN4C(=O)CNC4=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DB01026,DrugBank Augmented,0.717948717948718,train
DB01026,Ketoconazole,DBMET02668,M4 (Ketoconazole),CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(CN)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DB01026,DrugBank Augmented,0.7361111111111112,train
DB00322,Floxuridine,DBMET03587,5-fluorodeoxyuridine diphosphate (5-FdUDP),O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)cc1F,DB00322,DrugBank Augmented,0.6538461538461539,train
DB01275,Hydralazine,DBMET02824,Triazolophthalazine,NNc1nncc2ccccc12,c1ccc2c(c1)cnn1cnnc21,DB01275,DrugBank Augmented,0.3684210526315789,train
DB01283,Lumiracoxib,DBMET01286,Lumiracoxib metabolite M2,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,O=C(O)Cc1cc(C(=O)O)ccc1Nc1c(F)cc(OS(=O)(=O)O)cc1Cl,DB01283,DrugBank Augmented,0.4576271186440678,train
DB01283,Lumiracoxib,DBMET01287,Lumiracoxib metabolite M8,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,O=C(O)c1ccc2c(c1)CC(=O)N2c1c(F)cc(O)cc1Cl,DB01283,DrugBank Augmented,0.2058823529411764,train
DB08882,Linagliptin,DBMET02392,Linagliptin M504(2),CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(NCCCC(=O)C(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,DB08882,DrugBank Augmented,0.5714285714285714,train
DB08912,Dabrafenib,DBMET03513,M31-Dabrafenib,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,C=C(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,DB08912,DrugBank Augmented,0.7272727272727273,train
DB08912,Dabrafenib,DBMET03514,M30-Dabrafenib,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,Nc1nccc(-c2sc(C(CO)C(=O)O)nc2-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)n1,DB08912,DrugBank Augmented,0.6857142857142857,train
DB09081,Idebenone,DBMET01524,QS4,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,COC1=C(OC)C(=O)C(CCCCO)=C(C)C1=O,DB09081,DrugBank Augmented,0.9655172413793104,train
DB11637,Delamanid,DBMET01971,(S)-DM-6717,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)OC(=O)NC1=O,DB11637,DrugBank Augmented,0.5526315789473685,train
