parent_name,child_name,parent_smiles,child_smiles,origin,source,set,tanimoto
unii-vg463bm9rl component dtjqbbhyrqydeg-rlhiphhxsa-n,,"[LogP_[2.0, 3.0)]COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13",COC(=O)C12CC3CC(CCO)C1N(CCc1c2[nH]c2ccccc12)C3,unii-vg463bm9rl component dtjqbbhyrqydeg-rlhiphhxsa-n,MetXBioDB,train,0.8548387096774194
(S)-Sibutramine,,"[LogP_[4.0, 5.0)]CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1",CNC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1,(S)-Sibutramine,MetXBioDB,train,0.6
R-Tolperisone,hydroxymethyl-tolperisone,"[LogP_[3.0, 4.0)]Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1",CC(CN1CCCCC1)C(=O)c1ccc(CO)cc1,R-Tolperisone,MetXBioDB,train,0.7368421052631579
CP-195543,M1 and M2,"[LogP_[5.0, 6.0)]O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OCC(Cc1ccccc1)C2O",O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OCC(C(O)c1ccccc1)C2O,CP-195543,MetXBioDB,train,0.6935483870967742
CP-195543,M3,"[LogP_[5.0, 6.0)]O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OCC(Cc1ccccc1)C2O",O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OCC(Cc1ccccc1O)C2O,CP-195543,MetXBioDB,train,0.8103448275862069
v11294,,"[LogP_[4.0, 5.0)]CCNc1ncn(Cc2ccc(OC)c(OC3CCCC3)c2)c2nc(C(C)C)nc1-2",CCNc1ncn(Cc2ccc(OC)c(OC3CCC(O)C3)c2)c2nc(C(C)C)nc1-2,v11294,MetXBioDB,train,0.8333333333333334
v11294,,"[LogP_[4.0, 5.0)]CCNc1ncn(Cc2ccc(OC)c(OC3CCCC3)c2)c2nc(C(C)C)nc1-2",CCNc1ncn(Cc2ccc(OC)c(OC3CCCC3)c2)c2nc(C(C)(C)O)nc1-2,v11294,MetXBioDB,train,0.7611940298507462
v11294,,"[LogP_[4.0, 5.0)]CCNc1ncn(Cc2ccc(OC)c(OC3CCCC3)c2)c2nc(C(C)C)nc1-2",COc1ccc(Cn2cnc(N)c3nc(C(C)C)nc2-3)cc1OC1CCCC1,v11294,MetXBioDB,train,0.7538461538461538
vanoxerine,,"[LogP_[5.0, 6.0)]Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1",Oc1ccc(CCCN2CCN(CCOC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,vanoxerine,MetXBioDB,train,0.7727272727272727
vanoxerine,,"[LogP_[5.0, 6.0)]Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1",OC(CCN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,vanoxerine,MetXBioDB,train,0.6382978723404256
vitamin_d2,,"[LogP_[7.0, 8.0)]C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C",C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)(O)C(C)C,vitamin_d2,MetXBioDB,train,0.75
warfarin-r,10-Hydroxywarfarin,"[LogP_[3.0, 4.0)]CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O",CC(=O)C(O)C(c1ccccc1)c1c(O)oc2ccccc2c1=O,warfarin-r,MetXBioDB,train,0.6382978723404256
warfarin-r,6-Hydroxywarfarin,"[LogP_[3.0, 4.0)]CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O",CC(=O)CC(c1ccccc1)c1c(O)oc2ccc(O)cc2c1=O,warfarin-r,MetXBioDB,train,0.7777777777777778
warfarin-r,8-Hydroxywarfarin,"[LogP_[3.0, 4.0)]CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O",CC(=O)CC(c1ccccc1)c1c(O)oc2c(O)cccc2c1=O,warfarin-r,MetXBioDB,train,0.7333333333333333
warfarin-r,#NAME?,"[LogP_[3.0, 4.0)]CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O",CC(=O)CC(c1ccccc1)c1c(O)oc2cc(O)ccc2c1=O,warfarin-r,MetXBioDB,train,0.7777777777777778
warfarin-r,4'- Hydroxywarfarin,"[LogP_[3.0, 4.0)]CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O",CC(=O)CC(c1ccc(O)cc1)c1c(O)oc2ccccc2c1=O,warfarin-r,MetXBioDB,train,0.8809523809523809
7-Ethoxy-4-trifluoromethylcoumarin,7-Hydroxy-4-trifluoromethylcourmarin,"[LogP_[3.0, 4.0)]CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1",O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,7-Ethoxy-4-trifluoromethylcoumarin,MetXBioDB,train,0.5714285714285714
7-methoxy-4-trifluoromethylcoumarin,7-Hydroxy-4-(trifluoromethyl)chromen-2-one,"[LogP_[2.0, 3.0)]COc1ccc2c(C(F)(F)F)cc(=O)oc2c1",O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,7-methoxy-4-trifluoromethylcoumarin,MetXBioDB,train,0.6153846153846154
7-Benzyloxyresorufin,Resorufin,"[LogP_[3.0, 4.0)]O=c1ccc2nc3ccc(OCc4ccccc4)cc3oc-2c1",O=c1ccc2nc3ccc(O)cc3oc-2c1,7-Benzyloxyresorufin,MetXBioDB,train,0.574468085106383
"Dibenz[a,j]acridine",,"[LogP_[5.0, 6.0)]c1ccc2c(c1)ccc1nc3ccc4ccccc4c3cc12",ON1c2ccc3ccccc3c2C=C2c3ccccc3C=CC21,"Dibenz[a,j]acridine",MetXBioDB,train,0.2291666666666666
"Dibenz[a,j]acridine",,"[LogP_[5.0, 6.0)]c1ccc2c(c1)ccc1nc3ccc4ccccc4c3cc12",O=C1c2c(ccc3ccccc23)N=C2C=Cc3ccccc3C12,"Dibenz[a,j]acridine",MetXBioDB,train,0.2954545454545454
"Dibenz[a,j]acridine","3,4-DHD","[LogP_[5.0, 6.0)]c1ccc2c(c1)ccc1nc3ccc4ccccc4c3cc12",Oc1ccc2c(ccc3nc4ccc5ccccc5c4cc32)c1O,"Dibenz[a,j]acridine",MetXBioDB,train,0.6666666666666666
"Dibenz[a,j]acridine","1,2-DHD","[LogP_[5.0, 6.0)]c1ccc2c(c1)ccc1nc3ccc4ccccc4c3cc12",Oc1ccc2ccc3nc4ccc5ccccc5c4cc3c2c1O,"Dibenz[a,j]acridine",MetXBioDB,train,0.6451612903225806
"Dibenz[a,j]acridine","5,6-DHD","[LogP_[5.0, 6.0)]c1ccc2c(c1)ccc1nc3ccc4ccccc4c3cc12",Oc1c(O)c2nc3ccc4ccccc4c3cc2c2ccccc12,"Dibenz[a,j]acridine",MetXBioDB,train,0.6129032258064516
"Methyl N,N-diethyldithiocarbamate",MeDDC sulfine ,"[LogP_[1.0, 2.0)]CCN(CC)C(=S)SC",CCN(CC)C(SC)=S=O,"Methyl N,N-diethyldithiocarbamate",MetXBioDB,train,0.44
"7,12 Dimethylbenzanthracene",,"[LogP_[5.0, 6.0)]Cc1c2ccccc2c(C)c2c1ccc1ccccc12",Cc1c2ccccc2c(C)c2c1c(O)c(O)c1ccccc12,"7,12 Dimethylbenzanthracene",MetXBioDB,train,0.4193548387096774
"7,12 Dimethylbenzanthracene",,"[LogP_[5.0, 6.0)]Cc1c2ccccc2c(C)c2c1ccc1ccccc12",Cc1c2ccc3ccccc3c2c(C)c2ccc(O)c(O)c12,"7,12 Dimethylbenzanthracene",MetXBioDB,train,0.6666666666666666
"7,12 Dimethylbenzanthracene",,"[LogP_[5.0, 6.0)]Cc1c2ccccc2c(C)c2c1ccc1ccccc12",Cc1c2ccccc2c(C)c2c1ccc1c(O)c(O)ccc12,"7,12 Dimethylbenzanthracene",MetXBioDB,train,0.5483870967741935
"7,12 Dimethylbenzanthracene",,"[LogP_[5.0, 6.0)]Cc1c2ccccc2c(C)c2c1ccc1ccccc12",Cc1c2ccccc2c(C)c2c1ccc1ccc(O)cc12,"7,12 Dimethylbenzanthracene",MetXBioDB,train,0.6896551724137931
"7,12 Dimethylbenzanthracene",,"[LogP_[5.0, 6.0)]Cc1c2ccccc2c(C)c2c1ccc1ccccc12",Cc1c2ccccc2c(CO)c2ccc3ccccc3c12,"7,12 Dimethylbenzanthracene",MetXBioDB,train,0.6666666666666666
"7,12 Dimethylbenzanthracene",,"[LogP_[5.0, 6.0)]Cc1c2ccccc2c(C)c2c1ccc1ccccc12",Cc1c2ccccc2c(CO)c2c1ccc1ccccc12,"7,12 Dimethylbenzanthracene",MetXBioDB,train,0.6666666666666666
4-(Aminomethyl)-7-methoxycoumarin,7-hydroxy-4-(aminomethyl)-coumarin (HAMC),"[LogP_[1.0, 2.0)]COc1ccc2c(CN)cc(=O)oc2c1",NCc1cc(=O)oc2cc(O)ccc12,4-(Aminomethyl)-7-methoxycoumarin,MetXBioDB,train,0.6153846153846154
NNK,,"[LogP_[1.0, 2.0)]CN(CCCC(=O)c1cccnc1)N=O",O=NN(CO)CCCC(=O)c1cccnc1,NNK,MetXBioDB,train,0.6976744186046512
DEET,,"[LogP_[2.0, 3.0)]CCN(CC)C(=O)c1cccc(C)c1",CCN(CCO)C(=O)c1cccc(C)c1,DEET,MetXBioDB,train,0.7878787878787878
"dibenzo(a,h)anthracene","dibenzo(a,h)anthracene 1,2-epoxide","[LogP_[6.0, 7.0)]c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12",C1=CC2OC2c2c1ccc1cc3c(ccc4ccccc43)cc21,"dibenzo(a,h)anthracene",MetXBioDB,train,0.4848484848484848
"dibenzo(a,h)anthracene","dibenzo(a,h)anthracene 3,4-epoxide","[LogP_[6.0, 7.0)]c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12",C1=Cc2ccc3cc4c5c(ccc4cc3c2CC1)C1OC1C=C5,"dibenzo(a,h)anthracene",MetXBioDB,train,0.2127659574468085
Alvameline,,"[LogP_[0.0, 1.0)]CCn1nnc(C2=CCCN(C)C2)n1",CCn1nnc(C2=CCCNC2)n1,Alvameline,MetXBioDB,train,0.5714285714285714
Alvameline,,"[LogP_[0.0, 1.0)]CCn1nnc(C2=CCCN(C)C2)n1",CCn1nnc(C2=CCC[N+](C)([O-])C2)n1,Alvameline,MetXBioDB,train,0.5333333333333333
Alvameline,,"[LogP_[0.0, 1.0)]CCn1nnc(C2=CCCN(C)C2)n1",CN1CCC=C(c2nn[nH]n2)C1,Alvameline,MetXBioDB,train,0.55
Alvameline,,"[LogP_[0.0, 1.0)]CCn1nnc(C2=CCCN(C)C2)n1",CCn1nnc(C2=CCC=[N+](C)C2)n1,Alvameline,MetXBioDB,train,0.5
O-isopropyl acetaminophen,Acetaminophen,"[LogP_[2.0, 3.0)]CC(=O)Nc1ccc(OC(C)C)cc1",CC(=O)Nc1ccc(O)cc1,O-isopropyl acetaminophen,MetXBioDB,train,0.5172413793103449
O-isopropyl acetaminophen,,"[LogP_[2.0, 3.0)]CC(=O)Nc1ccc(OC(C)C)cc1",COc1ccc(NC=O)cc1,O-isopropyl acetaminophen,MetXBioDB,train,0.3055555555555556
Terbutryn,,"[LogP_[1.0, 2.0)]CCN=c1nc(NC(C)(C)C)[nH]c(SC)n1",CCN=c1nc(NC(C)(C)C)[nH]c([S+](C)[O-])n1,Terbutryn,MetXBioDB,train,0.5813953488372093
Terbutryn,,"[LogP_[1.0, 2.0)]CCN=c1nc(NC(C)(C)C)[nH]c(SC)n1",CSc1nc(=NC(C)O)nc(NC(C)(C)C)[nH]1,Terbutryn,MetXBioDB,train,0.6190476190476191
Terbutryn,,"[LogP_[1.0, 2.0)]CCN=c1nc(NC(C)(C)C)[nH]c(SC)n1",CCN=c1nc(NC(C)(C)CO)[nH]c(SC)n1,Terbutryn,MetXBioDB,train,0.75
MNAN,,"[LogP_[1.0, 2.0)]CCCCCN(C)N=O",CCCCCN(CO)N=O,MNAN,MetXBioDB,train,0.5185185185185185
MNAN,,"[LogP_[1.0, 2.0)]CCCCCN(C)N=O",CC(O)CCCN(C)N=O,MNAN,MetXBioDB,train,0.5
NDPA,Alpha-OH NDPA,"[LogP_[1.0, 2.0)]CCCN(CCC)N=O",CCCN(N=O)C(O)CC,NDPA,MetXBioDB,train,0.4583333333333333
NPYR,,"[LogP_[0.0, 1.0)]O=NN1CCCC1",O=NN1CCCC1O,NPYR,MetXBioDB,train,0.32
sulfinpyrazone_sulfide,Sulfinpyrazone,"[LogP_[4.0, 5.0)]O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1",O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,sulfinpyrazone_sulfide,MetXBioDB,train,0.5384615384615384
sulfinpyrazone_sulfide,,"[LogP_[4.0, 5.0)]O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1",O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccc(O)cc2)N1c1ccccc1,sulfinpyrazone_sulfide,MetXBioDB,train,0.4666666666666667
sulfinpyrazone_sulfide,,"[LogP_[4.0, 5.0)]O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1",O=C1C(CC[S+]([O-])c2ccc(O)cc2)C(=O)N(c2ccccc2)N1c1ccccc1,sulfinpyrazone_sulfide,MetXBioDB,train,0.4666666666666667
Proguanil,Cycloguanil,"[LogP_[2.0, 3.0)]CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1",CC1(C)NC(=N)NC(=N)N1c1ccc(Cl)cc1,Proguanil,MetXBioDB,train,0.2340425531914893
4_nitro_phenol,4-nitrocatechol (4NC) ,"[LogP_[1.0, 2.0)]O=[N+]([O-])c1ccc(O)cc1",O=[N+]([O-])c1ccc(O)c(O)c1,4_nitro_phenol,MetXBioDB,train,0.56
Furametpyr,,"[LogP_[3.0, 4.0)]Cc1nn(C)c(Cl)c1C(=O)Nc1cccc2c1C(C)OC2(C)C",Cc1[nH]nc(Cl)c1C(=O)Nc1cccc2c1C(C)OC2(C)C,Furametpyr,MetXBioDB,train,0.6491228070175439
Bioresmethrin,BFA,"[LogP_[5.0, 6.0)]CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C",OCc1coc(Cc2ccccc2)c1,Bioresmethrin,MetXBioDB,train,0.4230769230769231
TRANS-PERMETHRIN,(3-Phenoxyphenyl)methanol,"[LogP_[6.0, 7.0)]CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1",OCc1cccc(Oc2ccccc2)c1,TRANS-PERMETHRIN,MetXBioDB,train,0.4081632653061224
LOSIGAMONE,,"[LogP_[1.0, 2.0)]COC1=CC(=O)OC1C(O)c1ccccc1Cl",COC1=CC(=O)OC1C(O)c1ccc(O)cc1Cl,LOSIGAMONE,MetXBioDB,train,0.7272727272727273
LOSIGAMONE,,"[LogP_[1.0, 2.0)]COC1=CC(=O)OC1C(O)c1ccccc1Cl",COC1=CC(=O)OC1C(O)c1cc(O)ccc1Cl,LOSIGAMONE,MetXBioDB,train,0.7111111111111111
Verapamil,D-702,"[LogP_[5.0, 6.0)]COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC",COc1cc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)ccc1O,Verapamil,MetXBioDB,train,0.8867924528301887
METALAXYL,,"[LogP_[1.0, 2.0)]COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC",COC(=O)C(C)N(C(=O)CO)c1c(C)cccc1C,METALAXYL,MetXBioDB,train,0.7631578947368421
METALAXYL,,"[LogP_[1.0, 2.0)]COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC",COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)O,METALAXYL,MetXBioDB,train,0.7631578947368421
METALAXYL,,"[LogP_[1.0, 2.0)]COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC",COCC(=O)N(c1c(C)ccc(O)c1C)C(C)C(=O)OC,METALAXYL,MetXBioDB,train,0.7380952380952381
METALAXYL,,"[LogP_[1.0, 2.0)]COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC",COCC(=O)N(c1c(C)cccc1CO)C(C)C(=O)OC,METALAXYL,MetXBioDB,train,0.8292682926829268
demethylmetalaxyl,,"[LogP_[1.0, 2.0)]COC(=O)C(C)N(C(=O)CO)c1c(C)cccc1C",Cc1cccc(C)c1N(C(=O)CO)C(C)C(=O)O,demethylmetalaxyl,MetXBioDB,train,0.7027027027027027
L-775606,,"[LogP_[3.0, 4.0)]Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1",OC(CN1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1cccc(F)c1,L-775606,MetXBioDB,train,0.71875
L-775606,,"[LogP_[3.0, 4.0)]Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1",c1cc2[nH]cc(CCCN3CCNCC3)c2cc1-n1cnnc1,L-775606,MetXBioDB,train,0.6666666666666666
(1S)-trans-Cyfluthrin,,"[LogP_[6.0, 7.0)]CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1",CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccc(O)cc2)c1,(1S)-trans-Cyfluthrin,MetXBioDB,train,0.847457627118644
Bexarotene,6-hydroxy-bexarotene,"[LogP_[6.0, 7.0)]C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C",C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)C(O)CC2(C)C,Bexarotene,MetXBioDB,train,0.7045454545454546
Bexarotene,7-hydroxy-bexarotene,"[LogP_[6.0, 7.0)]C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C",C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CC(O)C2(C)C,Bexarotene,MetXBioDB,train,0.7045454545454546
Bexarotene,7-oxo-bexarotene,"[LogP_[6.0, 7.0)]C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C",C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)C(=O)CC2(C)C,Bexarotene,MetXBioDB,train,0.7560975609756098
Bexarotene,7-oxo-bexarotene,"[LogP_[6.0, 7.0)]C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C",C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CC(=O)C2(C)C,Bexarotene,MetXBioDB,train,0.7560975609756098
Droloxifene,,"[LogP_[5.0, 6.0)]CCC(=C(c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1",CCC(=C(c1ccc(OCCNC)cc1)c1cccc(O)c1)c1ccccc1,Droloxifene,MetXBioDB,train,0.7346938775510204
Rupatadine,,"[LogP_[5.0, 6.0)]Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1",Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,Rupatadine,MetXBioDB,train,0.559322033898305
zaleplon,Dementhylazed-zaleplon,"[LogP_[2.0, 3.0)]CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1",CC(=O)Nc1cccc(-c2ccnc3c(C#N)cnn23)c1,zaleplon,MetXBioDB,train,0.6379310344827587
zatosetron,,"[LogP_[3.0, 4.0)]CN1C2CCC1CC(NC(=O)c1cc(Cl)cc3c1OC(C)(C)C3)C2",CC1(C)Cc2cc(Cl)cc(C(=O)NC3CC4CCC(C3)N4)c2O1,zatosetron,MetXBioDB,train,0.7358490566037735
zatosetron,,"[LogP_[3.0, 4.0)]CN1C2CCC1CC(NC(=O)c1cc(Cl)cc3c1OC(C)(C)C3)C2",CC1(C)Cc2cc(Cl)cc(C(=O)NC3CC4CCC(C3)[N+]4(C)[O-])c2O1,zatosetron,MetXBioDB,train,0.6964285714285714
zatosetron,,"[LogP_[3.0, 4.0)]CN1C2CCC1CC(NC(=O)c1cc(Cl)cc3c1OC(C)(C)C3)C2",CN1C2CCC1CC(NC(=O)c1cc(Cl)cc3c1OC(C)(C)C3O)C2,zatosetron,MetXBioDB,train,0.6964285714285714
zinc02949712,HFC(7-hydroxy-4-trifluoromethylcoumarin),"[LogP_[3.0, 4.0)]CCCCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1",O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,zinc02949712,MetXBioDB,train,0.5454545454545454
zinc15020070,,"[LogP_[3.0, 4.0)]COc1ccc2c(c1)Oc1cc(O)ccc1C21OC(=O)c2ccccc21",O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,zinc15020070,MetXBioDB,train,0.7804878048780488
zinc188,S-oxide cyamemazine,"[LogP_[4.0, 5.0)]CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21",CC(CN(C)C)CN1c2ccccc2[S+]([O-])c2ccc(C#N)cc21,zinc188,MetXBioDB,train,0.6415094339622641
zinc188,N-demethyl-cyamemazine,"[LogP_[4.0, 5.0)]CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21",CNCC(C)CN1c2ccccc2Sc2ccc(C#N)cc21,zinc188,MetXBioDB,train,0.72
zinc21985223,,"[LogP_[4.0, 5.0)]CN(C)c1ccc(C2CC3(C)C(CCC3(O)C=CCO)C3CCC4=CC(=O)CCC4=C23)cc1",CNc1ccc(C2CC3(C)C(CCC3(O)C=CCO)C3CCC4=CC(=O)CCC4=C23)cc1,zinc21985223,MetXBioDB,train,0.8235294117647058
zinc33952402,HO-MPPP,"[LogP_[2.0, 3.0)]Cc1ccc(C(=O)C(C)N2CCCC2)cc1",CC(C(=O)c1ccc(CO)cc1)N1CCCC1,zinc33952402,MetXBioDB,train,0.6857142857142857
zinc33952517,di-HO-MDPPP,"[LogP_[2.0, 3.0)]CC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1",CC(C(=O)c1ccc(O)c(O)c1)N1CCCC1,zinc33952517,MetXBioDB,train,0.6097560975609756
zinc40442723,,"[LogP_[3.0, 4.0)]O=C1C=C2CN(C(C(=O)C3CC3)c3ccccc3F)CCC2S1",O=CC=C1CN(C(C(=O)C2CC2)c2ccccc2F)CCC1S,zinc40442723,MetXBioDB,train,0.5666666666666667
zinc4556587,12-hydroxyibogamine,"[LogP_[3.0, 4.0)]CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13",CCC1CC2CC3c4[nH]c5ccc(O)cc5c4CCN(C2)C13,zinc4556587,MetXBioDB,train,0.7454545454545455
zinc8660420,,"[LogP_[3.0, 4.0)]C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1",C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(O)cc4C2C3=O)O1,zinc8660420,MetXBioDB,train,0.8813559322033898
zinc8660420,,"[LogP_[3.0, 4.0)]C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1",C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2(O)C3=O)O1,zinc8660420,MetXBioDB,train,0.5942028985507246
zinc8660420,,"[LogP_[3.0, 4.0)]C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1",C=C(CO)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2(O)C3=O)O1,zinc8660420,MetXBioDB,train,0.4868421052631579
zinc8660420,,"[LogP_[3.0, 4.0)]C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1",COc1cc2c(cc1OC)C1(O)C(=O)c3ccc4c(c3OC1CO2)CC(C1(C)CO1)O4,zinc8660420,MetXBioDB,train,0.4342105263157895
zinc968306,,"[LogP_[3.0, 4.0)]CC(Cc1ccccc1)N(C)Cc1ccccc1",CC(Cc1ccccc1)NCc1ccccc1,zinc968306,MetXBioDB,train,0.4242424242424242
ziprasidone,,"[LogP_[4.0, 5.0)]OC1=Nc2cc(Cl)c(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1",[O-][s+]1nc(N2CCN(CCc3cc4c(cc3Cl)N=C(O)C4)CC2)c2ccccc21,ziprasidone,MetXBioDB,train,0.6615384615384615
ziprasidone,,"[LogP_[4.0, 5.0)]OC1=Nc2cc(Cl)c(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1",c1ccc2c(N3CCNCC3)nsc2c1,ziprasidone,MetXBioDB,train,0.4310344827586206
ziprasidone,,"[LogP_[4.0, 5.0)]OC1=Nc2cc(Cl)c(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1",CCc1cc2c(cc1Cl)N=C(O)C2,ziprasidone,MetXBioDB,train,0.4137931034482758
zolmitriptan,N-Desmethylzolmitriptan,"[LogP_[2.0, 3.0)]CN(C)CCc1c[nH]c2ccc(CC3COC(O)=N3)cc12",CNCCc1c[nH]c2ccc(CC3COC(O)=N3)cc12,zolmitriptan,MetXBioDB,train,0.7592592592592593
zolmitriptan,Zolmitriptan N-oxide,"[LogP_[2.0, 3.0)]CN(C)CCc1c[nH]c2ccc(CC3COC(O)=N3)cc12",C[N+](C)([O-])CCc1c[nH]c2ccc(CC3COC(O)=N3)cc12,zolmitriptan,MetXBioDB,train,0.7454545454545455
Benzo[a]pyrene,"Benzo[a]pyrene-7,8-epoxide","[LogP_[5.0, 6.0)]c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34",C1=CC2OC2c2cc3ccc4cccc5ccc(c21)c3c45,Benzo[a]pyrene,MetXBioDB,train,0.4102564102564102
Benzo[a]pyrene,3-Hydroxybenzo[a]pyrene,"[LogP_[5.0, 6.0)]c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34",C1=c2ccc3c4ccccc4cc4ccc(c2c43)C2OC12,Benzo[a]pyrene,MetXBioDB,train,0.5405405405405406
Benzo[a]pyrene,9-Hydroxybenzo[a]pyrene,"[LogP_[5.0, 6.0)]c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34",C1=CC2OC2c2c1cc1ccc3cccc4ccc2c1c34,Benzo[a]pyrene,MetXBioDB,train,0.4102564102564102
Benzo[a]pyrene,1-Hydroxybenzo[a]pyrene,"[LogP_[5.0, 6.0)]c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34",C1=c2ccc3cc4ccccc4c4ccc(c2c34)C2OC12,Benzo[a]pyrene,MetXBioDB,train,0.5405405405405406
Benzo[a]pyrene,"Benzo[a]pyrene-4,5-epoxide","[LogP_[5.0, 6.0)]c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34",c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C2OC12,Benzo[a]pyrene,MetXBioDB,train,0.5294117647058824
1_2-dibromoethane,2-bromoacetaldehyde ,"[LogP_[1.0, 2.0)]BrCCBr",O=CCBr,1_2-dibromoethane,MetXBioDB,train,0.2727272727272727
