parent_id,parent_name,child_id,child_name,enzymes,origin,parent_smiles,child_smiles
DBMET03519,Rucaparib M323 metabolite,DBMET03520,Rucaparib M337a metabolite,,DB12332,NC(=O)c1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,CN1CCc2c(-c3ccc(C(N)=O)cc3)[nH]c3cc(F)cc(c23)C1=O
DBMET03519,Rucaparib M323 metabolite,DBMET03521,Rucaparib M337c metabolite,,DB12332,NC(=O)c1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,Cn1c(-c2ccc(C(N)=O)cc2)c2c3c(cc(F)cc31)C(=O)NCC2
DBMET01536,PRT062803,DBMET01537,PRT062799,,DB12364,COc1ccc(N)c(C(=O)Nc2ccc(Cl)cn2)c1,Nc1ccc(O)cc1C(=O)Nc1ccc(Cl)cn1
DBMET01536,PRT062803,DBMET01538,PRT062982,,DB12364,COc1ccc(N)c(C(=O)Nc2ccc(Cl)cn2)c1,COc1cc(O)c(N)c(C(=O)Nc2ccc(Cl)cn2)c1
DBMET03764,Taurultam,DBMET03766,Taurinamide,,DB12473,O=S1(=O)CCNCN1,NCCS(N)(=O)=O
DBMET03570,DM4,DBMET03571,S-methyl-DM4,,DB12489,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCC(C)(C)S)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(N=C(O)O1)[C@H](OC)/C=C\C=C(\C)C2,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCC(C)(C)SC)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(N=C(O)O1)[C@H](OC)/C=C\C=C(\C)C2
DBMET02104,9-O-demethylemetine,DBMET02107,9-O-demethylemetine glucuronide,,DB13293,CCC1CN2CCC3C=C(OC)C(OC)=CC3(O)C2CC1CC1NCCc2cc(OC)c(OC)cc21,CCC1CN2CCC3C=C(OC)C(OC)=CC3(O)C2CC1CC1NCCc2cc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc21
DBMET02103,Cephaeline,DBMET02106,Cephaeline 6'-O-glucuronide,,DB13293,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc21
DBMET03048,Arbidol M3-1 metabolite,DBMET03050,Arbidol M9-1 metabolite,,DB13609,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)[nH]c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12
DBMET03039,Arbidol M1 metabolite,DBMET03051,Arbidol M13-1 metabolite,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7",DB13609,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(CN(C)C)c12
DBMET03039,Arbidol M1 metabolite,DBMET03052,Arbidol M13-2 metabolite,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7",DB13609,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(COC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)n(C)c2cc(Br)c(O)c(CN(C)C)c12
DBMET03043,Arbidol M3-2 metabolite,DBMET03053,Arbidol M17-2 metabolite,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7",DB13609,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(CNC)c12
DBMET03044,Arbidol M5 metabolite,DBMET03054,Arbidol M19 metabolite,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7",DB13609,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(CNC)c12
DBMET03045,Arbidol M6-1 metabolite,DBMET03055,Arbidol M20 metabolite,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7",DB13609,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(CN(C)C)c12
DBMET03046,Arbidol M7 metabolite,DBMET03056,Arbidol M21 metabolite,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7",DB13609,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(CNC)c12
DBMET03047,Arbidol M8 metabolite,DBMET03057,Arbidol M22 metabolite,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7",DB13609,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(CN(C)C)c12
DBMET03043,Arbidol M3-2 metabolite,DBMET03058,Arbidol M9-2 metabolite,,DB13609,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12
DBMET03044,Arbidol M5 metabolite,DBMET03059,Arbidol M11-2 metabolite,,DB13609,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12
DBMET03045,Arbidol M6-1 metabolite,DBMET03060,Arbidol M14-1 metabolite,,DB13609,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12
DBMET03046,Arbidol M7 metabolite,DBMET03061,Arbidol M15 metabolite,,DB13609,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12
DBMET03047,Arbidol M8 metabolite,DBMET03062,Arbidol M16 metabolite,,DB13609,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12
DBMET03117,4-(4-guanidinobenzoyloxy)phenylacetic Acid,DBMET03118,4-guanidinobenzoic Acid,,DB13729,N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1,N=C(N)Nc1ccc(C(=O)O)cc1
DBMET02076,M1 (Bioallethrin),DBMET02077,M2 (Bioallethrin),,DB13746,C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(/C)CO)C2(C)C)CC1=O,C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(/C)C=O)C2(C)C)CC1=O
DBMET01880,O-demethylated acemetacin,DBMET02185,Acemetacin-acyl-beta-D-glucuronide,UDP-glucuronosyltransferase 2B7,DB13783,Cc1c(CC(=O)OCC(=O)O)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)OCC(O)OC1OC(C(=O)O)C(O)C(O)C1O)c(C)n2C(=O)c1ccc(Cl)cc1
DBMET01881,des-4-chlorobenzoyl-indomethacin,DBMET02186,des-4-chlorobenzoyl-indomethacin glucuronide,UDP-glucuronosyltransferase 2B7,DB13783,COc1ccc2[nH]c(C)c(CC(=O)O)c2c1,COc1ccc2[nH]c(C)c(CC(O)OC3OC(C(=O)O)C(O)C(O)C3O)c2c1
DBMET01882,O-desmethyl-des-4-chlorobenzoyl,DBMET02187,O-desmethyl-des-4-chlorobenzoyl glucuronide,UDP-glucuronosyltransferase 2B7,DB13783,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c(C)n2C(=O)c1ccc(Cl)cc1
DBMET01886,U7 semaglutide,DBMET01887,U6 semaglutide,Neprilysin,DB13928,NC(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(NC(=O)CCCCC(=O)O)C(=O)O)C(=O)O,NC(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(NC(=O)CCC(=O)O)C(=O)O)C(=O)O
DBMET01947,M2 (piperaquine),DBMET01948,M5 (piperaquine),,DB13941,[O-][n+]1ccc(N2CCN(CCCN3CCN(c4ccnc5cc(Cl)ccc45)CC3)CC2)c2ccc(Cl)cc21,[O-][n+]1ccc(N2CCN(CCCN3CCN(c4cc[n+]([O-])c5cc(Cl)ccc45)CC3)CC2)c2ccc(Cl)cc21
DBMET00558,Dihydrotestosterone,DBMET00593,3-alpha-Androstanediol glucuronide,,DB01420,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@@H](O[C@H]3OC(C(=O)O)[C@@H](O)C(O)[C@H]3O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
DBMET00558,Dihydrotestosterone,DBMET00593,3-alpha-Androstanediol glucuronide,,DB01420,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@@H](O[C@H]3OC(C(=O)O)[C@@H](O)C(O)[C@H]3O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
DBMET03460,Undecanoate,DBMET03175,Acetyl Coenzyme A,,DB13946,CCCCCCCCCCC(=O)O,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
DBMET00558,Dihydrotestosterone,DBMET02381,3-alpha-androstanediol,"Aldo-keto reductase family 1 member C4, 3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1",DB01420,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
DBMET00558,Dihydrotestosterone,DBMET02382,3-beta-androstenediol,"Aldo-keto reductase family 1 member C4, 3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1",DB01420,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
DBMET02073,Bromonitroethanol,DBMET02074,Bromonitromethane,,DB13960,O=[N+]([O-])C(Br)CO,O=[N+]([O-])CBr
DBMET02073,Bromonitroethanol,DBMET02075,2-bromoethanol,,DB13960,O=[N+]([O-])C(Br)CO,CC(Br)CO
DBMET02073,Bromonitroethanol,DB12529,Nitrite,,DB13960,O=[N+]([O-])C(Br)CO,O=N[O-]
DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,,DB11251,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)CO)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2
DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,,DB11251,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)CO)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2
DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,,DB11251,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)CO)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2
DBMET02063,11-hydroxy-THC,DBMET02064,11-Nor-9-carboxy-THC (THC-COOH),,DB14009,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C(=O)O)=CC21.CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21
DBMET01176,Tenofovir Monophosphate,DBMET01177,Tenofovir Diphosphate,"Nucleoside diphosphate kinase A, Nucleoside diphosphate kinase B",DB00300,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)O,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)OP(=O)(O)O
DBMET02124,N-hydroxymethyl-aripiprazole,DB01238,Aripiprazole,,DB14185,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1CO,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
DBMET02362,"21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11beta-oxidopregna-1,4-diene-3,20-dione 17-(2-furoate)",DBMET02367,"21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4-diene-3,20-dione",,DB14512,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]34O[C@H]4C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]34O[C@H]4CC2(C)[C@@]1(O)C(=O)CCl
DBMET02362,"21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11beta-oxidopregna-1,4-diene-3,20-dione 17-(2-furoate)",DBMET02369,"21-beta-chloro-21-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4,17,20-tetraen-3-one 21-(2-furoate",,DB14512,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]34O[C@H]4C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]34O[C@H]4C[C@]2(C)C1=C=C(Cl)OC(=O)c1ccco1
DBMET02370,"9-alpha,21-beta-dichloro-11-beta,21-alpha-dihydroxy-16-alpha-methylpregna-1,4,17,20-tetraen-3-one 21-(2-furoate)",DBMET02369,"21-beta-chloro-21-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4,17,20-tetraen-3-one 21-(2-furoate",,DB14512,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)C1=C=C(Cl)OC(=O)c1ccco1,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]34O[C@H]4C[C@]2(C)C1=C=C(Cl)OC(=O)c1ccco1
DBMET03503,Ivosidenib M39 metabolite,DBMET03504,Ivosidenib M37 metabolite,,DB14568,O=C(O)[C@@H](Nc1cncc(F)c1)c1ccccc1Cl,O=C(O)[C@H](c1ccccc1Cl)N(O)c1cncc(F)c1
DBMET03214,,DBMET03215,Remdesivir cyclic anhydride,,DB14761,C[C@H](N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)[O-],C[C@@H]1NP(=O)(OC[C@H]2O[C@@](C#N)(c3ccc4c(N)ncnn34)[C@H](O)[C@@H]2O)OC1=O
DBMET03035,Remdesivir Alanine Metabolite (Ala-Met; GS-704277),DBMET03036,Remdesivir Nucleoside Monophosphate,,DB14761,C[C@H](N[P@@](=O)([O-])OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)C(=O)[O-],N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
DBMET03035,Remdesivir Alanine Metabolite (Ala-Met; GS-704277),DBMET03036,Remdesivir Nucleoside Monophosphate,,DB14761,C[C@H](N[P@@](=O)([O-])OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)C(=O)[O-],N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
DBMET03206,Oxy-oliceridine,DBMET03207,TRV0306954,,DB14881,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCO[C@]2(CCC(O)C2)C1,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCO[C@]2(CC[C@H](OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C2)C1
DBMET03496,MYK-2210,DBMET03498,MYK-2210 glucuronide,,DB14921,CC(C)n1c(=O)cc(N[C@@H](C)c2ccc(O)cc2)[nH]c1=O,CC(C)n1c(=O)cc(N[C@@H](C)c2ccc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)[nH]c1=O
DBMET02686,6-α-hydrocodol,DBMET02685,6-α-hydromorphol,,DB15465,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5
DBMET02687,6-β-hydrocodol,DBMET02684,6-β-hydromorphol,,DB15465,COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@H](O)CC[C@H]3[C@H]1C5
DBMET02851,6αhydroxy-prednisolone (M-VII),DBMET02852,"6α,11β,17α,20β,21-pentahydroxypregnan-1,4-diene-3-one (M-X)",,DB15566,C[C@]12C=CC(=O)C=C1[C@@H](O)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12C=CC(=O)C=C1[C@@H](O)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)[C@@H](O)CO
DBMET02853,6βhydroxy-prednisolone(M-VI),DBMET02854,"6β,11β,17α,20β,21-pentahydroxypregnan-1,4-diene-3-one (M-VIII)",,DB15566,C[C@]12C=CC(=O)C=C1[C@H](O)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12C=CC(=O)C=C1[C@H](O)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)[C@@H](O)CO
DBMET02853,6βhydroxy-prednisolone(M-VI),DBMET02856,"6β,11β,17α,21-tetrahydroxy-5ξ-pregn-1-en-3,20-dione (M-XIV)",,DB15566,C[C@]12C=CC(=O)C=C1[C@H](O)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12C=CC(=O)CC1[C@H](O)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
DBMET02853,6βhydroxy-prednisolone(M-VI),DBMET02857,"6β,11β,17α,20α,21-pentahydroxypregnan-1,4-diene-3-one (M-IX)",,DB15566,C[C@]12C=CC(=O)C=C1[C@H](O)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12C=CC(=O)C=C1[C@H](O)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)[C@H](O)CO
DBMET02861,20β-dihydro-prednisone (M-IV),DBMET02862,"17α,20ξ,21-trihydroxy-5ξ-pregn-1-en-3,11-dione(M-XVIII)",,DB00860,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)[C@@H](O)CO,C[C@]12C=CC(=O)C[C@@H]1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(O)CO
DBMET03200,Monomethyl Auristatin-F,DBMET03202,Monomethyl Auristatin-F M2 Metabolite,,DB15719,CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(Cc1ccccc1)C(=O)O)OC)N(C)C(=O)C(NC(=O)C(NC)C(C)C)C(C)C,CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(Cc1ccccc1)C(=O)O)OC)N(C)C(=O)C(NC(=O)C(N)C(C)C)C(C)C
DBMET03200,Monomethyl Auristatin-F,DBMET03203,Monomethyl Auristatin-F M3 Metabolite,,DB15719,CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(Cc1ccccc1)C(=O)O)OC)N(C)C(=O)C(NC(=O)C(NC)C(C)C)C(C)C,CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(Cc1ccccc1)C(=O)O)OC)N(C)C(=O)C(N)C(C)C
DBMET03200,Monomethyl Auristatin-F,DBMET03204,Monomethyl Auristatin-F M6 Metabolite,,DB15719,CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(Cc1ccccc1)C(=O)O)OC)N(C)C(=O)C(NC(=O)C(NC)C(C)C)C(C)C,CCC(C)C(C(CC(=O)N1CCCC1C(O)C(C)C(=O)NC(Cc1ccccc1)C(=O)O)OC)N(C)C(=O)C(NC(=O)C(NC)C(C)C)C(C)C
DBMET03395,Finerenone M1 Metabolite,DBMET03396,Finerenone M2 Metabolite,Cytochrome P450 3A4,DB16165,CCOc1ncc(C)c2nc(C)c(C(N)=O)c(-c3ccc(C#N)cc3OC)c12,CCOc1ncc(CO)c2nc(C)c(C(N)=O)c(-c3ccc(C#N)cc3OC)c12
DBMET03399,Finerenone M4 Metabolite,DBMET03400,Finerenone M5 Metabolite,Cytochrome P450 3A4,DB16165,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(O)(C(N)=O)C(C)(O)N2,CCOc1ncc(CO)c2c1[C@H](c1ccc(C#N)cc1OC)C(O)(C(N)=O)C(C)(O)N2
DBMET03746,M2 iptacopan,DBMET03747,M9 iptacopan,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 1A8",DB16200,COc1cc(C)c2[nH]ccc2c1CN1CC[C@H](O)C[C@H]1c1ccc(C(=O)O)cc1,COc1cc(C)c2[nH]ccc2c1CN1CC[C@H](O)C[C@H]1c1ccc(C(=O)OC2O[C@H](C(C)=O)[C@@H](O)[C@H](O)[C@H]2O)cc1
DBMET03655,Leniolisib M43 metabolite,DBMET03656,Leniolisib M48 metabolite,,DB16217,COc1ncc(N2CCc3ncnc(N)c3C2)cc1C(F)(F)F,Nc1ncnc2c1CN(c1cnc(O)c(C(F)(F)F)c1)CC2
DBMET03657,Leniolisib M1 metabolite,DBMET03656,Leniolisib M48 metabolite,,DB16217,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(O)c(C(F)(F)F)c2)CC3)C1,Nc1ncnc2c1CN(c1cnc(O)c(C(F)(F)F)c1)CC2
DBMET02407,p-hydroxy-methylphenidate,DBMET03283,p-hydroxy-ritalinic acid,,DB16629,COC(=O)[C@H](c1ccc(O)cc1)[C@H]1CCCCN1,O=C(O)[C@H](c1ccc(O)cc1)[C@H]1CCCCN1
DBMET02408,6-oxo-methylphenidate,DBMET03282,oxo-Ritalinic acid,,DB16629,COC(=O)[C@H](c1ccccc1)[C@H]1CCCC(=O)N1,O=C1CCC[C@H]([C@H](C(=O)O)c2ccccc2)N1
DBMET03073,Biocytin,DB00121,Biotin,,DB00121,NC(CCCCCNOC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)C(=O)O,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21
DBMET03075,"2,3-dikeogulonic acid",DBMET00552,Oxalic acid,,DB00126,O=C(O)C(=O)C(=O)C(O)C(O)CO,O=C(O)C(=O)O
DBMET03075,"2,3-dikeogulonic acid",DBMET03076,Threosone,,DB00126,O=C(O)C(=O)C(=O)C(O)C(O)CO,O=CC(=O)C(O)CO
DBMET03075,"2,3-dikeogulonic acid",DBMET03077,Erythrulose,,DB00126,O=C(O)C(=O)C(=O)C(O)C(O)CO,O=C(CO)C(O)CO
DBMET03079,1-pyrroline-5-carboxylic acid,DB00129,Ornithine,,DB00130,O=C([O-])[C@@H]1CCC=N1,NCCC[C@H](N)C(=O)O
DBMET02311,13'-carboxy-alpha-tocopherol,DBMET02320,alpha-carboxydimethyldecadienylhydroxychromanol,,DB11635,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCC(=O)O)O2
DBMET01063,Bortezomib metabolite M3,DBMET01064,Bortezomib metabolite M4,,DB00188,NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1,O=C(N[C@@H](Cc1ccccc1)C(=O)O)c1cnccn1
DBMET01067,Bortezomib metabolite M8,DBMET01068,Bortezomib metabolite M33,,DB00188,CC(C)C[C@H](O)NC(=O)[C@@H](NC(=O)c1cnccn1)C(O)c1ccccc1,NC(=O)[C@@H](NC(=O)c1cnccn1)C(O)c1ccccc1
DBMET00957,"N,O-didesmethyltramadol",DBMET00956,"N,N,O-tridesmethyl-tramadol",,DB00193,CNC[C@H]1CCCC[C@]1(O)c1cccc(O)c1,NC[C@H]1CCCC[C@]1(O)c1cccc(O)c1
DBMET00954,"N,N-didesmethyltramadol",DBMET00956,"N,N,O-tridesmethyl-tramadol",,DB00193,COc1cccc([C@@]2(C)CCCC[C@@H]2CN)c1,NC[C@H]1CCCC[C@]1(O)c1cccc(O)c1
