parent_name,child_name,parent_smiles,child_smiles,source
,Edaravone,Cc1cc(=O)n(-c2ccccc2)n1C,CC1=NN(c2ccccc2)C(=O)C1,DrugBank
Antipyrine,3-Hydroxymethylantipyrine,Cc1cc(=O)n(-c2ccccc2)n1C,Cn1c(CO)cc(=O)n1-c1ccccc1,DrugBank
Antipyrine,4-Hydroxyantipyrine,Cc1cc(=O)n(-c2ccccc2)n1C,Cc1c(O)c(=O)n(-c2ccccc2)n1C,DrugBank
Antipyrine,3-OH-methylantipyrine,Cc1cc(=O)n(-c2ccccc2)n1C,Cn1c(CO)cc(=O)n1-c1ccccc1,DrugBank
Phenazopyridine,5-OH PAP,Nc1ccc(/N=N/c2ccccc2)c(N)n1,N=c1[nH]c(N)c(O)cc1N=Nc1ccccc1,DrugBank
Phenazopyridine,"2,3,6 Triaminopyridine",Nc1ccc(/N=N/c2ccccc2)c(N)n1,N=c1ccc(N)c(N)[nH]1,DrugBank
4- aminophenol,N-acetyl-4-Aminophenol,Nc1ccc(O)cc1,CC(O)=Nc1ccc(O)c(C(=O)[C@H](CS)N=C(C)O)c1,DrugBank
Diamorphine,6-Monoacetylmorphine,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,CC(=O)O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,DrugBank
Diamorphine,morphine,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,CN1CC[C@]23c4c5ccc(O)c4OC2[C@@H](O)C=CC3C1C5,DrugBank
6-Monoacetylmorphine,morphine,CC(=O)O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,CN1CC[C@]23c4c5ccc(O)c4OC2[C@@H](O)C=CC3C1C5,DrugBank
Androstenedione,6beta-hydroxy-androstenedione,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,C[C@]12CCC(=O)C=C1C(O)C[C@H]1[C@H]2CC[C@]2(C)C(=O)CC[C@@H]12,DrugBank
Dextroamphetamine,4-hydroxyamphetamine,C[C@H](N)Cc1ccccc1,CC(N)Cc1ccc(O)cc1,DrugBank
Metamfetamine,4-Hydroxynorephedrine,CN[C@@H](C)Cc1ccccc1,C[C@@H](N)[C@@H](O)c1ccc(O)cc1,DrugBank
Metamfetamine,Norephedrine,CN[C@@H](C)Cc1ccccc1,C[C@@H](N)[C@@H](O)c1ccccc1,DrugBank
Metamfetamine,Dextroamphetamine,CN[C@@H](C)Cc1ccccc1,C[C@H](N)Cc1ccccc1,DrugBank
Metamfetamine,4-hydroxyamphetamine,CN[C@@H](C)Cc1ccccc1,CC(N)Cc1ccc(O)cc1,DrugBank
Metamfetamine,4-hydroxymethamphetamine,CN[C@@H](C)Cc1ccccc1,CNC(C)Cc1ccc(O)cc1,DrugBank
Ursodeoxycholic acid,Lithocholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DrugBank
Ursodeoxycholic acid,7-oxo-lithocholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DrugBank
7-oxo-lithocholic acid,Chenodeoxycholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DrugBank
Quazepam,2-Oxoquazepam,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,DrugBank
2-Oxoquazepam,Norflurazepam,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1,DrugBank
2-Oxoquazepam,3-hydroxy-2-oxoquazepam,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,DrugBank
Solifenacin,4R-hydroxy solifenacin,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,O=C(OC1CN2CCC1CC2)N1C[C@H](O)c2ccccc2[C@@H]1c1ccccc1,DrugBank
Lopinavir,Lopinavir M2 metabolite,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1C(=O)NCCC1O,DrugBank
Lopinavir,Lopinavir M3/M4 metabolite(s),Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCC(O)NC1=O,DrugBank
Lopinavir M3/M4 metabolite(s),Lopinavir M1 metabolite,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCC(=O)NC1=O,DrugBank
Hydroxychloroquine,Desethylchloroquine,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CCNCCCC(C)Nc1ccnc2cc(Cl)ccc12,DrugBank
Hydroxychloroquine,Desethylhydroxychloroquine,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CC(CCCNCCO)Nc1ccnc2cc(Cl)ccc12,DrugBank
Hydroxychloroquine,Bidesethylchloroquine,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CC(CCCN)Nc1ccnc2cc(Cl)ccc12,DrugBank
Pheniramine,N-desmethylpheniramine,CN(C)CCC(c1ccccc1)c1ccccn1,CNCCC(c1ccccc1)c1ccccn1,DrugBank
N-desmethylpheniramine,N-didesmethylpheniramine,CNCCC(c1ccccc1)c1ccccn1,NCCC(c1ccccc1)c1ccccn1,DrugBank
Etoricoxib,Etoricoxib 1'-N'-oxide,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)c[n+]1[O-],DrugBank
Etoricoxib,6-Hydroxymethyletoricoxib,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1,DrugBank
6-Hydroxymethyletoricoxib,6-Hydroxymethyletoricoxib 1'-N'-oxide,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)[n+]([O-])c2)cc1,DrugBank
6-Hydroxymethyletoricoxib,6-Carboxy-etoricoxib,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(C(=O)O)nc2)cc1,DrugBank
6-Hydroxymethyletoricoxib,6-Hydroxymethyletoricoxib glucuronide,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(COC3O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]3O)nc2)cc1,DrugBank
Genistein,3'-hydroxygenistein,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12,DrugBank
Roflumilast,Roflumilast N-oxide,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,O=C(Nc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,DrugBank
Topiroxostat,2-hydroxy-topiroxostat,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,N#Cc1cc(-c2n[nH]c(-c3ccnc(O)c3)n2)ccn1,DrugBank
Topiroxostat,Topiroxostat N-oxide,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,N#Cc1cc(-c2n[nH]c(-c3cc[n+]([O-])cc3)n2)ccn1,DrugBank
Prasterone,Dehydroepiandrosterone sulfate,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,C[C@]12CC[C@H](OS(=O)(=O)O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,DrugBank
Prasterone,Dehydroepiandrosterone 3-glucuronide,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,C[C@]12CC[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,DrugBank
Camphor,5-Exo-Hydroxycamphor,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,CC1(C)[C@H]2CC(=O)[C@]1(C)C[C@H]2O,DrugBank
Camphor,8-hydroxycamphor,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,CC1(C)[C@H]2CC(=O)[C@]1(C)CC2O,DrugBank
D-glucose,Glucose-6-phosphate,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,DrugBank
Taurine,5-glutamyl-taurine,NCCS(=O)(=O)O,NC(CCC(=O)NCCS(=O)(=O)O)C(=O)O,DrugBank
Taurine,taurocholate,NCCS(=O)(=O)O,O=C(CCCC1CCC2C1C(O)CC1C3CCC(O)CC3CC(O)C12)NCCS(=O)(=O)O,DrugBank
Thymol,"p-Cymene-2,3-diol",Cc1ccc(C(C)C)c(O)c1,Cc1ccc(C(C)C)c(O)c1O,DrugBank
Thymol,Thymoquinol,Cc1ccc(C(C)C)c(O)c1,Cc1cc(O)c(C(C)C)cc1O,DrugBank
Thymol,p-Cymen-8-en-3-ol,Cc1ccc(C(C)C)c(O)c1,C=C(C)c1ccc(C)cc1O,DrugBank
Vorinostat,4-anilino-4-oxobutanoic acid,O=C(CCCCCCC(=O)Nc1ccccc1)NO,O=C(O)CCC(O)=Nc1ccccc1,DrugBank
Cholic Acid,Cholic acid glucuronide,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,DrugBank
Fusidic acid,3-keto fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(/C(=O)O)C(=O)CC=C(C)C,DrugBank
Pregnenolone,17-Hydroxypregnenolone sulfate,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@@]21C,DrugBank
Pregnenolone,Pregnenolone sulfate,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,DrugBank
Stanolone,11-Oxo-androsterone glucuronide,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,CC12CC(=O)C3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2=O,DrugBank
Stanolone,3-alpha-Androstanediol glucuronide,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@@H](O[C@H]3OC(C(=O)O)[C@@H](O)C(O)[C@H]3O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,DrugBank
Stanolone,11-beta-Hydroxyandrosterone-3-glucuronide,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CC[C@@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C[C@@H]1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)C(=O)CC[C@@H]12,DrugBank
Lauric acid,12-Hydroxydodecanoic Acid,CCCCCCCCCCCC(=O)O,O=C(O)CCCCCCCCCCCO,DrugBank
Pidolic acid,Glutamate,O=C1CC[C@@H](C(=O)O)N1,N[C@@H](CCC(=O)O)C(=O)[O-],DrugBank
Phenol,Hydroquinone,Oc1ccccc1,Oc1ccc(O)cc1,DrugBank
Doconexent,"19,20-epoxydocosapentaenoic acid",CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,CCC1OC1C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,DrugBank
Propanoic acid,Propanoyl-CoA,CCC(=O)O,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,DrugBank
Propanoyl-CoA,(R)-methylmalonyl-CoA,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C[C@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,DrugBank
(R)-methylmalonyl-CoA,Succinyl-Coenzyme A,C[C@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O,DrugBank
Phenacetin,Acetaminophen,CCOc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,DrugBank
Phenacetin,Acetaminophen,CCOc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,DrugBank
Phenacetin,N-OH-phenacetin,CCOc1ccc(NC(C)=O)cc1,CCOc1ccc(N(O)C(C)=O)cc1,DrugBank
Benzoic acid,Benzoyl glucuronide (Benzoic acid),O=C(O)c1ccccc1,O=C(O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,DrugBank
Eucalyptol,"2alpha-hydroxy-1,8-cineole",CC1(C)O[C@]2(C)CC[C@H]1CC2,CC1(C)OC2(C)CCC1CC2O,DrugBank
Eucalyptol,"3alpha-hydroxy-1,8-cineole",CC1(C)O[C@]2(C)CC[C@H]1CC2,CC12CCC(C(O)C1)C(C)(C)O2,DrugBank
Bropirimine,m-hydroxybropirimine,Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1,N=c1nc(O)c(Br)c(-c2cccc(O)c2)[nH]1,DrugBank
Bropirimine,p-hydroxybropirimine,Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1,N=c1nc(O)c(Br)c(-c2ccc(O)cc2)[nH]1,DrugBank
Arachidonic Acid,5-HETE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCC/C=C\C/C=C\C/C=C\C=C\C(O)CCCC(=O)O,DrugBank
Arachidonic Acid,7-HETE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCC/C=C\C/C=C\C/C=C\C(O)/C=C\CCCC(=O)O,DrugBank
Arachidonic Acid,10-HETE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCC/C=C\C/C=C\C(O)/C=C\C/C=C\CCCC(=O)O,DrugBank
Arachidonic Acid,13-HETE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCC/C=C\C(O)/C=C\C/C=C\C/C=C\CCCC(=O)O,DrugBank
Arachidonic Acid,20-HETE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,O=C(O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCO,DrugBank
Arachidonic Acid,19-HETE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CC(O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,DrugBank
Arachidonic Acid,18-HETE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCC(O)CC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,DrugBank
Arachidonic Acid,17-HETE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCC(O)C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,DrugBank
Arachidonic Acid,16-HETE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCC(O)/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,DrugBank
Arachidonic Acid,"14,15-EET",CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCCC1OC1C/C=C\C/C=C\C/C=C\CCCC(=O)O,DrugBank
Arachidonic Acid,"11,12-EET",CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCC/C=C\CC1OC1C/C=C\C/C=C\CCCC(=O)O,DrugBank
Arachidonic Acid,"8,9-EET",CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCC/C=C\C/C=C\CC1OC1C/C=C\CCCC(=O)O,DrugBank
Arachidonic Acid,"5,6-EET",CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCC/C=C\C/C=C\C/C=C\CC1OC1CCCC(=O)O,DrugBank
Arachidonic Acid,15-HETE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCCC(O)/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O,DrugBank
Arachidonic Acid,12-HETE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCC/C=C\CC(O)C=C/C=C\C/C=C\CCCC(=O)O,DrugBank
Arachidonic Acid,11-HETE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCC/C=C\C=CC(O)C/C=C\C/C=C\CCCC(=O)O,DrugBank
Arachidonic Acid,9-HETE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCC/C=C\C/C=C\CC(O)/C=C\C=C/CCCC(=O)O,DrugBank
Arachidonic Acid,8-HETE,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCC/C=C\C/C=C\C=CC(O)C/C=C\CCCC(=O)O,DrugBank
Estriol,Estriol-16-Glucuronide,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]2O,DrugBank
Estriol,Estriol-17-glucuronide,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1C[C@@H](O)[C@@H]2OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,DrugBank
Estriol,Estriol-3-glucuronide,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,C[C@]12CCC3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CCC3C1C[C@@H](O)[C@@H]2O,DrugBank
Estriol,"16-alpha,17-beta-estriol 17-beta-D-glucuronide",C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,DrugBank
Estriol,Estriol 3-sulfate 16-glucuronide,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1C[C@@H](OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]2O,DrugBank
Quinestrol,Ethinylestradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,DrugBank
Aldosterone,Aldosterone 18-glucuronide,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,C[C@]12CCC(=O)C=C1CCC1C3CC[C@H](C(=O)CO)C34C[C@@H](OC4O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C12,DrugBank
Aldosterone,Tetrahydroaldosterone-3-glucuronide,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,C[C@]12CCC(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]3O)CC1CCC1C3CC[C@H](C(=O)CO)C34C[C@H](OC4O)C12,DrugBank
Coumarin,7-Hydroxycoumarin,O=c1ccc2ccccc2o1,O=c1ccc2ccc(O)cc2o1,DrugBank
Coumarin,3-Hydroxycoumarin,O=c1ccc2ccccc2o1,O=c1oc2ccccc2cc1O,DrugBank
Coumarin,"Coumarin 3,4-epoxide",O=c1ccc2ccccc2o1,O=C1Oc2ccccc2C2OC12,DrugBank
Licofelone,Licofelone metabolite M4,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,CC1(C)Cc2c(-c3ccc(O)cc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,DrugBank
Licofelone,Licofelone metabolite M2,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)c(O)c3)c(CC(=O)O)n2C1,DrugBank
Metamizole,4-methyl-amino-antipyrine (MAA),Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,CNc1c(C)n(C)n(-c2ccccc2)c1=O,DrugBank
4-methyl-amino-antipyrine (MAA),4-formyl-amino-antipyrine (FAA),CNc1c(C)n(C)n(-c2ccccc2)c1=O,Cc1c(NC=O)c(=O)n(-c2ccccc2)n1C,DrugBank
4-methyl-amino-antipyrine (MAA),4-amino-antipyrine (AA),CNc1c(C)n(C)n(-c2ccccc2)c1=O,Cc1c(N)c(=O)n(-c2ccccc2)n1C,DrugBank
4-amino-antipyrine (AA),4-acetyl-amino-antipyrine (AAA),Cc1c(N)c(=O)n(-c2ccccc2)n1C,CC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,DrugBank
Tienilic acid,Ticrynafen S-oxide,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,O=C(O)COc1ccc(C(=O)c2ccc([O-])s2)c(Cl)c1Cl,DrugBank
Tienilic acid,Tienilic acid-s-oxide,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,O=C(O)COc1ccc(C(=O)C2=CC=CS2=O)c(Cl)c1Cl,DrugBank
Tienilic acid,"Thiophene-4,5-epoxide",O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,CC(C(=O)O)c1ccc(C(=O)C2=CC3OC3S2)cc1,DrugBank
Cyproterone acetate,15beta-hydroxycyproterone acetate,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,CC(=O)O[C@]1(C(C)=O)CC(O)[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)C5CC5[C@]4(C)[C@H]3CC[C@@]21C,DrugBank
Debrisoquine,4-Hydroxydebrisoquine,N=C(N)N1CCc2ccccc2C1,N=C(N)N1Cc2ccccc2C(O)C1,DrugBank
Flunarizine,Flunarizine metabolite M1,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,Fc1ccc(C(c2ccc(F)cc2)N2CCNCC2)cc1,DrugBank
Flunarizine,Flunarizine metabolite M2,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,Oc1ccc(/C=C/CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,DrugBank
